"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003348653","花木等生産状況調査結果 確報 平成26年花木等生産状況調査","年次","201401-201412","2019-10-16","0","該当なし","360","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 2.平成26年産花きの生産状況","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","D　花き生産状況（参考）","2.平成26年産花きの生産状況","資料：切り花類、鉢もの類、花壇用苗もの類（花き苗類）、球根類については、「花き生産出荷統計」及び「生産農業所得統計」による。花木類、芝、地被植物類については「花木等生産状況調査」による。<br>注１：花き生産出荷統計については、2007年産から年産区分を暦年に統一している。また、栽培農家数及び花き全体の生産額に占める割合が１％に満たない品目の作付面積及び出荷数量は調査していない。<br>注２：切り花類、鉢もの類、花き苗類、球根類における産出額については、都道府県ごとに産出額が概ね１億円以上の品目を推計しており、それ以外の品目は｢その他｣として一括推計することとしている。このため、都道府県ごとに把握している品目が異なっていることから、品目別産出額の合計値は、該当品目を推計している都道府県のみの合計となっている。<br>注３：芝の出荷数量の単位は、haである。<br>注４：産出（出荷）額における切り花類、鉢もの類、花き苗類、球根類は産出額である。そのうち「切り花類」の値は「生産農業所得統計」の「切り花類」に「その他花き類（芝を除く）」を加えたものである。<br>注５：作付（収穫）面積における鉢もの類、球根類は収穫面積である。<br>注６：花壇用苗もの類（花き苗類）における作付面積及び出荷数量は花壇用苗もの類、産出額は花き苗類である。<br>注７：作付（収穫）面積、出荷数量及び産出（出荷）額は、四捨五入の関係で各区分の種類別計あるいは合計が一致しない場合がある。<br>注８：栽培農家数の合計値は延べ数で、花木類、芝、地被植物類のみを合計したものである。<br>注９：花木類、芝及び地被植物類の産出（出荷）額については、2007年産までは生産額、2008年産以降は出荷額を掲載しているので、比較する際には注意されたい。<br>注１０：切り花類、鉢もの類、花壇用苗もの類、球根類にある「その他」の作付（収穫）面積及び出荷量は、各類合計の内訳である各調査品目の作付（収穫）面積又は出荷量を減じたものである。<br>注１１：事実不詳又は調査を欠くもの（推計値のないもの）は「･･･」、単位に満たないものは「0」で表している。","",""
"0003348654","花木等生産状況調査結果 確報 平成26年花木等生産状況調査","年次","201401-201412","2019-10-16","0","該当なし","816","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 3.平成26年産花きの種類別、都道府県別産出（出荷）額","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","D　花き生産状況（参考）","3.平成26年産花きの種類別、都道府県別産出（出荷）額","資料 ： 「花木類」「芝」「地被植物類」は、農林水産省生産局花き産業・施設園芸振興室「花木等生産状況調査」による。  「切り花類」「鉢もの類」「花き苗類」「球根類」は、農林水産省統計部「生産農業所得統計」による。<br>注１：切り花類、鉢もの類、花き苗類、球根類は、産出額である。<br>注２：「切り花類」の値は「生産農業所得統計」の「切り花類」に「その他花き類（芝を除く）」を加えたものである。<br>注３：事実のないもの、事実不詳のもの、比較できないものは「･･･」、単位に満たないものは「0」で表している。<br>注４：本表に記載した花きの種類別、都道府県別産出（出荷）額の数値は、推計による合計額を千万円単位を四捨五入しており、合計あるいは地方農政局計が一致しない場合がある。","",""
"0003348655","花木等生産状況調査結果 確報 平成26年花木等生産状況調査","年次","201401-201412","2019-10-16","0","該当なし","1375","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 4.平成26年産切り花類、球根類、鉢もの類及び花き苗類の品目別、都道府県別産出額","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","D　花き生産状況（参考）","4.平成26年産切り花類、球根類、鉢もの類及び花き苗類の品目別、都道府県別産出額","注１：品目別都道府県別農業産出額については、都道府県ごとに産出額が概ね１億円以上の品目等を推計しており、それ以外の品目は「その他」として一括推計することとしている。このため、都道府県ごとに把握している品目が異なっていることから、品目別農業産出額の合計値は、該当品目を推計している都道府県のみの合計であることに注意されたい。<br>注２：掲載していない品目もあり、類別の合計と内訳は一致しない。また、それぞれの数値は、表示単位未満を四捨五入したものである。<br>注３：切り花類計については、「生産農業所得統計」の「切り花類」に「その他花き類」（芝を除く）を加えたものである。<br>注４：「－」は事実のないもの、「…」は推計値のないもの、「ｘ」は個人、法人又はその他の団体の個々の秘密に属する事項を秘匿するため、統計数値を公表しないもの、「0」は単位に満たないものである。","",""
"0003348656","花木等生産状況調査結果 確報 平成26年花木等生産状況調査","年次","201401-201412","2019-10-16","0","該当なし","816","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 5.平成26年産花きの種類別、都道府県別作付（収穫）面積","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","D　花き生産状況（参考）","5.平成26年産花きの種類別、都道府県別作付（収穫）面積","資料：「花木類」「芝」「地被植物類」は、農林水産省生産局花き産業・施設園芸振興室「花木等生産状況調査」による。「切り花類」「鉢もの類」「花壇用苗もの類」「球根類」は、農林水産省統計部「花き生産出荷統計」による。<br>注１：事実不詳又は調査を欠くものは｢・・・｣、単位に満たないものは「０」で表している。<br>注２：「・・・」は、都道府県別の順位を求める際には除外した。<br>注３：鉢もの類、球根類は、収穫面積である。<br>注４：単位（ha）未満は四捨五入のため、都道府県別数値の積上げと地方農政局計が一致しない場合がある。<br>注５：切り花類、鉢もの類、花壇用苗もの類、球根類については、主産県を対象に調査を実施している。","",""
"0003348657","花木等生産状況調査結果 確報 平成26年花木等生産状況調査","年次","201401-201412","2019-10-16","0","該当なし","612","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 6.平成26年産花きの種類別、都道府県別出荷数量","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成26年花木等生産状況調査","D　花き生産状況（参考）","6.平成26年産花きの種類別、都道府県別出荷数量","資料：「花木類」「芝」は、農林水産省生産局花き産業振興室「花木等生産状況調査」による。「切り花類」「鉢もの類」「花壇用苗もの類」「球根類」は、農林水産省統計部「花き生産出荷統計」による。<br>注１：事実不詳又は調査を欠くものは｢・・・｣、単位に満たないものは「０」で表している。<br>注２：「・・・」は、都道府県別の順位を求める際には除外した。<br>注３：切り花類、鉢もの類、花壇用苗もの類、球根類は主産県を対象とし調査を実施している。","",""
"0003348658","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","該当なし","96","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","2","B　平成27年花木等生産状況の概要 平成27年花木等生産状況","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","B　平成27年花木等生産状況の概要","平成27年花木等生産状況","注：対前年比は、2015年の調査に「・・・」や「－」以外の報告があった都道府県を対象として、当該都道府県に係る2015年と2014年を比較したものである。<br>出荷数量の単位は、芝はha、それ以外は千本・千鉢単位である。","",""
"0003348659","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","全国","198","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","2","B　平成27年花木等生産状況の概要 花木類、芝及び地被植物類の概要","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","B　平成27年花木等生産状況の概要","花木類、芝及び地被植物類の概要","花木類の出荷数量は「千本」芝の出荷数量は「a」地被植物類の出荷数量は「千鉢、千本」である。","",""
"0003348659","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","都道府県","198","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","2","B　平成27年花木等生産状況の概要 花木類、芝及び地被植物類の概要","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","B　平成27年花木等生産状況の概要","花木類、芝及び地被植物類の概要","花木類の出荷数量は「千本」芝の出荷数量は「a」地被植物類の出荷数量は「千鉢、千本」である。","",""
"0003348660","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","全国","439","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 ツツジ、サツキ、カイヅカイブキ、タマイブキ","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","1.花木類の平成27年産の苗木・成木別生産状況","","ツツジ、サツキ、カイヅカイブキ、タマイブキ",""
"0003348660","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","都道府県","439","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 ツツジ、サツキ、カイヅカイブキ、タマイブキ","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","1.花木類の平成27年産の苗木・成木別生産状況","","ツツジ、サツキ、カイヅカイブキ、タマイブキ",""
"0003348661","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","全国","440","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 ツバキ、モミジ、ヒバ類、ツゲ類","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","1.花木類の平成27年産の苗木・成木別生産状況","","ツバキ、モミジ、ヒバ類、ツゲ類",""
"0003348661","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","都道府県","440","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 ツバキ、モミジ、ヒバ類、ツゲ類","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","1.花木類の平成27年産の苗木・成木別生産状況","","ツバキ、モミジ、ヒバ類、ツゲ類",""
"0003348662","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","全国","220","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 その他花木類、花木類計","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","1.花木類の平成27年産の苗木・成木別生産状況","","その他花木類、花木類計",""
"0003348662","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","都道府県","220","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 1.花木類の平成27年産の苗木・成木別生産状況 その他花木類、花木類計","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","1.花木類の平成27年産の苗木・成木別生産状況","","その他花木類、花木類計",""
"0003348663","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","該当なし","137","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 2.芝の平成27年産の種類別生産状況","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","2.芝の平成27年産の種類別生産状況","","",""
"0003348664","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","全国","220","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 3.地被植物類の平成27年産の種類別生産状況 蔓もの類、タケ・ササ類、ジャノヒゲ類、草本類","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","3.地被植物類の平成27年産の種類別生産状況","","蔓もの類、タケ・ササ類、ジャノヒゲ類、草本類",""
"0003348664","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","都道府県","220","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 3.地被植物類の平成27年産の種類別生産状況 蔓もの類、タケ・ササ類、ジャノヒゲ類、草本類","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","3.地被植物類の平成27年産の種類別生産状況","","蔓もの類、タケ・ササ類、ジャノヒゲ類、草本類",""
"0003348665","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","全国","110","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 3.地被植物類の平成27年産の種類別生産状況 木本類、地被植物類計","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","3.地被植物類の平成27年産の種類別生産状況","","木本類、地被植物類計",""
"0003348665","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","都道府県","110","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","3","C　生産状況 3.地被植物類の平成27年産の種類別生産状況 木本類、地被植物類計","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","C　生産状況","3.地被植物類の平成27年産の種類別生産状況","","木本類、地被植物類計",""
"0003348666","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","該当なし","360","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 2.平成27年産花きの生産状況","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","D　花き生産状況（参考）","2.平成27年産花きの生産状況","資料：切り花類、鉢もの類、花壇用苗もの類（花き苗類）、球根類については、「花き生産出荷統計」及び「生産農業所得統計」による。花木類、芝、地被植物類については「花木等生産状況調査」による。<br>注１：花き生産出荷統計については、2007年産から年産区分を暦年に統一している。また、栽培農家数及び花き全体の生産額に占める割合が１％に満たない品目の作付面積及び出荷数量は調査していない。<br>注２：切り花類、鉢もの類、花き苗類、球根類における産出額については、都道府県ごとに産出額が概ね１億円以上の品目を推計しており、それ以外の品目は｢その他｣として一括推計することとしている。このため、都道府県ごとに把握している品目が異なっていることから、品目別産出額の合計値は、該当品目を推計している都道府県のみの合計となっている。<br>注３：芝の出荷数量の単位は、haである。<br>注４：産出（出荷）額における切り花類、鉢もの類、花き苗類、球根類は産出額である。そのうち「切り花類」の値は「生産農業所得統計」の「切り花類」に「その他花き類（芝を除く）」を加えたものである。<br>注５：作付（収穫）面積における鉢もの類、球根類は収穫面積である。<br>注６：花壇用苗もの類（花き苗類）における作付面積及び出荷数量は花壇用苗もの類、産出額は花き苗類である。<br>注７：作付（収穫）面積、出荷数量及び産出（出荷）額は、四捨五入の関係で各区分の種類別計あるいは合計が一致しない場合がある。<br>注８：栽培農家数の合計値は延べ数で、花木類、芝、地被植物類のみを合計したものである。<br>注９：花木類、芝及び地被植物類の産出（出荷）額については、2007年産までは生産額、2008年産以降は出荷額を掲載しているので、比較する際には注意されたい。<br>注１０：切り花類、鉢もの類、花壇用苗もの類、球根類にある「その他」の作付（収穫）面積及び出荷量は、各類合計の内訳である各調査品目の作付（収穫）面積又は出荷量を減じたものである。<br>注１１：事実不詳又は調査を欠くもの（推計値のないもの）は「･･･」、単位に満たないものは「0」で表している。","",""
"0003348667","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","該当なし","816","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 3.平成27年産花きの種類別、都道府県別産出（出荷）額","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","D　花き生産状況（参考）","3.平成27年産花きの種類別、都道府県別産出（出荷）額","資料 ： 「花木類」「芝」「地被植物類」は、農林水産省生産局花き産業・施設園芸振興室「花木等生産状況調査」による。  「切り花類」「鉢もの類」「花き苗類」「球根類」は、農林水産省統計部「生産農業所得統計」による。<br>注１：切り花類、鉢もの類、花き苗類、球根類は、産出額である。<br>注２：「切り花類」の値は「生産農業所得統計」の「切り花類」に「その他花き類（芝を除く）」を加えたものである。<br>注３：事実のないもの、事実不詳のもの、比較できないものは「･･･」、単位に満たないものは「0」で表している。<br>注４：本表に記載した花きの種類別、都道府県別産出（出荷）額の数値は、推計による合計額を千万円単位を四捨五入しており、合計あるいは地方農政局計が一致しない場合がある。","",""
"0003348668","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","該当なし","1375","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 4.平成27年産切り花類、球根類、鉢もの類及び花き苗類の品目別、都道府県別産出額","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","D　花き生産状況（参考）","4.平成27年産切り花類、球根類、鉢もの類及び花き苗類の品目別、都道府県別産出額","注１：品目別都道府県別農業産出額については、都道府県ごとに産出額が概ね１億円以上の品目等を推計しており、それ以外の品目は「その他」として一括推計することとしている。このため、都道府県ごとに把握している品目が異なっていることから、品目別農業産出額の合計値は、該当品目を推計している都道府県のみの合計であることに注意されたい。<br>注２：掲載していない品目もあり、類別の合計と内訳は一致しない。また、それぞれの数値は、表示単位未満を四捨五入したものである。<br>注３：切り花類計については、「生産農業所得統計」の「切り花類」に「その他花き類」（芝を除く）を加えたものである。<br>注４：「－」は事実のないもの、「…」は推計値のないもの、「ｘ」は個人、法人又はその他の団体の個々の秘密に属する事項を秘匿するため、統計数値を公表しないもの、「0」は単位に満たないものである。","",""
"0003348669","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","該当なし","816","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 5.平成27年産花きの種類別、都道府県別作付（収穫）面積","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","D　花き生産状況（参考）","5.平成27年産花きの種類別、都道府県別作付（収穫）面積","資料：「花木類」「芝」「地被植物類」は、農林水産省生産局花き産業・施設園芸振興室「花木等生産状況調査」による。「切り花類」「鉢もの類」「花壇用苗もの類」「球根類」は、農林水産省統計部「花き生産出荷統計」による。<br>注１：事実不詳又は調査を欠くものは｢・・・｣、単位に満たないものは「０」で表している。<br>注２：「・・・」は、都道府県別の順位を求める際には除外した。<br>注３：鉢もの類、球根類は、収穫面積である。<br>注４：単位（ha）未満は四捨五入のため、都道府県別数値の積上げと地方農政局計が一致しない場合がある。<br>注５：切り花類、鉢もの類、花壇用苗もの類、球根類については、主産県を対象に調査を実施している。<br>注６:地方農政局計は、当該地方農政局管内の主産県値の積上げである。","",""
"0003348670","花木等生産状況調査結果 確報 平成27年花木等生産状況調査","年次","201501-201512","2019-10-16","0","該当なし","612","2019-10-17","","00500510","花木等生産状況調査","00500","農林水産省","4","D　花き生産状況（参考） 6.平成27年産花きの種類別、都道府県別出荷数量","04","農林水産業","01","農業","花木等生産状況調査結果","確報","平成27年花木等生産状況調査","D　花き生産状況（参考）","6.平成27年産花きの種類別、都道府県別出荷数量","資料：「花木類」「芝」は、農林水産省生産局花き産業・施設園芸振興室「花木等生産状況調査」による。「切り花類」「鉢もの類」「花壇用苗もの類」「球根類」は、農林水産省統計部「花き生産出荷統計」による。<br>注１：事実不詳又は調査を欠くものは｢・・・｣、単位に満たないものは「０」で表している。<br>注２：「・・・」は、都道府県別の順位を求める際には除外した。<br>注３：切り花類、鉢もの類、花壇用苗もの類、球根類は主産県を対象とし調査を実施している。<br>注４:地方農政局計は、当該地方農政局管内の主産県値の積上げである。","",""
