"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003179344","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2015年","年次","201501-201512","2017-05-31","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00901","事業所・企業等の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","確報","2015年"
"0003179363","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2015年","年次","201501-201512","2017-05-31","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00902","事業所・企業等の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","確報","2015年"
"0003179364","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2015年","年次","201501-201512","2017-05-31","0","該当なし","160","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01000","事業所・企業等の産業（中分類）別年間収入計（総数，１事業従事者当たり）","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類）別年間収入計（総数，１事業従事者当たり）","確報","2015年"
"0003179403","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2015年","年次","201501-201512","2017-05-31","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01101","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別年間売上高","確報","2015年"
"0003179384","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2015年","年次","201501-201512","2017-05-31","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01102","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別事業従事者数","確報","2015年"
"0003179346","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2015年","年次","201501-201512","2017-05-31","0","該当なし","280","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01200","事業活動の産業（特殊分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（特殊分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2015年"
"0003179345","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2015年","年次","201501-201512","2017-05-31","0","該当なし","450","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01300","都道府県，事業活動の産業（大分類）別年間売上高（水準調整値）","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","都道府県，事業活動の産業（大分類）別年間売上高（水準調整値）","確報","2015年"
"0003216895","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","1463","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00100","事業活動の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2016年"
"0003216898","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00201","事業活動の産業（中分類），事業従事者規模別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），事業従事者規模別年間売上高","確報","2016年"
"0003216892","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00202","事業活動の産業（中分類），事業従事者規模別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），事業従事者規模別事業従事者数","確報","2016年"
"0003216904","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","210","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00301","事業活動の産業（中分類），経営組織別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），経営組織別年間売上高","確報","2016年"
"0003216896","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","210","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00302","事業活動の産業（中分類），経営組織別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），経営組織別事業従事者数","確報","2016年"
"0003216906","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00401","事業活動の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","確報","2016年"
"0003216907","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00402","事業活動の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","確報","2016年"
"0003216890","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00500","事業活動の産業（中分類）別年間収入計（総数，１事業従事者当たり）","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類）別年間収入計（総数，１事業従事者当たり）","確報","2016年"
"0003216903","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","1441","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00600","事業所・企業等の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2016年"
"0003216891","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00701","事業所・企業等の産業（中分類），事業従事者規模別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），事業従事者規模別年間売上高","確報","2016年"
"0003216902","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00702","事業所・企業等の産業（中分類），事業従事者規模別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），事業従事者規模別事業従事者数","確報","2016年"
"0003216899","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","200","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00801","事業所・企業等の産業（中分類），経営組織別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），経営組織別年間売上高","確報","2016年"
"0003216900","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","200","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00802","事業所・企業等の産業（中分類），経営組織別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），経営組織別事業従事者数","確報","2016年"
"0003216908","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00901","事業所・企業等の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","確報","2016年"
"0003216909","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00902","事業所・企業等の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","確報","2016年"
"0003216897","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","160","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01000","事業所・企業等の産業（中分類）別年間収入計（総数，１事業従事者当たり）","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類）別年間収入計（総数，１事業従事者当たり）","確報","2016年"
"0003216905","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01101","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別年間売上高","確報","2016年"
"0003216901","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01102","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別事業従事者数","確報","2016年"
"0003216894","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","280","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01200","事業活動の産業（特殊分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（特殊分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2016年"
"0003216893","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2016年","年次","201601-201612","2018-03-30","0","該当なし","450","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01300","都道府県，事業活動の産業（大分類）別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","都道府県，事業活動の産業（大分類）別年間売上高","確報","2016年"
"0003290504","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","1463","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00100","事業活動の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2017年"
"0003290507","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00201","事業活動の産業（中分類），事業従事者規模別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），事業従事者規模別年間売上高","確報","2017年"
"0003290501","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00202","事業活動の産業（中分類），事業従事者規模別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），事業従事者規模別事業従事者数","確報","2017年"
"0003290513","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","210","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00301","事業活動の産業（中分類），経営組織別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），経営組織別年間売上高","確報","2017年"
"0003290505","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","210","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00302","事業活動の産業（中分類），経営組織別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），経営組織別事業従事者数","確報","2017年"
"0003290515","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00401","事業活動の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","確報","2017年"
"0003290516","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00402","事業活動の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","確報","2017年"
"0003290499","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00500","事業活動の産業（中分類）別年間収入計（総数，１事業従事者当たり）","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類）別年間収入計（総数，１事業従事者当たり）","確報","2017年"
"0003290512","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","1441","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00600","事業所・企業等の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2017年"
"0003290500","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00701","事業所・企業等の産業（中分類），事業従事者規模別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），事業従事者規模別年間売上高","確報","2017年"
"0003290511","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00702","事業所・企業等の産業（中分類），事業従事者規模別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），事業従事者規模別事業従事者数","確報","2017年"
"0003290508","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","200","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00801","事業所・企業等の産業（中分類），経営組織別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），経営組織別年間売上高","確報","2017年"
"0003290509","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","200","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00802","事業所・企業等の産業（中分類），経営組織別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），経営組織別事業従事者数","確報","2017年"
"0003290517","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00901","事業所・企業等の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","確報","2017年"
"0003290518","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00902","事業所・企業等の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","確報","2017年"
"0003290506","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","160","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01000","事業所・企業等の産業（中分類）別年間収入計（総数，１事業従事者当たり）","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類）別年間収入計（総数，１事業従事者当たり）","確報","2017年"
"0003290514","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01101","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別年間売上高","確報","2017年"
"0003290510","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01102","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（一部中分類），事業所・企業等の産業（一部中分類）別事業従事者数","確報","2017年"
"0003290503","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","280","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01200","事業活動の産業（特殊分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（特殊分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2017年"
"0003290502","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2017年","年次","201701-201712","2019-03-29","0","該当なし","450","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","01300","都道府県，事業活動の産業（大分類）別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","都道府県，事業活動の産業（大分類）別年間売上高","確報","2017年"
"0003412774","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","1463","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00100","事業活動の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2018年"
"0003412775","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00201","事業活動の産業（中分類），事業従事者規模別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），事業従事者規模別年間売上高","確報","2018年"
"0003412776","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00202","事業活動の産業（中分類），事業従事者規模別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），事業従事者規模別事業従事者数","確報","2018年"
"0003412777","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","210","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00301","事業活動の産業（中分類），経営組織別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），経営組織別年間売上高","確報","2018年"
"0003412778","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","210","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00302","事業活動の産業（中分類），経営組織別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），経営組織別事業従事者数","確報","2018年"
"0003412779","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00401","事業活動の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），資本金階級別年間売上高〔「外国の会社」を除く会社について〕","確報","2018年"
"0003412780","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","252","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00402","事業活動の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類），資本金階級別事業従事者数〔「外国の会社」を除く会社について〕","確報","2018年"
"0003412781","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","168","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00500","事業活動の産業（中分類）別年間収入計（総数，１事業従事者当たり）","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業活動の産業（中分類）別年間収入計（総数，１事業従事者当たり）","確報","2018年"
"0003412782","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","1441","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00600","事業所・企業等の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（詳細分類）別年間売上高（総数，１事業従事者当たり）及び従業上の地位別事業従事者数","確報","2018年"
"0003412783","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00701","事業所・企業等の産業（中分類），事業従事者規模別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），事業従事者規模別年間売上高","確報","2018年"
"0003412784","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","240","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00702","事業所・企業等の産業（中分類），事業従事者規模別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），事業従事者規模別事業従事者数","確報","2018年"
"0003412785","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","200","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00801","事業所・企業等の産業（中分類），経営組織別年間売上高","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），経営組織別年間売上高","確報","2018年"
"0003412786","サービス産業動向調査 2013年1月から 拡大調査（年次調査） 確報 2018年","年次","201801-201812","2020-03-31","0","該当なし","200","2024-02-29","","00200544","サービス産業動向調査","00200","総務省","00802","事業所・企業等の産業（中分類），経営組織別事業従事者数","06","商業・サービス業","02","需給流通","サービス産業動向調査","2013年1月から","拡大調査（年次調査）","事業所・企業等の産業（中分類），経営組織別事業従事者数","確報","2018年"
