"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION"
"0003019504","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 学校調査","-","0","2009-04-06","0","該当なし","56202","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","1","年齢別　職名別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","学校調査","年齢別　職名別　本務教員数","","","",""
"0003019505","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 学校調査","-","0","2009-04-06","0","該当なし","1416","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","1","年齢別　職名別　本務教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","学校調査","年齢別　職名別　本務教員数（平均年齢）","","","",""
"0003019506","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 学校調査","-","0","2009-04-06","0","該当なし","19584","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","2","都道府県別　年齢別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","学校調査","都道府県別　年齢別　本務教員数","","","",""
"0003019507","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 学校調査","-","0","2009-04-06","0","該当なし","1152","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","2","都道府県別　年齢別　本務教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","学校調査","都道府県別　年齢別　本務教員数（平均年齢）","","","",""
"0003017649","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","31464","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","170","年齢別　職名別　性別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢別　職名別　性別　本務教員数","大学","","",""
"0003017774","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","552","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","170","年齢別　職名別　性別　本務教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢別　職名別　性別　本務教員数（平均年齢）","大学","","",""
"0003017775","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1368","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","171","年齢別　性別　昼夜等別　兼務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢別　性別　昼夜等別　兼務教員数","大学","","",""
"0003017776","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","24","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","171","年齢別　性別　昼夜等別　兼務教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢別　性別　昼夜等別　兼務教員数（平均年齢）","大学","","",""
"0003017777","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1872","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","172","都道府県別 採用前の状況別 職名別 採用教員数（小学校・中学校・幼稚園）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","都道府県別 採用前の状況別 職名別 採用教員数（小学校・中学校・幼稚園）","大学","","",""
"0003017778","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","144","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","172","年齢区分別　専門分野別　本務教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢区分別　専門分野別　本務教員数（平均年齢）","大学","","",""
"0003017779","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1872","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","173","年齢区分別　専門分野別　兼務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢区分別　専門分野別　兼務教員数","大学","","",""
"0003017780","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","144","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","173","年齢区分別　専門分野別　兼務教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢区分別　専門分野別　兼務教員数（平均年齢）","大学","","",""
"0003017781","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1200","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","174","勤務年数区分別　職名別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","勤務年数区分別　職名別　本務教員数","大学","","",""
"0003017782","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","120","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","174","勤務年数区分別　職名別　本務教員数（平均勤務年数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","勤務年数区分別　職名別　本務教員数（平均勤務年数）","大学","","",""
"0003017783","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1440","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","175","学歴区分別　専門分野別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","学歴区分別　専門分野別　本務教員数","大学","","",""
"0003097189","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","144","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","176","年齢区分別　専門分野別　本務教員の自校出身者の占める比率（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢区分別　専門分野別　本務教員の自校出身者の占める比率（平均年齢）","大学","","",""
"0003097203","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","3168","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","176","年齢区分別　専門分野別　本務教員の自校出身者の占める比率（％）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","年齢区分別　専門分野別　本務教員の自校出身者の占める比率（％）","大学","","",""
"0003017786","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","840","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","177","授業担当状況別　職名別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","授業担当状況別　職名別　本務教員数","大学","","",""
"0003017787","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1800","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","178","週担当授業時数別　職名別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","週担当授業時数別　職名別　本務教員数","大学","","",""
"0003017788","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","200","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","178","週担当授業時数別　職名別　本務教員数（平均週担当授業時数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","週担当授業時数別　職名別　本務教員数（平均週担当授業時数）","大学","","",""
"0003017789","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1080","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","179","他学校での週担当授業時数別　職名別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","他学校での週担当授業時数別　職名別　本務教員数","大学","","",""
"0003017790","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","120","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","179","他学校での週担当授業時数別　職名別　本務教員数（平均週担当授業時数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","他学校での週担当授業時数別　職名別　本務教員数（平均週担当授業時数）","大学","","",""
"0003017791","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","1560","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","180","給料月額別　職名別　本務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","給料月額別　職名別　本務教員数","大学","","",""
"0003017792","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","120","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","180","給料月額別　職名別　本務教員数（平均給料月額）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","給料月額別　職名別　本務教員数（平均給料月額）","大学","","",""
"0003017793","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","2592","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","181","専門分野別　本務教員の兼務先","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","専門分野別　本務教員の兼務先","大学","","",""
"0003017794","学校教員統計調査 平成１９年度 第2部　大学等の部 教員個人調査 大学","-","0","2009-04-06","0","該当なし","3600","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","182","専門分野別　本務先別　兼務教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員個人調査","専門分野別　本務先別　兼務教員数","大学","","",""
"0003019517","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","182","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","10","週教科等担任授業時数別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","週教科等担任授業時数別　職名別　教員構成","小学校","","",""
"0003019518","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","26","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","10","週教科等担任授業時数別　職名別　教員構成（平均週教科等担任授業時数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","週教科等担任授業時数別　職名別　教員構成（平均週教科等担任授業時数）","小学校","","",""
"0003019519","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","260","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","11","給料月額別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","給料月額別　職名別　教員構成","小学校","","",""
"0003019520","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","26","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","11","給料月額別　職名別　教員構成（平均給料月額）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","給料月額別　職名別　教員構成（平均給料月額）","小学校","","",""
"0003019521","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","288","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","12","都道府県別　本務教員の平均勤務年数　平均週教科等担任授業時数　平均給料月額（平均勤務年数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","都道府県別　本務教員の平均勤務年数　平均週教科等担任授業時数　平均給料月額（平均勤務年数）","小学校","","",""
"0003019522","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","288","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","12","都道府県別　本務教員の平均勤務年数　平均週教科等担任授業時数　平均給料月額（平均週教科等担任授業時数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","都道府県別　本務教員の平均勤務年数　平均週教科等担任授業時数　平均給料月額（平均週教科等担任授業時数）","小学校","","",""
"0003019523","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","288","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","12","都道府県別　本務教員の平均勤務年数　平均週教科等担任授業時数　平均給料月額（平均給料月額）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","都道府県別　本務教員の平均勤務年数　平均週教科等担任授業時数　平均給料月額（平均給料月額）","小学校","","",""
"0003019524","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","44","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","13","都道府県別　本務教員の学歴構成（設置者別）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","都道府県別　本務教員の学歴構成（設置者別）","小学校","","",""
"0003019525","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","517","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","13","都道府県別　本務教員の学歴構成（うち公立）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","都道府県別　本務教員の学歴構成（うち公立）","小学校","","",""
"0003019508","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","260","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","3","勤務年数区分別　職名別　教員構成（勤務年数区分別）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","勤務年数区分別　職名別　教員構成（勤務年数区分別）","小学校","","",""
"0003019509","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","26","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","3","勤務年数区分別　職名別　教員構成（平均勤務年数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","勤務年数区分別　職名別　教員構成（平均勤務年数）","小学校","","",""
"0003019510","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","286","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","4","学歴区分別　年齢区分別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","学歴区分別　年齢区分別　教員構成","小学校","","",""
"0003019511","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","416","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","5","免許状別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","免許状別　職名別　教員構成","小学校","","",""
"0003019512","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","112","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","6","中学校免許教科別　年齢区分別　教員構成（設置者別性別教員構成）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","中学校免許教科別　年齢区分別　教員構成（設置者別性別教員構成）","小学校","","",""
"0003019513","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","480","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","6","中学校免許教科別　年齢区分別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","中学校免許教科別　年齢区分別　教員構成","小学校","","",""
"0003019514","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","286","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","7","学級担任状況別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","学級担任状況別　職名別　教員構成","小学校","","",""
"0003019515","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","208","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","8","授業担任状況別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","授業担任状況別　職名別　教員構成","小学校","","",""
"0003019516","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 小学校","-","0","2009-04-06","0","該当なし","572","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","9","担任教科別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","担任教科別　職名別　教員構成","小学校","","",""
"0003019954","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員異動調査 総括（高校以下）","-","0","2009-04-06","0","該当なし","4392","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","77","年齢別　異動（採用・転入・離職）教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","年齢別　異動（採用・転入・離職）教員数","総括（高校以下）","","",""
"0003019955","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員異動調査 総括（高校以下）","-","0","2009-04-06","0","該当なし","72","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","77","年齢別　異動（採用・転入・離職）教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員異動調査","年齢別　異動（採用・転入・離職）教員数（平均年齢）","総括（高校以下）","","",""
"0003018251","学校教員統計調査 平成１９年度 第2部　大学等の部 教員異動調査 総括（高等教育）","-","0","2009-04-06","0","該当なし","3078","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","207","年齢別　異動（採用・転入・離職）教員数","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員異動調査","年齢別　異動（採用・転入・離職）教員数","総括（高等教育）","","",""
"0003018252","学校教員統計調査 平成１９年度 第2部　大学等の部 教員異動調査 総括（高等教育）","-","0","2009-04-06","0","該当なし","54","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","207","年齢別　異動（採用・転入・離職）教員数（平均年齢）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第2部　大学等の部","教員異動調査","年齢別　異動（採用・転入・離職）教員数（平均年齢）","総括（高等教育）","","",""
"0003019526","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","260","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","14","勤務年数区分別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","勤務年数区分別　職名別　教員構成","中学校","","",""
"0003019527","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","26","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","14","勤務年数区分別　職名別　教員構成（平均勤務年数）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","勤務年数区分別　職名別　教員構成（平均勤務年数）","中学校","","",""
"0003019528","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","286","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","15","学歴区分別　年齢区分別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","学歴区分別　年齢区分別　教員構成","中学校","","",""
"0003019529","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","416","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","16","免許状別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","免許状別　職名別　教員構成","中学校","","",""
"0003019530","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","192","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","17","中学校免許教科別　年齢区分別　教員構成（設置者別性別教員構成）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","中学校免許教科別　年齢区分別　教員構成（設置者別性別教員構成）","中学校","","",""
"0003019531","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","640","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","17","中学校免許教科別　年齢区分別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","中学校免許教科別　年齢区分別　教員構成","中学校","","",""
"0003019532","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","208","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","18","学級担任状況別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","学級担任状況別　職名別　教員構成","中学校","","",""
"0003019533","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","286","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","19","授業担任状況別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","授業担任状況別　職名別　教員構成","中学校","","",""
"0003019534","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","77","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","20","担任教科別　中学校教員免許状別　教員構成（設置者別性別教員構成）","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","担任教科別　中学校教員免許状別　教員構成（設置者別性別教員構成）","中学校","","",""
"0003019535","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","220","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","20","担任教科別　中学校教員免許状別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","担任教科別　中学校教員免許状別　教員構成","中学校","","",""
"0003019536","学校教員統計調査 平成１９年度 第1部　高等学校以下の学校及び専修学校、各種学校の部 教員個人調査 中学校","-","0","2009-04-06","0","該当なし","182","2019-03-21","","00400003","学校教員統計調査","00400","文部科学省","21","週教科等担任授業時数別　職名別　教員構成","12","教育・文化・スポーツ・生活","01","学校教育","学校教員統計調査","平成１９年度","第1部　高等学校以下の学校及び専修学校、各種学校の部","教員個人調査","週教科等担任授業時数別　職名別　教員構成","中学校","","",""
