"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0003228237","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2005年～2006年","年次","200601-200612","2019-05-30","0","該当なし","41068963","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2005年～2006年"
"0003228238","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2007年～2008年","年次","200801-200812","2019-05-30","0","該当なし","41392176","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2007年～2008年"
"0003228239","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2009年～2010年","年次","201001-201012","2019-05-30","0","該当なし","36792728","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2009年～2010年"
"0003228240","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2011年～2012年","年次","201201-201212","2019-05-30","0","該当なし","36868750","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2011年～2012年"
"0003228241","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2013年～2014年","年次","201401-201412","2019-05-30","0","該当なし","38368577","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2013年～2014年"
"0003228242","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2015年～2016年","年次","201601-201612","2019-05-30","0","該当なし","39149734","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2015年～2016年"
"0003258367","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　1988年～1990年","年次","199001-199012","2019-05-30","0","該当なし","54502319","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　1988年～1990年"
"0003258368","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　1991年～1992年","年次","199201-199212","2019-05-30","0","該当なし","38068183","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　1991年～1992年"
"0003258369","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　1993年～1994年","年次","199401-199412","2019-05-30","0","該当なし","37115931","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　1993年～1994年"
"0003258370","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　1995年～1996年","年次","199601-199612","2019-05-30","0","該当なし","39384663","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　1995年～1996年"
"0003258371","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　1997年～1998年","年次","199801-199812","2019-05-30","0","該当なし","41282865","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　1997年～1998年"
"0003258372","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　1999年～2000年","年次","200001-200012","2019-05-30","0","該当なし","40221052","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　1999年～2000年"
"0003313973","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2017年～2018年","年次","201801-201812","2019-05-30","0","該当なし","39451457","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2017年～2018年"
"0003334000","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2019年～2020年","年次","202001-202012","2021-11-12","0","該当なし","37173667","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2019年～2020年"
"0003425301","貿易統計_税関別 税関別品別国別表 輸出","確定 税関別品別国別表 (輸出 1-12月：確定)　2021年～2022年","年次","202201-202212","2023-11-14","0","該当なし","38247697","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸出 1-12月：確定)　2021年～2022年"
"0004002162","貿易統計_税関別 税関別品別国別表 輸出","確報 税関別品別国別表 輸出(1-12月：確定) 2023年 , (1-10月：確報) 2024年","年次","202301-202312","2024-11-28","0","該当なし","36844642","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸出","1月～表示月分までのデータ掲載です","確報","税関別品別国別表 輸出(1-12月：確定) 2023年 , (1-10月：確報) 2024年"
"0003228250","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2001年～2002年","年次","200201-200212","2019-05-30","0","該当なし","26698787","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2001年～2002年"
"0003228251","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2003年～2004年","年次","200401-200412","2019-05-30","0","該当なし","26381447","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2003年～2004年"
"0003228252","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2005年～2006年","年次","200601-200612","2019-05-30","0","該当なし","26600804","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2005年～2006年"
"0003228253","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2007年～2008年","年次","200801-200812","2019-05-30","0","該当なし","26086349","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2007年～2008年"
"0003228254","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2009年～2010年","年次","201001-201012","2019-05-30","0","該当なし","24166294","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2009年～2010年"
"0003228255","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2011年～2012年","年次","201201-201212","2019-05-30","0","該当なし","25841264","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2011年～2012年"
"0003228256","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2013年～2014年","年次","201401-201412","2019-05-30","0","該当なし","27984300","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2013年～2014年"
"0003228257","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2015年～2016年","年次","201601-201612","2019-05-30","0","該当なし","28309414","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2015年～2016年"
"0003258373","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　1988年～1990年","年次","199001-199012","2019-05-30","0","該当なし","25018952","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　1988年～1990年"
"0003258374","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　1991年～1992年","年次","199201-199212","2019-05-30","0","該当なし","18046365","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　1991年～1992年"
"0003258375","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　1993年～1994年","年次","199401-199412","2019-05-30","0","該当なし","19502862","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　1993年～1994年"
"0003258376","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　1995年～1996年","年次","199601-199612","2019-05-30","0","該当なし","24369083","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　1995年～1996年"
"0003258377","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　1997年～1998年","年次","199801-199812","2019-05-30","0","該当なし","25457887","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　1997年～1998年"
"0003258378","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　1999年～2000年","年次","200001-200012","2019-05-30","0","該当なし","25532005","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　1999年～2000年"
"0003313974","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2017年～2018年","年次","201801-201812","2019-05-30","0","該当なし","28339124","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2017年～2018年"
"0003334001","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2019年～2020年","年次","202001-202012","2021-11-12","0","該当なし","26940390","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2019年～2020年"
"0003425302","貿易統計_税関別 税関別品別国別表 輸入","確定 税関別品別国別表 (輸入 1-12月：確定)　2021年～2022年","年次","202201-202212","2023-11-14","0","該当なし","28016318","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別品別国別表 (輸入 1-12月：確定)　2021年～2022年"
"0004002161","貿易統計_税関別 税関別品別国別表 輸入","確速 税関別品別国別表 輸入(1-12月：確定) 2023年 , (1-9月：確報、10月：輸入9桁速報)2024年","年次","202301-202312","2024-11-28","0","該当なし","27134581","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別品別国別表","輸入","1月～表示月分までのデータ掲載です","確速","税関別品別国別表 輸入(1-12月：確定) 2023年 , (1-9月：確報、10月：輸入9桁速報)2024年"
"0003228265","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2001年～2002年","年次","200201-200212","2019-05-30","0","該当なし","11902121","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2001年～2002年"
"0003228266","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2003年～2004年","年次","200401-200412","2019-05-30","0","該当なし","11734835","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2003年～2004年"
"0003228267","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2005年～2006年","年次","200601-200612","2019-05-30","0","該当なし","12187039","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2005年～2006年"
"0003228268","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2007年～2008年","年次","200801-200812","2019-05-30","0","該当なし","12334475","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2007年～2008年"
"0003228269","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2009年～2010年","年次","201001-201012","2019-05-30","0","該当なし","11353442","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2009年～2010年"
"0003228270","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2011年～2012年","年次","201201-201212","2019-05-30","0","該当なし","11324326","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2011年～2012年"
"0003228271","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2013年～2014年","年次","201401-201412","2019-05-30","0","該当なし","11776362","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2013年～2014年"
"0003228272","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2015年～2016年","年次","201601-201612","2019-05-30","0","該当なし","11978696","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2015年～2016年"
"0003258379","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　1988年～1990年","年次","199001-199012","2019-05-30","0","該当なし","15246477","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　1988年～1990年"
"0003258380","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　1991年～1992年","年次","199201-199212","2019-05-30","0","該当なし","10612463","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　1991年～1992年"
"0003258381","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　1993年～1994年","年次","199401-199412","2019-05-30","0","該当なし","10658645","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　1993年～1994年"
"0003258382","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　1995年～1996年","年次","199601-199612","2019-05-30","0","該当なし","11200104","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　1995年～1996年"
"0003258383","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　1997年～1998年","年次","199801-199812","2019-05-30","0","該当なし","11944793","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　1997年～1998年"
"0003258384","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　1999年～2000年","年次","200001-200012","2019-05-30","0","該当なし","11879478","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　1999年～2000年"
"0003313975","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2017年～2018年","年次","201801-201812","2019-05-30","0","該当なし","11952071","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2017年～2018年"
"0003334002","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2019年～2020年","年次","202001-202012","2021-11-12","0","該当なし","11476787","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2019年～2020年"
"0003425303","貿易統計_税関別 税関別概況品別国別表 輸出","確定 税関別概況品別国別表 (輸出 1-12月：確定)　2021年～2022年","年次","202201-202212","2023-11-14","0","該当なし","11498630","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸出 1-12月：確定)　2021年～2022年"
"0004002160","貿易統計_税関別 税関別概況品別国別表 輸出","確報 税関別概況品別国別表 輸出(1-12月：確定) 2023年 , (1-10月：確報) 2024年","年次","202301-202312","2024-11-28","0","該当なし","11334339","2024-11-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸出","1月～表示月分までのデータ掲載です","確報","税関別概況品別国別表 輸出(1-12月：確定) 2023年 , (1-10月：確報) 2024年"
"0003228280","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2001年～2002年","年次","200201-200212","2019-05-30","0","該当なし","7009614","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2001年～2002年"
"0003228281","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2003年～2004年","年次","200401-200412","2019-05-30","0","該当なし","6905192","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2003年～2004年"
"0003228282","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2005年～2006年","年次","200601-200612","2019-05-30","0","該当なし","6879003","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2005年～2006年"
"0003228283","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2007年～2008年","年次","200801-200812","2019-05-30","0","該当なし","6738557","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2007年～2008年"
"0003228284","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2009年～2010年","年次","201001-201012","2019-05-30","0","該当なし","6426465","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2009年～2010年"
"0003228285","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2011年～2012年","年次","201201-201212","2019-05-30","0","該当なし","6753379","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2011年～2012年"
"0003228286","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2013年～2014年","年次","201401-201412","2019-05-30","0","該当なし","7135220","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2013年～2014年"
"0003228287","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　2015年～2016年","年次","201601-201612","2019-05-30","0","該当なし","7302793","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　2015年～2016年"
"0003258385","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　1988年～1990年","年次","199001-199012","2019-05-30","0","該当なし","7324601","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　1988年～1990年"
"0003258386","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　1991年～1992年","年次","199201-199212","2019-05-30","0","該当なし","5172669","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　1991年～1992年"
"0003258387","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　1993年～1994年","年次","199401-199412","2019-05-30","0","該当なし","5560976","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　1993年～1994年"
"0003258388","貿易統計_税関別 税関別概況品別国別表 輸入","確定 税関別概況品別国別表 (輸入 1-12月：確定)　1995年～1996年","年次","199601-199612","2019-05-30","0","該当なし","6452487","2024-05-28","00350300","普通貿易統計","00350","財務省","16","国際","01","貿易・国際収支","貿易統計_税関別","税関別概況品別国別表","輸入","1月～表示月分までのデータ掲載です","確定","税関別概況品別国別表 (輸入 1-12月：確定)　1995年～1996年"
