"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY"
"0000040001","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","171","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00301","産業大分類（１４），経営組織（１４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１４），経営組織（１４），事業所数，全国計","","","","",""
"0000040002","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","940","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00302","産業中分類（８７），経営組織（１４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８７），経営組織（１４），事業所数，全国計","","","","",""
"0000040003","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","4205","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00303","産業小分類（４５０），経営組織（１４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業小分類（４５０），経営組織（１４），事業所数，全国計","","","","",""
"0000040004","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","196","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00304","産業大分類（１４），経営組織（１４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１４），経営組織（１４），従業者数，全国計","","","","",""
"0000040005","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","940","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00305","産業中分類（８７），経営組織（１４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８７），経営組織（１４），従業者数，全国計","","","","",""
"0000040006","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","4205","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00306","産業小分類（４５０），経営組織（１４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業小分類（４５０），経営組織（１４），従業者数，全国計","","","","",""
"0000040007","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","91","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00307","産業大分類（１４），従業上の地位（７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１４），従業上の地位（７），従業者数，全国計","","","","",""
"0000040008","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","573","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00308","産業中分類（８７），従業上の地位（７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８７），従業上の地位（７），従業者数，全国計","","","","",""
"0000040009","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","2933","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00309","産業小分類（４５０），従業上の地位（７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業小分類（４５０），従業上の地位（７），従業者数，全国計","","","","",""
"0000040010","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","9899","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00401","産業大分類（１４），経営組織（１７），事業所数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１４），経営組織（１７），事業所数，都道府県・１１大都市","","","","",""
"0000040011","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","41698","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00402","産業中分類（８７），経営組織（１７），事業所数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８７），経営組織（１７），事業所数，都道府県・１１大都市","","","","",""
"0000040012","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","9899","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00403","産業大分類（１４），経営組織（１７），従業者数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１４），経営組織（１７），従業者数，都道府県・１１大都市","","","","",""
"0000040013","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","41698","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00404","産業中分類（８７），経営組織（１７），従業者数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８７），経営組織（１７），従業者数，都道府県・１１大都市","","","","",""
"0000040014","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","1204","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00601","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），事業所数，全国計","","","","",""
"0000040015","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","5346","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00602","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），事業所数，全国計","","","","",""
"0000040016","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","1204","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00603","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（１１），産業大分類（１４），従業者規模（１０Ａ），従業者数，全国計","","","","",""
"0000040017","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","5346","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00604","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（１１），産業中分類（８７），従業者規模（１０Ａ），従業者数，全国計","","","","",""
"0000040018","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","126","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00901","産業大分類（１４），事業所数，８大都市圏","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１４），事業所数，８大都市圏","","","","",""
"0000040019","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","753","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00902","産業中分類（８７），事業所数，８大都市圏","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８７），事業所数，８大都市圏","","","","",""
"0000040020","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","126","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00903","産業大分類（１４），従業者数，８大都市圏","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１４），従業者数，８大都市圏","","","","",""
"0000040021","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","753","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00904","産業中分類（８７），従業者数，８大都市圏","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８７），従業者数，８大都市圏","","","","",""
"0000040022","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","90","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01101","産業大分類（１３），事業所の形態（７），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１３），事業所の形態（７），事業所数，全国計","","","","",""
"0000040023","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","555","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01102","産業中分類（８５），事業所の形態（７），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８５），事業所の形態（７），事業所数，全国計","","","","",""
"0000040024","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","90","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01103","産業大分類（１３），事業所の形態（７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１３），事業所の形態（７），従業者数，全国計","","","","",""
"0000040025","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","555","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01104","産業中分類（８５），事業所の形態（７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業中分類（８５），事業所の形態（７），従業者数，全国計","","","","",""
"0000040026","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","456","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01301","産業大分類（１３），本所・支所（４），経営組織（９Ａ），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１３），本所・支所（４），経営組織（９Ａ），事業所数，全国計","","","","",""
"0000040027","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","456","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01302","産業大分類（１３），本所・支所（４），経営組織（９Ａ），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１３），本所・支所（４），経営組織（９Ａ），従業者数，全国計","","","","",""
"0000040028","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","1236","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01501","経営組織（６Ｂ），産業大分類（１４），常雇規模（１７），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（６Ｂ），産業大分類（１４），常雇規模（１７），事業所数，全国計","","","","",""
"0000040029","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","6852","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01502","経営組織（６Ｂ），産業中分類（８７），常雇規模（１７），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（６Ｂ），産業中分類（８７），常雇規模（１７），事業所数，全国計","","","","",""
"0000040030","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","29738","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01503","経営組織（６Ｂ），産業小分類（４５０），常雇規模（１７），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（６Ｂ），産業小分類（４５０），常雇規模（１７），事業所数，全国計","","","","",""
"0000040031","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","1236","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01504","経営組織（６Ｂ），産業大分類（１４），常雇規模（１７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（６Ｂ），産業大分類（１４），常雇規模（１７），従業者数，全国計","","","","",""
"0000040032","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","6852","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01505","経営組織（６Ｂ），産業中分類（８７），常雇規模（１７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（６Ｂ），産業中分類（８７），常雇規模（１７），従業者数，全国計","","","","",""
"0000040033","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","29738","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","01506","経営組織（６Ｂ），産業小分類（４４８），常雇規模（１７），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（６Ｂ），産業小分類（４４８），常雇規模（１７），従業者数，全国計","","","","",""
"0000040034","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","7796","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02007","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），事業所数，全国計","","","","",""
"0000040035","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","44569","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02008","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），事業所数，全国計","","","","",""
"0000040036","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","186887","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02009","経営組織（４Ａ），産業小分類（４４８），開設時期（１３），従業者規模（１４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（４Ａ），産業小分類（４４８），開設時期（１３），従業者規模（１４），事業所数，全国計","","","","",""
"0000040037","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","7796","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02010","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（４Ａ），産業大分類（１３），開設時期（１３），従業者規模（１４），従業者数，全国計","","","","",""
"0000040038","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","44569","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02011","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（４Ａ），産業中分類（８５），開設時期（１３），従業者規模（１４），従業者数，全国計","","","","",""
"0000040039","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","186887","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02012","経営組織（４Ａ），産業小分類（４４８），開設時期（１３），従業者規模（１４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（４Ａ），産業小分類（４４８），開設時期（１３），従業者規模（１４），従業者数，全国計","","","","",""
"0000040040","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","1569","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02307","経営組織（３Ｃ），産業中分類（２１），従業者規模（７），業態（４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業中分類（２１），従業者規模（７），業態（４），事業所数，全国計","","","","",""
"0000040041","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","10031","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02308","経営組織（３Ｃ），産業小分類（１５２），従業者規模（７），業態（４），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業小分類（１５２），従業者規模（７），業態（４），事業所数，全国計","","","","",""
"0000040042","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","1569","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02309","経営組織（３Ｃ），産業中分類（２１），従業者規模（７），業態（４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業中分類（２１），従業者規模（７），業態（４），従業者数，全国計","","","","",""
"0000040043","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","10031","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02310","経営組織（３Ｃ），産業小分類（１５２），従業者規模（７），業態（４），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業小分類（１５２），従業者規模（７），業態（４），従業者数，全国計","","","","",""
"0000040044","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","474","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02401","経営組織（３Ｃ），産業中分類（７），従業者規模（７），業態（６），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業中分類（７），従業者規模（７），業態（６），事業所数，全国計","","","","",""
"0000040045","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","2873","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02402","経営組織（３Ｃ），産業小分類（５０），従業者規模（７），業態（６），事業所数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業小分類（５０），従業者規模（７），業態（６），事業所数，全国計","","","","",""
"0000040046","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","474","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02403","経営組織（３Ｃ），産業中分類（７），従業者規模（７），業態（６），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業中分類（７），従業者規模（７），業態（６），従業者数，全国計","","","","",""
"0000040047","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","2873","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","02404","経営組織（３Ｃ），産業小分類（５０），従業者規模（７），業態（６），従業者数，全国計","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","経営組織（３Ｃ），産業小分類（５０），従業者規模（７），業態（６），従業者数，全国計","","","","",""
"0000040048","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","17754","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","02501","産業大分類（１３），本所・支所，本所の所在地（５６），事業所数，全国・都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１３），本所・支所，本所の所在地（５６），事業所数，全国・都道府県・１１大都市","","","","",""
"0000040049","昭和56年事業所統計調査 全国編","-","198107","2007-10-05","0","該当なし","17754","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","02503","産業大分類（１３），本所・支所，本所の所在地（５６），従業者数，全国・都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","全国編","産業大分類（１３），本所・支所，本所の所在地（５６），従業者数，全国・都道府県・１１大都市","","","","",""
"0000040050","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","17547","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00301","産業小分類（４５０），事業所数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業小分類（４５０），事業所数，都道府県","","","","",""
"0000040051","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","17547","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00302","産業小分類（４５０），従業者数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業小分類（４５０），従業者数，都道府県","","","","",""
"0000040052","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","9899","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00401","産業大分類（１４），経営組織（１７），事業所数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１４），経営組織（１７），事業所数，都道府県・１１大都市","","","","",""
"0000040053","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","41698","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00402","産業中分類（８７），経営組織（１７），事業所数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業中分類（８７），経営組織（１７），事業所数，都道府県・１１大都市","","","","",""
"0000040054","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","9899","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00403","産業大分類（１４），経営組織（１７），従業者数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１４），経営組織（１７），従業者数，都道府県・１１大都市","","","","",""
"0000040055","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","41698","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00404","産業中分類（８７），経営組織（１７），従業者数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業中分類（８７），経営組織（１７），従業者数，都道府県・１１大都市","","","","",""
"0000040056","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","10062","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00405","経営組織（２Ａ）総数，うち民営，産業大分類（１４），従業上の地位（７），従業者数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","経営組織（２Ａ）総数，うち民営，産業大分類（１４），従業上の地位（７），従業者数，都道府県・１１大都市","","","","",""
"0000040057","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","59845","2008-03-27","","00200551","事業所・企業統計調査","00200","総務省","00406","経営組織（２Ａ）総数，うち民営，産業中分類（８７），従業上の地位（７），従業者数，都道府県・１１大都市","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","経営組織（２Ａ）総数，うち民営，産業中分類（８７），従業上の地位（７），従業者数，都道府県・１１大都市","","","","",""
"0000040058","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","5315","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00501","産業大分類（１２），従業者規模（１０Ａ），事業所数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１２），従業者規模（１０Ａ），事業所数，都道府県","","","","",""
"0000040059","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","5315","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00502","産業大分類（１２），従業者規模（１０Ａ），従業者数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１２），従業者規模（１０Ａ），従業者数，都道府県","","","","",""
"0000040060","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","3588","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00601","産業大分類（１４），従業者規模（６），事業所数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１４），従業者規模（６），事業所数，都道府県","","","","",""
"0000040061","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","19270","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00602","産業中分類（８７），従業者規模（６），事業所数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業中分類（８７），従業者規模（６），事業所数，都道府県","","","","",""
"0000040062","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","3588","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00603","産業大分類（１４），従業者規模（６），従業者数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１４），従業者規模（６），従業者数，都道府県","","","","",""
"0000040063","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","19270","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00604","産業中分類（８７），従業者規模（６），従業者数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業中分類（８７），従業者規模（６），従業者数，都道府県","","","","",""
"0000040064","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","37106","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00701","産業大分類（１２），事業所数，都道府県・市部・郡部・市区町村","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１２），事業所数，都道府県・市部・郡部・市区町村","","","","",""
"0000040065","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","159017","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00702","従業上の地位（５Ｃ），産業大分類（１２），従業者数，都道府県・市部・郡部・市区町村","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","従業上の地位（５Ｃ），産業大分類（１２），従業者数，都道府県・市部・郡部・市区町村","","","","",""
"0000040066","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","7771","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00801","産業大分類（１３），従業者規模（１４），事業所数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１３），従業者規模（１４），事業所数，都道府県","","","","",""
"0000040067","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","42513","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00802","産業中分類（８５），従業者規模（１４），事業所数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業中分類（８５），従業者規模（１４），事業所数，都道府県","","","","",""
"0000040068","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","156629","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00803","産業小分類（４４８），従業者規模（１４），事業所数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業小分類（４４８），従業者規模（１４），事業所数，都道府県","","","","",""
"0000040069","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","7771","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00804","産業大分類（１３），従業者規模（１４），従業者数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業大分類（１３），従業者規模（１４），従業者数，都道府県","","","","",""
"0000040070","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","42513","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00805","産業中分類（８５），従業者規模（１４），従業者数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業中分類（８５），従業者規模（１４），従業者数，都道府県","","","","",""
"0000040071","昭和56年事業所統計調査 都道府県編","-","198107","2007-10-05","0","該当なし","156629","2007-11-27","","00200551","事業所・企業統計調査","00200","総務省","00806","産業小分類（４４８），従業者規模（１４），従業者数，都道府県","07","企業・家計・経済","01","企業活動","昭和56年事業所統計調査","都道府県編","産業小分類（４４８），従業者規模（１４），従業者数，都道府県","","","","",""
