"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003414433","財政統計 予算決算及び純計 歳計","-","0","2020-12-18","0","該当なし","32","2020-12-18","","00350120","財政統計","00350","財務省","1","一般会計歳入歳出予算決算（明治初期）","13","行財政","02","財政","財政統計","予算決算及び純計","歳計","一般会計歳入歳出予算決算（明治初期）","(注1)第７期の歳入予算額については、「前年より越高」29,509,864円を含んでいる。(注2)第８期の歳入予算額については、「前年より越高」20,602,853円を含んでいる。"
