"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE.@no","TITLE.$","TITLE_SPEC.TABLE_EXPLANATION"
"0003107707","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別教育費","第２５表　教育行政費（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","192","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別教育費","第２５表　教育行政費（支出項目別）","","","",""
"0003107710","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別教育費","第２７表　設置者別社会教育費（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","576","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別教育費","第２７表　設置者別社会教育費（支出項目別）","","","",""
"0003107719","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別教育費","第２７表　設置者別社会教育費（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","576","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別教育費","第２７表　設置者別社会教育費（支出項目別）","","","",""
"0003107725","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別教育費","第２７表　設置者別社会教育費（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","576","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別教育費","第２７表　設置者別社会教育費（支出項目別）","","","",""
"0003107682","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","","","",""
"0003107683","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","","","",""
"0003107684","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","-","201201-201212","2014-12-19","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","","","",""
"0003107699","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","","","",""
"0003107721","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","","","",""
"0003107722","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 都道府県別集計 支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","-","201204-201303","2014-12-19","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","","","",""
"0003107728","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 基準財政需要額との比較 基準財政需要額との比較","第３０・３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率","-","201204-201303","2014-12-19","0","該当なし","576","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","基準財政需要額との比較","基準財政需要額との比較","第３０・３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率","","","",""
"0003107729","地方教育費調査 平成２５年度 地方教育費調査(平成２４会計年度) 基準財政需要額との比較 基準財政需要額との比較","第３０・３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率","-","201204-201303","2014-12-19","0","該当なし","576","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２５年度","地方教育費調査(平成２４会計年度)","基準財政需要額との比較","基準財政需要額との比較","第３０・３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率","","","",""
"0003130345","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 総教育費","","-","201304-201403","2015-12-18","0","該当なし","170","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","総教育費","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額","","2","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額",""
"0003130513","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 総教育費","","-","201304-201403","2015-12-18","0","該当なし","136","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","総教育費","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額","","2","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額",""
"0003130475","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 総教育費","","-","201304-201403","2015-12-18","0","該当なし","154","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","総教育費","第３表　教育分野別在学者・国民一人当たり経費（年額）","","3","第３表　教育分野別在学者・国民一人当たり経費（年額）",""
"0003130437","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130438","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130441","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130442","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130517","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130520","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130521","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130522","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130523","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130536","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130537","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130613","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130633","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","168","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第４表　小支出項目別学校教育費","","4","第４表　小支出項目別学校教育費",""
"0003130443","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","264","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第５表　小支出項目別学校教育費の構成比（学校種類別）","","5","第５表　小支出項目別学校教育費の構成比（学校種類別）",""
"0003130524","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","140","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第６表　設置者別，中支出項目別高等学校教育費","","6","第６表　設置者別，中支出項目別高等学校教育費",""
"0003130653","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","140","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第６表　設置者別，中支出項目別高等学校教育費","","6","第６表　設置者別，中支出項目別高等学校教育費",""
"0003130654","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 学校教育費","","-","201304-201403","2015-12-18","0","該当なし","140","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","学校教育費","第６表　設置者別，中支出項目別高等学校教育費","","6","第６表　設置者別，中支出項目別高等学校教育費",""
"0003130525","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 社会教育費・教育行政費","","-","201304-201403","2015-12-18","0","該当なし","96","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","社会教育費・教育行政費","第７表　財源別社会教育費・教育行政費","","7","第７表　財源別社会教育費・教育行政費",""
"0003130526","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 社会教育費・教育行政費","","-","201304-201403","2015-12-18","0","該当なし","96","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","社会教育費・教育行政費","第７表　財源別社会教育費・教育行政費","","7","第７表　財源別社会教育費・教育行政費",""
"0003130674","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 社会教育費・教育行政費","","-","201304-201403","2015-12-18","0","該当なし","96","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","社会教育費・教育行政費","第７表　財源別社会教育費・教育行政費","","7","第７表　財源別社会教育費・教育行政費",""
"0003130527","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 社会教育費・教育行政費","","-","201304-201403","2015-12-18","0","該当なし","84","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","社会教育費・教育行政費","第８表　支出項目別社会教育費・教育行政費","","8","第８表　支出項目別社会教育費・教育行政費",""
"0003130675","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 社会教育費・教育行政費","","-","201304-201403","2015-12-18","0","該当なし","84","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","社会教育費・教育行政費","第８表　支出項目別社会教育費・教育行政費","","8","第８表　支出項目別社会教育費・教育行政費",""
"0003130693","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 社会教育費・教育行政費","","-","201304-201403","2015-12-18","0","該当なし","84","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","社会教育費・教育行政費","第８表　支出項目別社会教育費・教育行政費","","8","第８表　支出項目別社会教育費・教育行政費",""
"0003130694","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 生涯学習関連費（知事部局所管施設分）","","-","201304-201403","2015-12-18","0","該当なし","36","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","生涯学習関連費（知事部局所管施設分）","第１０表　支出項目別生涯学習関連費（知事部局所管施設分）","","10","第１０表　支出項目別生涯学習関連費（知事部局所管施設分）",""
"0003130676","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 生涯学習関連費（知事部局所管施設分）","","-","201304-201403","2015-12-18","0","該当なし","48","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","生涯学習関連費（知事部局所管施設分）","第９表　財源別生涯学習関連費（知事部局所管施設分）","","9","第９表　財源別生涯学習関連費（知事部局所管施設分）",""
"0003130528","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 教育収入","","-","201304-201403","2015-12-18","0","該当なし","112","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","教育収入","第１１表　教育に係る収入（教育施設別）","","11","第１１表　教育に係る収入（教育施設別）",""
"0003130677","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 教育収入","","-","201304-201403","2015-12-18","0","該当なし","112","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","教育収入","第１１表　教育に係る収入（教育施設別）","","11","第１１表　教育に係る収入（教育施設別）",""
"0003130713","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 教育収入","","-","201304-201403","2015-12-18","0","該当なし","112","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","教育収入","第１１表　教育に係る収入（教育施設別）","","11","第１１表　教育に係る収入（教育施設別）",""
"0003130324","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 全国集計 総括","","-","201304-201403","2015-12-18","0","該当なし","334","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","全国集計","総括","第１表　地方教育費及び生涯学習関連費（知事部局所管施設分）総額に関する総括表","","1","第１表　地方教育費及び生涯学習関連費（知事部局所管施設分）総額に関する総括表",""
"0003130695","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 補助的事項","","-","201304-201403","2015-12-18","0","該当なし","672","2019-12-25","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","補助的事項","第１２表　在学者数・学級数及び人口数","","12","第１２表　在学者数・学級数及び人口数",""
"0003130678","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 教育分野別総教育費","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費","-","201304-201403","2015-12-18","0","該当なし","1200","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","教育分野別総教育費","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費","","","",""
"0003130679","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 教育分野別総教育費","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費","-","201304-201403","2015-12-18","0","該当なし","1200","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","教育分野別総教育費","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費","","","",""
"0003130733","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 教育分野別総教育費","第１３表　教育分野別教育費総額","-","201304-201403","2015-12-18","0","該当なし","1200","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","教育分野別総教育費","第１３表　教育分野別教育費総額","","","",""
"0003130734","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 教育分野別総教育費","第１３表　教育分野別教育費総額","-","201304-201403","2015-12-18","0","該当なし","1200","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","教育分野別総教育費","第１３表　教育分野別教育費総額","","","",""
"0003130735","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 教育分野別総教育費","第１３表　教育分野別教育費総額","-","201304-201403","2015-12-18","0","該当なし","1200","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","教育分野別総教育費","第１３表　教育分野別教育費総額","","","",""
"0003130736","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 教育分野別総教育費","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費","-","201304-201403","2015-12-18","0","該当なし","1200","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","教育分野別総教育費","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費","","","",""
"0003130753","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 教育分野別総教育費","第１３表　教育分野別教育費総額","-","201304-201403","2015-12-18","0","該当なし","1200","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","教育分野別総教育費","第１３表　教育分野別教育費総額","","","",""
"0003130740","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","-","201304-201403","2015-12-18","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","","","",""
"0003130742","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","-","201304-201403","2015-12-18","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","","","",""
"0003130778","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","-","201304-201403","2015-12-18","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","","","",""
"0003130798","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","-","201304-201403","2015-12-18","0","該当なし","288","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","第１５表　生涯学習関連費総額（知事部局所管施設分）","","","",""
"0003130750","地方教育費調査 平成２６年度 地方教育費調査(平成２５会計年度) 都道府県別集計 財源別教育費","第１６表　総教育費（財源別）","-","201304-201403","2015-12-18","0","該当なし","384","2019-12-24","","00400202","地方教育費調査","00400","文部科学省","12","教育・文化・スポーツ・生活","01","学校教育","地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","財源別教育費","第１６表　総教育費（財源別）","","","",""
