"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION2","DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION1"
"0000110001","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","99864","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00111","二人以上の普通世帯 全世帯，年間収入階級（１９），収支項目（２１９）・Ａ１全，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，年間収入階級（１９），収支項目（２１９）・Ａ１全，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110002","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","127224","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00112","二人以上の普通世帯 勤労者世帯，年間収入階級（１９），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，年間収入階級（１９），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110003","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","8322","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00201","二人以上の普通世帯 全世帯，世帯主の年間収入階級（１９），収支項目（２１９）・Ａ１全，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，世帯主の年間収入階級（１９），収支項目（２１９）・Ａ１全，全国，３大都市圏平均","","","","",""
"0000110004","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","10602","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00202","二人以上の普通世帯 勤労者世帯，世帯主の年間収入階級（１９），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，世帯主の年間収入階級（１９），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均","","","","",""
"0000110005","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","4818","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00301","二人以上の普通世帯 全世帯，年間収入十分位階級（１１），収支項目（２１９）・Ａ１全，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，年間収入十分位階級（１１），収支項目（２１９）・Ａ１全，全国，３大都市圏平均","","","","",""
"0000110006","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","6138","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00302","二人以上の普通世帯 勤労者世帯，年間収入十分位階級（１１），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，年間収入十分位階級（１１），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均","","","","",""
"0000110007","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","4818","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00401","二人以上の普通世帯 全世帯，世帯主の年間収入十分位階級（１１ｂ），収支項目（２１９）・Ａ１全，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，世帯主の年間収入十分位階級（１１ｂ），収支項目（２１９）・Ａ１全，全国，３大都市圏平均","","","","",""
"0000110008","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","6138","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00402","二人以上の普通世帯 勤労者世帯，世帯主の年間収入十分位階級（１１ｂ），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，世帯主の年間収入十分位階級（１１ｂ），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均","","","","",""
"0000110009","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","2660","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","005","二人以上の普通世帯 勤労者世帯，現金実収入階級（１９），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，現金実収入階級（１９），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","","","","",""
"0000110010","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","1540","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","006","二人以上の普通世帯 勤労者世帯，現金実収入十分位階級（１１ｃ），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，現金実収入十分位階級（１１ｃ），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","","","","",""
"0000110011","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","1330","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","007","二人以上の普通世帯 勤労者世帯，世帯主の定期収入階級（１９），収支項目（７０）・Ｂ１勤，全国","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，世帯主の定期収入階級（１９），収支項目（７０）・Ｂ１勤，全国","","","","",""
"0000110012","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","770","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","008","二人以上の普通世帯 勤労者世帯，世帯主の定期収入十分位階級（１１ｄ），収支項目（７０）・Ｂ１勤，全国","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，世帯主の定期収入十分位階級（１１ｄ），収支項目（７０）・Ｂ１勤，全国","","","","",""
"0000110013","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","68328","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00901","二人以上の普通世帯 全世帯，世帯主の年齢５歳階級（１３），収支項目（２１９）・Ａ１全，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，世帯主の年齢５歳階級（１３），収支項目（２１９）・Ａ１全，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110014","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","87048","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00902","二人以上の普通世帯 勤労者世帯，世帯主の年齢５歳階級（１３），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，世帯主の年齢５歳階級（１３），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110015","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","42048","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01301","二人以上の普通世帯 全世帯，世帯人員（８），収支項目（２１９）・Ａ１全，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，世帯人員（８），収支項目（２１９）・Ａ１全，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110016","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","53568","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01302","二人以上の普通世帯 勤労者世帯，世帯人員（８），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，世帯人員（８），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110017","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","4180","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","02001","二人以上の普通世帯 全世帯，世帯類型（３８），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，世帯類型（３８），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","","","","",""
"0000110018","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","5320","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","02002","二人以上の普通世帯 勤労者世帯，世帯類型（３８），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，世帯類型（３８），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","","","","",""
"0000110019","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","4180","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","02003","二人以上の普通世帯 個人営業世帯，世帯類型（３８），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","個人営業世帯，世帯類型（３８），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","","","","",""
"0000110020","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","147312","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","023","二人以上の普通世帯 全世帯，世帯主の職業（２２），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，世帯主の職業（２２），収支項目（２７９）・Ａ１勤，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110021","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","57552","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","02701","二人以上の普通世帯 全世帯，住居の所有関係（１１），収支項目（２１８）・Ａ２全，全国，３大都市圏平均，都市階級，地方・４大都市圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，住居の所有関係（１１），収支項目（２１８）・Ａ２全，全国，３大都市圏平均，都市階級，地方・４大都市圏","","","","",""
"0000110023","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","1320","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","04101","二人以上の普通世帯 全世帯，貯蓄現在高階級（１２），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","全世帯，貯蓄現在高階級（１２），収支項目（５５）・Ｂ１全，全国，３大都市圏平均","","","","",""
"0000110024","昭和59年全国消費実態調査 全国 家計収支編","-","198401-198412","2007-09-07","0","該当なし","1680","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","04102","二人以上の普通世帯 勤労者世帯，貯蓄現在高階級（１２），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","全国","家計収支編","二人以上の普通世帯","勤労者世帯，貯蓄現在高階級（１２），収支項目（７０）・Ｂ１勤，全国，３大都市圏平均","","","","",""
"0000110170","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","49115","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00111","全世帯，年間収入階級（１９），収支項目（５５）・Ｂ１全，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯，年間収入階級（１９），収支項目（５５）・Ｂ１全，都道府県（４７）","","","","",""
"0000110171","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","62510","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00112","勤労者世帯，年間収入階級（１９），収支項目（７０）・Ｂ１勤，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","勤労者世帯，年間収入階級（１９），収支項目（７０）・Ｂ１勤，都道府県（４７）","","","","",""
"0000110172","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","200750","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00121","全世帯，年間収入階級（１０），収支項目（５５）・Ｂ１全，県庁所在都市・人口１５万以上市・県内経済圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯，年間収入階級（１０），収支項目（５５）・Ｂ１全，県庁所在都市・人口１５万以上市・県内経済圏","","","","",""
"0000110173","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","255500","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00122","勤労者世帯，年間収入階級（１０），収支項目（７０）・Ｂ１勤，県庁所在都市・人口１５万以上市・県内経済圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","勤労者世帯，年間収入階級（１０），収支項目（７０）・Ｂ１勤，県庁所在都市・人口１５万以上市・県内経済圏","","","","",""
"0000110174","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","76285","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00901","全世帯，収支項目（５５）・Ｂ１全，都道府県・市部平均・郡部平均・市区町村","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯，収支項目（５５）・Ｂ１全，都道府県・市部平均・郡部平均・市区町村","","","","",""
"0000110175","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","97090","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","00902","勤労者世帯，収支項目（７０）・Ｂ１勤，都道府県・市部平均・郡部平均・市区町村","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","勤労者世帯，収支項目（７０）・Ｂ１勤，都道府県・市部平均・郡部平均・市区町村","","","","",""
"0000110176","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","59784","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","010","品目別（６３６）購入金額，購入数量，平均価格，全世帯・勤労者世帯，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","品目別（６３６）購入金額，購入数量，平均価格，全世帯・勤労者世帯，都道府県（４７）","","","","",""
"0000110177","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","346108","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","011","全世帯・勤労者世帯，品目別（５２６）購入金額，購入数量，平均価格，購入先（７ｂ），都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，品目別（５２６）購入金額，購入数量，平均価格，購入先（７ｂ），都道府県（４７）","","","","",""
"0000110178","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","32136","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01201","全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（２６），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（２６），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","","","","",""
"0000110179","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","14832","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01202","全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（１２），保有率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯・個人営業世帯，貯蓄・負債項目（１２），保有率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","","","","",""
"0000110180","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","66744","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01601","全世帯・勤労者世帯，主要耐久消費財（８１），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，主要耐久消費財（８１），都道府県・県庁所在都市・人口１５万以上市・県内経済圏","","","","",""
"0000110181","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","59328","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01602","全世帯・勤労者世帯，主要耐久消費財（７２），普及率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，主要耐久消費財（７２），普及率，都道府県・県庁所在都市・人口１５万以上市・県内経済圏","","","","",""
"0000110182","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","752","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01701","全世帯・勤労者世帯，世帯人員（８），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，世帯人員（８），世帯数，都道府県（４７）","","","","",""
"0000110183","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","564","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01702","全世帯・勤労者世帯，有業人員（６），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，有業人員（６），世帯数，都道府県（４７）","","","","",""
"0000110184","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","1222","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01703","全世帯・勤労者世帯，世帯主の年齢５歳階級（１３），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，世帯主の年齢５歳階級（１３），世帯数，都道府県（４７）","","","","",""
"0000110185","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","2068","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01704","全世帯・勤労者世帯，世帯主の職業（２２），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，世帯主の職業（２２），世帯数，都道府県（４７）","","","","",""
"0000110186","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","611","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01705","勤労者世帯，世帯主の産業（１３），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","勤労者世帯，世帯主の産業（１３），世帯数，都道府県（４７）","","","","",""
"0000110187","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","282","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01706","勤労者世帯，世帯主の勤め先企業規模（６），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","勤労者世帯，世帯主の勤め先企業規模（６），世帯数，都道府県（４７）","","","","",""
"0000110188","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","1034","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01707","全世帯・勤労者世帯，住居の所有関係（１１），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，住居の所有関係（１１），世帯数，都道府県（４７）","","","","",""
"0000110189","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","3572","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01708","全世帯・勤労者世帯，世帯類型（３８），世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，世帯類型（３８），世帯数，都道府県（４７）","","","","",""
"0000110190","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","658","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01709","全世帯・勤労者世帯，口座自動振込・振替世帯（７）世帯分布，世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，口座自動振込・振替世帯（７）世帯分布，世帯数，都道府県（４７）","","","","",""
"0000110191","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","94","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01710","全世帯・勤労者世帯，世帯数，世帯数，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，世帯数，世帯数，都道府県（４７）","","","","",""
"0000110192","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","658","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01711","全世帯・勤労者世帯，勤労者の勤務形態（７）世帯分布，世帯人員，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，勤労者の勤務形態（７）世帯分布，世帯人員，都道府県（４７）","","","","",""
"0000110193","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","282","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01712","全世帯・勤労者世帯，本業以外の勤め先等（３），世帯人員，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，本業以外の勤め先等（３），世帯人員，都道府県（４７）","","","","",""
"0000110194","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","1034","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01713","全世帯・勤労者世帯，年齢別世帯人員（１１），世帯人員，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，年齢別世帯人員（１１），世帯人員，都道府県（４７）","","","","",""
"0000110195","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","940","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01714","全世帯・勤労者世帯，学校種別在学者数（１０）世帯分布，世帯人員，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，学校種別在学者数（１０）世帯分布，世帯人員，都道府県（４７）","","","","",""
"0000110196","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","564","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01715","全世帯・勤労者世帯，非同居家族のいる世帯（６），世帯人員，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯・勤労者世帯，非同居家族のいる世帯（６），世帯人員，都道府県（４７）","","","","",""
"0000110197","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","12925","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01901","全世帯，男女（５），収支項目（５５）・Ｂ３全，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","全世帯，男女（５），収支項目（５５）・Ｂ３全，都道府県（４７）","","","","",""
"0000110198","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","15980","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","01902","勤労者世帯，男女（５），収支項目（６８）・Ｂ３勤，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","勤労者世帯，男女（５），収支項目（６８）・Ｂ３勤，都道府県（４７）","","","","",""
"0000110199","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","3337","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","020","勤労者世帯，収支項目（７１）・Ｂ４勤，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","勤労者世帯，収支項目（７１）・Ｂ４勤，都道府県（４７）","","","","",""
"0000110200","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","3290","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","021","無職世帯，収支項目（７０）・Ｂ１勤，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","無職世帯，収支項目（７０）・Ｂ１勤，都道府県（４７）","","","","",""
"0000110201","昭和59年全国消費実態調査 都道府県別","-","198401-198412","2007-09-07","0","該当なし","3337","2025-12-19","","00200564","全国家計構造調査（旧全国消費実態調査）","00200","総務省","022","無職世帯，収支項目（７１）・Ｂ４無，都道府県（４７）","07","企業・家計・経済","04","家計","昭和59年全国消費実態調査","都道府県別","","","無職世帯，収支項目（７１）・Ｂ４無，都道府県（４７）","","","","",""
