"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003355254","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・季調系列、月次)","月次","202412","2025-02-19","0","該当なし","9440","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・季調系列、月次)","（注）「繊維工業」「パルプ・紙・紙加工品」「化学工業」「窯業・土石製品」「電気機械」「情報通信機械」「その他製造業」は、2011年３月以前と2011年４月以降では、定義上厳密には接続しない業種。<br>      詳細は、機械統計調査HP ( https://www.esri.cao.go.jp/jp/stat/juchu/menu_juchu.html ) を参照。<br>        機械受注統計調査の解説<br>           「14  産業分類等の変更について」<br>            　b.「平成19年（2007年）日本標準産業分類」に準じた変更 <br>              　機械受注統計調査票における需要者分類等の変更について（平成23年（2011年）1月）<br>                　https://www.esri.cao.go.jp/jp/stat/juchu/bunruihenkou1104.pdf"
"0003355255","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・季調系列、四半期)","四半期","202410-202412","2025-02-19","0","該当なし","3120","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・季調系列、四半期)","（注）「繊維工業」「パルプ・紙・紙加工品」「化学工業」「窯業・土石製品」「電気機械」「情報通信機械」「その他製造業」は、2011年３月以前と2011年４月以降では、定義上厳密には接続しない業種。<br>      詳細は、機械統計調査HP ( https://www.esri.cao.go.jp/jp/stat/juchu/menu_juchu.html ) を参照。<br>        機械受注統計調査の解説<br>           「14  産業分類等の変更について」<br>            　b.「平成19年（2007年）日本標準産業分類」に準じた変更 <br>              　機械受注統計調査票における需要者分類等の変更について（平成23年（2011年）1月）<br>                　https://www.esri.cao.go.jp/jp/stat/juchu/bunruihenkou1104.pdf"
"0003355256","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・年度)","年度次","202304-202403","2024-05-22","0","該当なし","380","2024-07-23","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・年度)","（注）「繊維工業」「パルプ・紙・紙加工品」「化学工業」「窯業・土石製品」「電気機械」「情報通信機械」「その他製造業」は、2011年３月以前と2011年４月以降では、定義上厳密には接続しない業種。<br>      詳細は、機械統計調査HP ( https://www.esri.cao.go.jp/jp/stat/juchu/menu_juchu.html ) を参照。<br>        機械受注統計調査の解説<br>           「14  産業分類等の変更について」<br>            　b.「平成19年（2007年）日本標準産業分類」に準じた変更 <br>              　機械受注統計調査票における需要者分類等の変更について（平成23年（2011年）1月）<br>                　https://www.esri.cao.go.jp/jp/stat/juchu/bunruihenkou1104.pdf"
"0003355257","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・暦年)","年次","202401-202412","2025-02-19","0","該当なし","380","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　製造業業種別機械受注額(原系列・暦年)","（注）「繊維工業」「パルプ・紙・紙加工品」「化学工業」「窯業・土石製品」「電気機械」「情報通信機械」「その他製造業」は、2011年３月以前と2011年４月以降では、定義上厳密には接続しない業種。<br>      詳細は、機械統計調査HP ( https://www.esri.cao.go.jp/jp/stat/juchu/menu_juchu.html ) を参照。<br>        機械受注統計調査の解説<br>           「14  産業分類等の変更について」<br>            　b.「平成19年（2007年）日本標準産業分類」に準じた変更 <br>              　機械受注統計調査票における需要者分類等の変更について（平成23年（2011年）1月）<br>                　https://www.esri.cao.go.jp/jp/stat/juchu/bunruihenkou1104.pdf"
"0003355258","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・季調系列、月次)","月次","202412","2025-02-19","0","該当なし","6136","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・季調系列、月次)",""
"0003355259","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・季調系列、四半期)","四半期","202410-202412","2025-02-19","0","該当なし","2028","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・季調系列、四半期)",""
"0003355260","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・年度)","年度次","202304-202403","2024-05-22","0","該当なし","247","2024-07-23","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・年度)",""
"0003355261","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・暦年)","年次","202401-202412","2025-02-19","0","該当なし","247","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　非製造業業種別機械受注額(原系列・暦年)",""
"0003355262","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・季調系列、月次)","月次","202412","2025-02-19","0","該当なし","3304","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・季調系列、月次)",""
"0003355263","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・季調系列、四半期)","四半期","202410-202412","2025-02-19","0","該当なし","1092","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・季調系列、四半期)",""
"0003355264","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・年度)","年度次","202304-202403","2024-05-22","0","該当なし","133","2024-07-23","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・年度)",""
"0003355265","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・暦年)","年次","202401-202412","2025-02-19","0","該当なし","133","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　官公需業種別機械受注額(原系列・暦年)",""
"0003355266","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　主要需要者別見通し達成率・実績額・見通し額","四半期","202501-202503","2025-02-19","0","該当なし","4700","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　主要需要者別見通し達成率・実績額・見通し額","(注)達成率(季調系列)は(実績(季節調整系列)/見通し(単純集計値、季節調整系列))。<br>(注)達成率(原系列)は(実績(原系列)/見通し(単純集計値))。<br>(注)2011年1-3月までの原系列単純集計値は、各系列について、それぞれ実績の携帯電話比率を用いて試算したものなので、各系列の合計は、受注額合計と必ずしも一致しない"
"0003355267","機械受注統計調査 主要長期時系列統計表（2005/4～）","長期系列　機種別達成率","四半期","202410-202412","2025-02-19","0","該当なし","780","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","主要長期時系列統計表（2005/4～）","長期系列　機種別達成率","(注)2011年1-3月までの原系列単純集計値は、各系列について、それぞれ実績の携帯電話比率を用いて試算したものなので、各系列の合計は、受注額合計と必ずしも一致しない"
"0003355268","機械受注統計調査","機械受注統計調査結果表(月次・大分類、中分類)","月次","202412","2025-02-19","0","該当なし","248600","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(月次・大分類、中分類)","（備考）「電子計算機等」は、「電子計算機」と「半導体製造装置」の合計。"
"0003355269","機械受注統計調査","機械受注統計調査結果表(四半期・大分類、中分類)","四半期","202410-202412","2025-02-19","0","該当なし","81840","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(四半期・大分類、中分類)","（備考）「電子計算機等」は、「電子計算機」と「半導体製造装置」の合計。"
"0003355270","機械受注統計調査","機械受注統計調査結果表(暦年・大分類、中分類)","年次","202401-202412","2025-02-19","0","該当なし","21208","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(暦年・大分類、中分類)","（備考）「電子計算機等」は、「電子計算機」と「半導体製造装置」の合計。"
"0003355271","機械受注統計調査","機械受注統計調査結果表(年度・大分類、中分類)","年度次","202304-202403","2024-05-22","0","該当なし","19712","2024-07-23","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(年度・大分類、中分類)","（備考）「電子計算機等」は、「電子計算機」と「半導体製造装置」の合計。"
"0003423953","機械受注統計調査","機械受注統計調査結果表(月次・大分類、中分類)　2005年4月～2015年12月","月次","201512","2021-03-31","0","該当なし","199671","2024-09-18","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(月次・大分類、中分類)　2005年4月～2015年12月",""
"0003423954","機械受注統計調査","機械受注統計調査結果表(四半期・大分類、中分類)　2005年4-6月期～2015年10-12月期","四半期","201510-201512","2021-03-31","0","該当なし","65857","2024-07-23","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(四半期・大分類、中分類)　2005年4-6月期～2015年10-12月期",""
"0003423955","機械受注統計調査","機械受注統計調査結果表(暦年・大分類、中分類)　2006年～2015年","年次","201501-201512","2021-03-31","0","該当なし","15203","2025-02-19","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(暦年・大分類、中分類)　2006年～2015年",""
"0003423956","機械受注統計調査","機械受注統計調査結果表(年度・大分類、中分類)　2005年度～2014年度","年度次","201404-201503","2021-03-31","0","該当なし","15388","2024-07-23","","00100401","機械受注統計調査","00100","内閣府","05","鉱工業","02","製造業","機械受注統計調査","","機械受注統計調査結果表(年度・大分類、中分類)　2005年度～2014年度",""
