"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003170662","外資系企業動向調査","従業者数の推移","年度次","0","2017-06-29","0","該当なし","248","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","従業者数の推移","",""
"0003170663","外資系企業動向調査","営業費用 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","2925","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","営業費用","母国籍別","2006年以前"
"0003170664","外資系企業動向調査","機能別国内事業所数 都道府県別","年度次","0","2017-03-31","0","該当なし","14142","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","機能別国内事業所数","都道府県別",""
"0003170665","外資系企業動向調査","資産・資本 参入時期別 2006年以前","年度次","0","2017-03-31","0","該当なし","900","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資産・資本","参入時期別","2006年以前"
"0003170666","外資系企業動向調査","営業費用 母国籍別","年度次","0","2017-03-31","0","該当なし","702","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","営業費用","母国籍別",""
"0003170667","外資系企業動向調査","営業費用 参入時期別","年度次","0","2017-03-31","0","該当なし","468","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","営業費用","参入時期別",""
"0003170668","外資系企業動向調査","資金調達額 合計","年度次","0","2017-03-31","0","該当なし","468","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","合計",""
"0003170680","外資系企業動向調査","資産・資本 合計 2006年以前","年度次","0","2017-03-31","0","該当なし","650","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資産・資本","合計","2006年以前"
"0003170700","外資系企業動向調査","常用雇用者数が最も多い都道府県別企業数","年度次","0","2017-03-31","0","該当なし","339","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","常用雇用者数が最も多い都道府県別企業数","",""
"0003170701","外資系企業動向調査","資産・資本 外資比率別 2006年以前","年度次","0","2017-03-31","0","該当なし","2600","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資産・資本","外資比率別","2006年以前"
"0003170702","外資系企業動向調査","財務諸表比率 外資比率別 2006年以前","年度次","0","2017-03-31","0","該当なし","5000","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","財務諸表比率","外資比率別","2006年以前"
"0003170720","外資系企業動向調査","資産・資本 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","1950","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資産・資本","母国籍別","2006年以前"
"0003170721","外資系企業動向調査","国内事業所の所在する地域別企業数","年度次","0","2017-03-31","0","該当なし","1040","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","国内事業所の所在する地域別企業数","",""
"0003170722","外資系企業動向調査","資金調達額 外資比率別","年度次","0","2017-03-31","0","該当なし","1872","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","外資比率別",""
"0003170723","外資系企業動向調査","資金調達額 参入時期別","年度次","0","2017-03-31","0","該当なし","468","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","参入時期別",""
"0003170724","外資系企業動向調査","外国側筆頭出資者への支払額 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","1575","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外国側筆頭出資者への支払額","母国籍別","2006年以前"
"0003170725","外資系企業動向調査","外資比率が三分の一を超えた理由 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","240","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外資比率が三分の一を超えた理由","母国籍別","2006年以前"
"0003170726","外資系企業動向調査","従業者数 外資比率別 2006年以前","年度次","0","2017-03-31","0","該当なし","3300","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","従業者数","外資比率別","2006年以前"
"0003170727","外資系企業動向調査","資金調達額 参入時期別 2006年以前","年度次","0","2017-03-31","0","該当なし","900","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","参入時期別","2006年以前"
"0003170728","外資系企業動向調査","設備投資額 合計 2006年以前","年度次","0","2017-03-31","0","該当なし","678","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","設備投資額","合計","2006年以前"
"0003170729","外資系企業動向調査","設備投資額 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","2034","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","設備投資額","母国籍別","2006年以前"
"0003170740","外資系企業動向調査","営業費用 合計","年度次","0","2017-03-31","0","該当なし","234","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","営業費用","合計",""
"0003170741","外資系企業動向調査","財務諸表比率 合計 2006年以前","年度次","0","2017-03-31","0","該当なし","1250","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","財務諸表比率","合計","2006年以前"
"0003170742","外資系企業動向調査","営業費用 外資比率別","年度次","0","2017-03-31","0","該当なし","936","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","営業費用","外資比率別",""
"0003170743","外資系企業動向調査","財務諸表比率 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","3750","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","財務諸表比率","母国籍別","2006年以前"
"0003170744","外資系企業動向調査","資金調達額 母国籍別","年度次","0","2017-03-31","0","該当なし","1404","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","母国籍別",""
"0003170745","外資系企業動向調査","財務諸表比率 参入時期別 2006年以前","年度次","0","2017-03-31","0","該当なし","5100","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","財務諸表比率","参入時期別","2006年以前"
"0003170746","外資系企業動向調査","外資比率が三分の一を超えた理由 参入時期別 2006年以前","年度次","0","2017-03-31","0","該当なし","120","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外資比率が三分の一を超えた理由","参入時期別","2006年以前"
"0003170747","外資系企業動向調査","外資比率が三分の一を超えた理由 外資比率別 2006年以前","年度次","0","2017-03-31","0","該当なし","120","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外資比率が三分の一を超えた理由","外資比率別","2006年以前"
"0003170748","外資系企業動向調査","従業者数 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","2934","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","従業者数","母国籍別","2006年以前"
"0003170749","外資系企業動向調査","資金調達額 母国籍別 2006年以前","年度次","0","2017-03-31","0","該当なし","7425","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","母国籍別","2006年以前"
"0003170750","外資系企業動向調査","資金調達額 外資比率別 2006年以前","年度次","0","2017-03-31","0","該当なし","9900","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","外資比率別","2006年以前"
"0003170760","外資系企業動向調査","外国側筆頭出資者への支払額 合計 2006年以前","年度次","0","2017-03-31","0","該当なし","525","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外国側筆頭出資者への支払額","合計","2006年以前"
"0003170761","外資系企業動向調査","外国側筆頭出資者への支払額 参入時期別 2006年以前","年度次","0","2017-03-31","0","該当なし","300","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外国側筆頭出資者への支払額","参入時期別","2006年以前"
"0003170762","外資系企業動向調査","従業者数 合計 2006年以前","年度次","0","2017-03-31","0","該当なし","978","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","従業者数","合計","2006年以前"
"0003170763","外資系企業動向調査","設備投資額 参入時期別 2006年以前","年度次","0","2017-03-31","0","該当なし","600","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","設備投資額","参入時期別","2006年以前"
"0003170780","外資系企業動向調査","外資比率が三分の一を超えた理由 業種別 2006年以前","年度次","0","2017-03-31","0","該当なし","750","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外資比率が三分の一を超えた理由","業種別","2006年以前"
"0003170781","外資系企業動向調査","外国側筆頭出資者への支払額 外資比率別 2006年以前","年度次","0","2017-03-31","0","該当なし","2100","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外国側筆頭出資者への支払額","外資比率別","2006年以前"
"0003170782","外資系企業動向調査","従業者数 参入時期別 2006年以前","年度次","0","2017-03-31","0","該当なし","3300","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","従業者数","参入時期別","2006年以前"
"0003170783","外資系企業動向調査","資金調達額 合計 2006年以前","年度次","0","2017-03-31","0","該当なし","2475","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","合計","2006年以前"
"0003170784","外資系企業動向調査","設備投資額 外資比率別 2006年以前","年度次","0","2017-03-31","0","該当なし","2100","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","設備投資額","外資比率別","2006年以前"
"0003170960","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域 合計","年度次","0","2017-06-29","0","該当なし","3528","2019-03-13","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域","合計",""
"0003170961","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域 参入時期別","年度次","0","2017-06-29","0","該当なし","21168","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域","参入時期別",""
"0003170962","外資系企業動向調査","日本のアジア・オセアニア地域統括拠点総括表 機能別 国・地域","年度次","0","2017-06-29","0","該当なし","21672","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","日本のアジア・オセアニア地域統括拠点総括表","機能別 国・地域",""
"0003170963","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点 合計","年度次","0","2017-06-29","0","該当なし","3528","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点","合計",""
"0003170964","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点 母国籍別","年度次","0","2017-06-29","0","該当なし","10584","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点","母国籍別",""
"0003170965","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点 参入時期別","年度次","0","2017-06-29","0","該当なし","21168","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点","参入時期別",""
"0003170966","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点総括表 機能別国・地域／合計","年度次","0","2017-06-29","0","該当なし","27048","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点総括表","機能別国・地域／合計",""
"0003170980","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域 母国籍別","年度次","0","2017-06-29","0","該当なし","10584","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域","母国籍別",""
"0003171000","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域 外資比率別","年度次","0","2017-06-29","0","該当なし","14112","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","日本のアジア・オセアニアに地域統括拠点が統括する国・地域","外資比率別",""
"0003171001","外資系企業動向調査","日本のアジア・オセアニア地域統括拠点総括表 国・地域別 機能","年度次","0","2017-06-29","0","該当なし","21672","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","日本のアジア・オセアニア地域統括拠点総括表","国・地域別 機能",""
"0003171002","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点総括表 国・地域別機能／合計","年度次","0","2017-06-29","0","該当なし","27048","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点総括表","国・地域別機能／合計",""
"0003171020","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点 外資比率別","年度次","0","2017-06-29","0","該当なし","14112","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","海外親会社が設置するアジア・オセアニア地域統括拠点","外資比率別",""
"0003171200","外資系企業動向調査","企業数、従業者数、売上高、設備投資額 都道府県別","年度次","0","2017-03-31","0","該当なし","576","2019-02-14","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","企業数、従業者数、売上高、設備投資額","都道府県別",""
"0003172801","外資系企業動向調査","解散・撤退・外資比率低下企業数 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","200","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","解散・撤退・外資比率低下企業数","参入時期別","2004年"
"0003172802","外資系企業動向調査","集計企業数 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","175","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","集計企業数","参入時期別","2004年"
"0003172804","外資系企業動向調査","仕入高、輸入高 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","1350","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","仕入高、輸入高","参入時期別","2004年"
"0003172805","外資系企業動向調査","資産・資本 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","450","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資産・資本","参入時期別","2004年"
"0003172806","外資系企業動向調査","財務諸表比率 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","2400","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","財務諸表比率","参入時期別","2004年"
"0003172807","外資系企業動向調査","従業者数 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","1650","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","従業者数","参入時期別","2004年"
"0003172820","外資系企業動向調査","機能別国内事業所数 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","750","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","機能別国内事業所数","参入時期別","2004年"
"0003172821","外資系企業動向調査","外資比率が三分の一を超えた理由 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","60","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外資比率が三分の一を超えた理由","参入時期別","2004年"
"0003172840","外資系企業動向調査","売上高、輸出高 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","1350","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","売上高、輸出高","参入時期別","2004年"
"0003172841","外資系企業動向調査","営業費用 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","450","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","営業費用","参入時期別","2004年"
"0003172842","外資系企業動向調査","外国側筆頭出資者への支払額 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","150","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","外国側筆頭出資者への支払額","参入時期別","2004年"
"0003172843","外資系企業動向調査","資金調達額 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","450","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","資金調達額","参入時期別","2004年"
"0003172844","外資系企業動向調査","設備投資額 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","300","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","設備投資額","参入時期別","2004年"
"0003172860","外資系企業動向調査","経常利益等収益 参入時期別 2004年","年度次","0","2017-03-31","0","該当なし","900","2017-03-31","","00550110","外資系企業動向調査","00550","経済産業省","07","企業・家計・経済","01","企業活動","外資系企業動向調査","経常利益等収益","参入時期別","2004年"
