"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003365574","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","944","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","1","国有林野の現況等 保護林","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","国有林野の現況等","保護林","１　本表は，2015年４月１日現在有効の国有林野施業実施計画書（森林調査簿等）により作成した。<br>２　箇所が森林管理局間で重複する場合は双方に掲上し，箇所数の総数は実数を掲上した。"
"0003365575","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","1591","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","1","国有林野の現況等 レクリエーションの森","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","国有林野の現況等","レクリエーションの森","１　本表は，2015年４月１日現在有効の国有林野施業実施計画書（森林調査簿等）により作成した。ただし，スキー場及び野営場はレクリエーションの森管理経営方針書及び森林空間総合利用地域管理経営方針書に記載され，すでに供用されている施設について掲上し，避難小屋は財産台帳により掲上した。<br>２　森林空間総合利用地域（ヒューマン・グリーン・プラン指定地域）を，総数欄にのみ別記した。<br>３　２県以上にまたがる箇所数は，双方の県に掲上し，局別の総数欄には実数を掲上した。"
"0003363988","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","2574","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","10","公有林野等官行造林の部 官行造林伐採面積及び材積","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","公有林野等官行造林の部","官行造林伐採面積及び材積","１　本表は官行造林収穫実行総括表により作成した。<br>２　民収分は別記した。<br>３　国持分譲渡に係るもの，立木竹及び幼齢木補償料に該当するもの，事業支障木等の伐採であって当年度販売を行わないものの合計数量はその他に別記した"
"0003365506","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","640","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","10","公有林野等官行造林の部 官行造林の立木被害","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","公有林野等官行造林の部","官行造林の立木被害","１　本表は，国有林野立木被害報告により作成した。<br>２　被害額は被害時における被害前の状態での見積価格，損害額は被害額から残存価格を差し引いたものである。<br>３　分収造林については，数量及び被害額は全量を掲上し，損害額は民収分を別記した。<br>４　面積は，被害木が点々と孤立散在している場合は樹冠の占有面積，密集している場合は区域面積，火災の場合は区域の全面積を掲上した。<br>５　火災のうち，立木被害のないものは含まない。<br>６　数量のうち，材積により掲上することが困難なものは，本数により掲上した。"
"0003365588","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","590","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","10","公有林野等官行造林の部 官行造林地契約面積の推移","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","公有林野等官行造林の部","官行造林地契約面積の推移","本表は，官行造林事業実行台帳により作成した。"
"0003365589","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","1534","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","10","公有林野等官行造林の部 官行造林地の材種別面積，材積，成長量","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","公有林野等官行造林の部","官行造林地の材種別面積，材積，成長量","１　本表は，2015年４月１日現在有効の公有林野等官行造林地施業計画書により作成した。<br>２　面積の林地総数に制限林地を別記した。"
"0003365590","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","1534","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","10","公有林野等官行造林の部 官行造林樹種別材積","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","公有林野等官行造林の部","官行造林樹種別材積","１　本表は，2015年４月１日現在有効の公有林野等官行造林地施業計画書により作成した。<br>２　包括樹種は，「１表　樹種別材積」に準ずる。<br>３　竹は総数に含まない。"
"0003365591","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","2360","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","10","公有林野等官行造林の部 官行造林地の保安林","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","公有林野等官行造林の部","官行造林地の保安林","１　本表は，保安林台帳により作成した。<br>２　兼種保安林は上位のものにまとめて掲上し，下位のものは別記した。<br>３　箇所数は，保安林台帳の口座数を掲上した。"
"0003365592","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","624","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","10","公有林野等官行造林の部 官行造林樹種別伐採量","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","公有林野等官行造林の部","官行造林樹種別伐採量","１　本表は官行造林収穫実行総括表により作成した。<br>２　民収分は別記した。<br>３　国の持分譲渡に係るもの，立木竹及び幼齢木補償料に該当するもの，事業支障木等の伐採であって当年度に販売を行わないものは含まない。<br>４　包括する樹種は，「３表　樹種別伐採量」に準ずる。"
"0003365576","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","236","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","2","地域振興 国有林野の地元利用","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","地域振興","国有林野の地元利用","本表は，各種台帳により作成した。"
"0003365577","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","192","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","2","地域振興 分収造林","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","地域振興","分収造林","１　本表は，分収造林台帳より作成した。<br>２　分収造林設定区域内の学校，その他特殊分収造林は，それぞれの該当欄に掲上し，設定区部分林欄には掲上しない。<br>３　旧慣部分林は，旧国有林野法施行当時，既に国有林野についての収益権利を有していた部分林を，国有林野法によって部分林とみなしたものである。（1899年）"
"0003365578","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","204","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","2","地域振興 共用林野","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","地域振興","共用林野","１　本表は，共用林野台帳により作成した。<br>２　契約件数は，契約１筆ごとに１件として掲上した。<br>３　使用料は，各年度の発生分を掲上した。<br>４　放牧頭数は，牛，馬，豚等を合算掲上した。"
"0003365579","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","691","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","2","地域振興 国有林野貸付使用地","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","地域振興","国有林野貸付使用地","１　本表は，国有林野貸付台帳により作成した。<br>２　件数及び面積は３月31日現在とし，年期及び一時貸付使用のものを掲上した。<br>３　貸付使用料は，各年度に発生した全額を掲上した。<br>４　口数をもって貸付したもの及び電柱敷等で本数で貸付したものは，それぞれ別記した。<br>５　無償のものは別記した。"
"0003365580","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","334","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","2","地域振興 市町村交付金","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","地域振興","市町村交付金","１　本表は，業務資料により作成した。<br>２　林野庁に所属する固定資産に対する交付金は別記した。<br>３　交付金交付市町村数で複数の森林管理局等に重複するものは，主たる森林管理局等に掲上し，その他については別記した。"
"0003363970","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","2574","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","3","収穫 伐採方法別，伐採面積及び材積","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","収穫","伐採方法別，伐採面積及び材積","１　本表は，収穫実行総括表により作成した。<br>２　分収造林の民収分は別記した。<br>３　立木竹及び幼齢木補償料に該当するもの，事業支障木等の伐採であって当年度には販売を行わないもの，立木販売による緑化用立木竹による資材，分収育林及び林野・土地とともに売り払った立木については，伐採方法別総数欄に面積及び針広別材積をその他に別記した。（民収分含む）"
"0003363971","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","252","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","3","収穫 立製内別，伐採面積及び材積","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","収穫","立製内別，伐採面積及び材積","１　本表は収穫実行総括表により作成した。<br>２　分収造林の民収分は別記した。<br>３　立木竹及び幼齢木補償料に該当するもの，事業支障木等の伐採であって当年度に販売を行わないもの，立木販売による緑化用立木竹によるもの，分収育林に係るもの，林野・土地とともに売り払ったものは含まない。"
"0003365581","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","623","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","3","収穫 樹種別伐採量","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","収穫","樹種別伐採量","１　本表は収穫実行総括表により作成した。<br>２　分収造林の民収分は別記した。<br>３　秋田スギ及び天然スギはスギに，木曽ヒノキ及び天然林ヒノキはヒノキに，アカエゾマツはエゾマツにそれぞれ合算掲上し，アオモリトドマツ及びウダイカンバ以外のカンバ類は，それぞれ針葉樹及び広葉樹のその他に含めて掲上した。<br>４　立木竹及び幼齢木補償料に該当するもの，事業支障木等の伐採であって当年度に販売を行わないもの， 立木販売による緑化用立木竹によるもの，分収育林に係るもの，林野・土地とともに売り払ったものは含まない。"
"0003365582","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","84","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","4","販売及び製品生産 素材の生産及び販売","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","販売及び製品生産","素材の生産及び販売","１　本表は，製品生産及び製品販売実行総括表により作成した。<br>２　生産量は，生産完了数量を掲上した。（同時販売による数量を含む）<br>３　内部振替は，販売量欄に別記した。"
"0003365583","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","120","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","4","販売及び製品生産 素材の受払","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","販売及び製品生産","素材の受払","１　本表は，製品販売実行総括表より作成した。<br>２　受入欄には，契約解除物件，棄権木，検知等による増減を別記した。<br>３　受入の管理換え欄には，輸送販売材の当年度受入数量を掲上した。"
"0003364931","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","396","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","5","造林 樹種別新植面積及び数量","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","造林","樹種別新植面積及び数量","１　本表は，造林実行簿等により作成した。<br>２　2011年度より，東日本大震災復興国有林野森林整備事業費による実行分，2013年度より治山費による実行分を含めて掲上した。<br>３　複層林造成にかかる面積を別記した。"
"0003365584","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","156","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","5","造林 国有林造林事業","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","造林","国有林造林事業","１　本表は，造林実行総括表及び造林調整簿により作成した。<br>２　本表は，森林環境保全整備事業費，森林居住環境整備事業費，治山費及び業務費による実行分を掲上した。<br>３　2011年度より，東日本大震災復興国有林野森林整備事業費による実行分を含めて掲上した。<br>４　植付欄の天下Ⅰ類・計は植付面積である。"
"0003365585","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","1062","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","6","治山 国有林治山事業","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","治山","国有林治山事業","１　本表は，治山事業業務資料により作成した。<br>２　本表は，治山事業費，北海道開発事業費，離島振興事業費及び沖縄開発事業費による実行分を合算掲上した。<br>３　2011年度より，東日本大震災復興事業費による実行分を含めて掲上した。<br>４　本表は，森林管理局関係分のみ掲上した。<br>５　前年度からの繰越明許費を別記した。<br>６　事業体系の見直しにより，2011年度から「山地治山」と「水源地域等保安林整備」に集約した。"
"0003365586","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","180","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","6","治山 民有林直轄治山事業","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","治山","民有林直轄治山事業","１　本表は，民有林直轄治山事業精算報告書により作成した。<br>２　本表には，精算額を掲上した。"
"0003364950","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","220","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","7","林道及び貯木場 林道事業","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","林道及び貯木場","林道事業","１　本表は，林道事業実行総括表により作成した。<br>２　2011年度より，東日本大震災復興国有林野森林整備事業費及び東日本大震災復興国有林野災害復旧事業費による実行分を含めて掲上した。<br>３　林道施設等災害復旧事業費による事業は別記した。<br>４　当年度着工，当年度未成工事の延長は別記した。"
"0003365587","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","944","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","7","林道及び貯木場 林道及び貯木場の現況","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","林道及び貯木場","林道及び貯木場の現況","１　本表は，林道（貯木場）現況表により作成した。<br>２　本表には，森林経営用財産のみ掲上した。<br>３　併用林道は別記した。"
"0003364955","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","900","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","8","被害 国有林野の立木被害","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","被害","国有林野の立木被害","１　本表は，国有林野立木被害報告により作成した。<br>２　被害額は被害時における被害前の状態での見積価格，損害額は被害額から残存価格を差し引いたものである。<br>３　分収造林については，数量及び被害額は全量を掲上し，損害額は民収分を別記した。<br>４　面積は，被害木が点々と孤立散在している場合は樹冠の占有面積，密集している場合は区域面積，火災の場合は区域の全面積を掲上した。<br>５　火災のうち，立木被害のないものは含まない。<br>６　数量のうち，材積により掲上することが困難なものは，本数により掲上した。"
"0003363982","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","120","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","9","組織及び人員 森林管理局位置，森林管理署等","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","組織及び人員","森林管理局位置，森林管理署等","１　森林ふれあい推進センター，森林放射性物質汚染対策センター，治山センター及び総合治山事業所は「森林ふれあい推進センター等」欄に掲上。<br>２　2012年度以前の森林技術センターは「森林技術・支援センター」に掲上。<br>３　2012年度以前の森林センター，森林環境保全ふれあいセンター，屋久島森林環境保全センタ－，森林放射性物質汚染対策センター，治山センタ－及び総合治山事業所は「森林ふれあい推進センター等」に掲上。<br>４　民有林直轄治山事業所（国有林治山と民有林治山を併せて実行している事業所は，民有林直轄治山事業所として扱う）は別記した。"
"0003365507","国有林野事業統計 確報 第67次　平成27年国有林野事業統計書（平成26年度）","年次","201501-201512","2019-11-26","0","該当なし","86","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","9","組織及び人員 職員","04","農林水産業","03","林業","国有林野事業統計","確報","第67次　平成27年国有林野事業統計書（平成26年度）","組織及び人員","職員","１　休職者以下は，総数に含まない。<br>２　組合専従休職者は別記した。<br>３　「森林技術員」は定員外の常勤労務者である。<br>４　2012年度以前に「国有林野事業を行う国の経営する企業に勤務する職員の給与等に関する特例法」の適用を受けていた職員は別記した。"
"0003363993","国有林野事業統計 確報 第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2019-11-26","0","該当なし","5835","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","1","国有林野の現況等 機能類型別，林種別面積","04","農林水産業","03","林業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","国有林野の現況等","機能類型別，林種別面積","１　本表は，2016年４月１日現在有効の国有林野施業実施計画書（森林調査簿等）により作成した。<br>２　改植予定地は，伐採跡地に含めて掲上した。<br>３　総数は，四捨五入のため必ずしも一致しない。"
"0003363999","国有林野事業統計 確報 第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2019-11-26","0","該当なし","930","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","1","国有林野の現況等 自然公園","04","農林水産業","03","林業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","国有林野の現況等","自然公園","１　本表は，2016年４月１日現在の国有林野施業実施計画書（森林調査簿等）により，自然公園法指定のもののみ掲上した。<br>２　特別保護地区は，特別地域に含めて掲上した。"
"0003364001","国有林野事業統計 確報 第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2019-11-26","0","該当なし","492","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","1","国有林野の現況等 緑の回廊","04","農林水産業","03","林業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","国有林野の現況等","緑の回廊","１　本表は，2016年４月１日現在有効の国有林野施業実施計画書（森林調査簿等）により作成した。<br>２　機能類型別欄は，2013年４月１日から機能類型の区分を変更したため，2012年４月１日以前の数値を掲上しない。"
"0003365601","国有林野事業統計 確報 第68次　平成28年国有林野事業統計書（平成27年度）","年次","201601-201612","2019-11-26","0","該当なし","334","2023-02-24","","00501005","国有林野事業統計書","00501","林野庁","1","国有林野の現況等 管理区域及び面積","04","農林水産業","03","林業","国有林野事業統計","確報","第68次　平成28年国有林野事業統計書（平成27年度）","国有林野の現況等","管理区域及び面積","１　管理面積の国有地は，地籍台帳及び財産台帳により掲上した。その他は，国有財産区分種目表による敷地等である。<br>２　公有林野等官行造林地は，契約面積を掲上した。<br>３　公有林野等官行造林地のみ所在する市町村数は別記した。<br>４　本表には，北方領土の国有地952,586 ha（北海道森林管理局）は含まない。"
