"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003174502","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","896","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-1","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第1表 産業別、企業数 従業者規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第1表 産業別、企業数","従業者規模別","",""
"0003174503","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","560","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-1","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第1表 産業別、企業数 事業形態別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第1表 産業別、企業数","事業形態別","",""
"0003174581","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1008","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-1","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第1表 産業別、企業数 売上高規模別企業数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第1表 産業別、企業数","売上高規模別企業数","",""
"0003174600","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1120","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-1","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第1表 産業別、企業数 資本金規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第1表 産業別、企業数","資本金規模別","",""
"0003174601","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","896","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-1","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第1表 産業別、企業数 常時従業者規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第1表 産業別、企業数","常時従業者規模別","",""
"0003174660","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","6272","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-10","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第10表 産業別、事業の外部委託","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第10表 産業別、事業の外部委託","","",""
"0003174583","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","7616","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-11","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第11表 産業別、企業数、技術の所有件数及び使用件数、技術取引の受取金額、支払金額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第11表 産業別、企業数、技術の所有件数及び使用件数、技術取引の受取金額、支払金額","","",""
"0003174661","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2576","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-12","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第12表 産業別、企業数、研究開発への取組状況、研究開発、研究開発投資、能力開発","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第12表 産業別、企業数、研究開発への取組状況、研究開発、研究開発投資、能力開発","","",""
"0003174623","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","448","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-13","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第13表 産業別、企業数、取締役の人数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第13表 産業別、企業数、取締役の人数","","",""
"0003174624","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","336","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-13","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第13表 産業別、企業数、ストックオプション制度の実施状況","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第13表 産業別、企業数、ストックオプション制度の実施状況","","",""
"0003174662","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","336","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-13","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第13表 産業別、企業数、委員会設置会社の状況","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第13表 産業別、企業数、委員会設置会社の状況","","",""
"0003174680","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","21504","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-14","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第14表 産業別、都道府県別、本社所在地企業数、従業者数、売上高、付加価値額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第14表 産業別、都道府県別、本社所在地企業数、従業者数、売上高、付加価値額","","",""
"0003174625","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","4928","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-15","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第15表 産業別、子会社・関連会社の所有状況","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第15表 産業別、子会社・関連会社の所有状況","","",""
"0003174663","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","4704","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-16","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第16表 産業別、子会社・関連会社の増加・減少企業数及び国内・海外別保有社数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第16表 産業別、子会社・関連会社の増加・減少企業数及び国内・海外別保有社数","","",""
"0003174643","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1120","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-17","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第17表 産業別、企業数、関係会社への投融資額等","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第17表 産業別、企業数、関係会社への投融資額等","","",""
"0003174664","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","8960","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-18","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第18表 産業別、外資比率別企業数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第18表 産業別、外資比率別企業数","","",""
"0003174602","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","4592","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-2","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第2表 産業別、企業数、売上高、経常利益、資産、 負債及び純資産、剰余金の配当状況、固定資産の当期取得額・除却額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第2表 産業別、企業数、売上高、経常利益、資産、","負債及び純資産、剰余金の配当状況、固定資産の当期取得額・除却額","",""
"0003174620","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2240","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-3","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第3表 産業別、企業数、売上高、経常利益、当期純利益、営業費用、営業利益、営業外収益、営業外費用","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第3表 産業別、企業数、売上高、経常利益、当期純利益、営業費用、営業利益、営業外収益、営業外費用","","",""
"0003174640","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","6720","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-4","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第4表 産業別、企業数、売上高、経常利益、付加価値額 資本金規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第4表 産業別、企業数、売上高、経常利益、付加価値額","資本金規模別","",""
"0003174641","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","5376","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-4","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第4表 産業別、企業数、売上高、経常利益、付加価値額 従業者規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第4表 産業別、企業数、売上高、経常利益、付加価値額","従業者規模別","",""
"0003174642","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","4970","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-5","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第5表 産業別、設立年別、設立形態別企業数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第5表 産業別、設立年別、設立形態別企業数","","",""
"0003174603","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","672","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-6","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第6表 産業別、組織再編行為別企業数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第6表 産業別、組織再編行為別企業数","","",""
"0003174582","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","3696","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-7","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第7表 産業別、企業数、事業組織別事業所保有数、従業者数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第7表 産業別、企業数、事業組織別事業所保有数、従業者数","","",""
"0003174604","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","6720","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-8","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第8表 産業別、資本金規模別、従業者数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第8表 産業別、資本金規模別、従業者数","","",""
"0003174605","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1344","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-1-9","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果 第9表 産業別、売上高に関する取引、モノ以外のサービスに関する国際取引","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第1節　アクティビティベース結果","第9表 産業別、売上高に関する取引、モノ以外のサービスに関する国際取引","","",""
"0003174748","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1680","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 資本金規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第1表 産業別、企業数","資本金規模別","",""
"0003174749","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1512","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 売上高規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第1表 産業別、企業数","売上高規模別","",""
"0003174750","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","840","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 外資比率別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第1表 産業別、企業数","外資比率別","",""
"0003174827","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1344","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 常時従業者規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第1表 産業別、企業数","常時従業者規模別","",""
"0003174828","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1344","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 従業者規模別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第1表 産業別、企業数","従業者規模別","",""
"0003174830","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","840","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-1","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第1表 産業別、企業数 事業形態別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第1表 産業別、企業数","事業形態別","",""
"0003174837","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","8904","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-10","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第10表 産業別、事業の外部委託","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第10表 産業別、事業の外部委託","","",""
"0003174838","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","672","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-11","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第11表 産業別、企業数、取締役の人数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第11表 産業別、企業数、取締役の人数","","",""
"0003174839","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","504","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-11","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第11表 産業別、企業数、ストックオプション制度の実施状況","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第11表 産業別、企業数、ストックオプション制度の実施状況","","",""
"0003174841","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","504","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-11","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第11表 産業別、企業数、委員会設置会社の状況","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第11表 産業別、企業数、委員会設置会社の状況","","",""
"0003174842","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","16128","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-12","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第12表 産業別、都道府県別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、 営業費用、営業利益、経常利益、当期純利益、付加価値、子会社・関連会社数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第12表 産業別、都道府県別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、","営業費用、営業利益、経常利益、当期純利益、付加価値、子会社・関連会社数","",""
"0003174843","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","7115","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-13","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第13表 産業別、事業活動別、企業数、売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第13表 産業別、事業活動別、企業数、売上高","","",""
"0003174808","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","39565","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-14","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第14表 産業別、子会社・関連会社保有の企業数、議決権所有割合別、国内・海外別、子会社・関連会社数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第14表 産業別、子会社・関連会社保有の企業数、議決権所有割合別、国内・海外別、子会社・関連会社数","","",""
"0003174880","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","43353","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-15","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第15表 産業別、海外子会社・関連会社保有の企業数、議決権所有割合別、地域別、子会社・関連会社数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第15表 産業別、海外子会社・関連会社保有の企業数、議決権所有割合別、地域別、子会社・関連会社数","","",""
"0003174862","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","7056","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-16","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第16表 産業別、子会社・関連会社の増加・減少企業数及び国内・海外別保有社数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第16表 産業別、子会社・関連会社の増加・減少企業数及び国内・海外別保有社数","","",""
"0003174900","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2016","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-17","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第17表 産業別、企業数、関係会社への投融資額等","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第17表 産業別、企業数、関係会社への投融資額等","","",""
"0003174844","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","58569","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-18","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第18表 産業別、親会社議決権所有割合別、国内・海外別社数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第18表 産業別、親会社議決権所有割合別、国内・海外別社数","","",""
"0003174845","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","12749","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-19","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第19表 産業別、親会社の経営形態別","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第19表 産業別、親会社の経営形態別","","",""
"0003174901","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","12749","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-19","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第19表 産業別、連結対象関係別の企業数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第19表 産業別、連結対象関係別の企業数","","",""
"0003174840","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","6720","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-2","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第2表 産業別、企業数、売上高、経常利益、資産、 負債及び純資産、剰余金の配当状況、固定資産の当期取得額・除却額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第2表 産業別、企業数、売上高、経常利益、資産、","負債及び純資産、剰余金の配当状況、固定資産の当期取得額・除却額","",""
"0003174833","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","3528","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-3","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第3表 産業別、企業数、売上高、経常利益、当期純利益、 付加価値、営業費用、営業利益、営業外収益、営業外費用","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第3表 産業別、企業数、売上高、経常利益、当期純利益、","付加価値、営業費用、営業利益、営業外収益、営業外費用","",""
"0003174751","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","7200","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-4","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第4表 産業別、設立形態別、設立年別企業数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第4表 産業別、設立形態別、設立年別企業数","","",""
"0003174834","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","918","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-5","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第5表 産業別、組織再編行為別企業数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第5表 産業別、組織再編行為別企業数","","",""
"0003174835","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","5544","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-6","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第6表 産業別、企業数、事業組織別事業所保有数、従業者数","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第6表 産業別、企業数、事業組織別事業所保有数、従業者数","","",""
"0003174836","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","3696","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-7","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第7表 産業別、企業数、研究開発、研究開発投資、能力開発","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第7表 産業別、企業数、研究開発、研究開発投資、能力開発","","",""
"0003174807","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","9248","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-8","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第8表 産業別、企業数、技術の所有件数及び使用件数、技術取引の受取金額、支払金額","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第8表 産業別、企業数、技術の所有件数及び使用件数、技術取引の受取金額、支払金額","","",""
"0003174860","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","2016","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","1-2-9","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果 第9表 産業別、企業数、売上高、仕入高、モノ以外のサービスに関する国際取引","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第1章　情報通信業を営む企業の概要　第2節　主業格付けベース結果","第9表 産業別、企業数、売上高、仕入高、モノ以外のサービスに関する国際取引","","",""
"0003174682","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","990","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-1","第2章　電気通信業、放送業 第1表　資本金規模別、行っている事業","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第1表　資本金規模別、行っている事業","","",""
"0003174700","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","792","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-1","第2章　電気通信業、放送業 第1表　売上高（会社全体）規模別、行っている事業","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第1表　売上高（会社全体）規模別、行っている事業","","",""
"0003174745","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","240","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-10","第2章　電気通信業、放送業 第10表　サービス別、有線テレビジョン放送事業の売上高 有線テレビジョン放送サービス","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第10表　サービス別、有線テレビジョン放送事業の売上高","有線テレビジョン放送サービス","",""
"0003174800","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","72","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-10","第2章　電気通信業、放送業 第10表　サービス別、有線テレビジョン放送事業の売上高 その他のサービス","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第10表　サービス別、有線テレビジョン放送事業の売上高","その他のサービス","",""
"0003174746","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","1170","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-11","第2章　電気通信業、放送業 第11表　サービス別、資本金規模別、有線テレビジョン放送事業の売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第11表　サービス別、資本金規模別、有線テレビジョン放送事業の売上高","","",""
"0003174820","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","871","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-12","第2章　電気通信業、放送業 第12表　サービス別、従業者規模別、有線テレビジョン放送事業の売上高","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第12表　サービス別、従業者規模別、有線テレビジョン放送事業の売上高","","",""
"0003174801","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","96","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-13","第2章　電気通信業、放送業 第13表　本業の売上高比率","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第13表　本業の売上高比率","","",""
"0003174821","情報通信業基本調査","年度次","0","2018-11-15","0","該当なし","290","2020-11-17","","00200357","情報通信業基本調査","00200","総務省","2-14","第2章　電気通信業、放送業 第14表　事業別、営業費用（各業種固有）","11","情報通信・科学技術","01","情報通信・放送","情報通信業基本調査","第2章　電気通信業、放送業","第14表　事業別、営業費用（各業種固有）","","",""
