"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_EXPLANATION","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003085552","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","18413","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","1-1","民営事業所数，男女別従業者数及び1km2当たり事業所数及び従業者数－全国，都道府県，市区町村，大都市圏","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","民営事業所数，男女別従業者数及び1km2当たり事業所数及び従業者数－全国，都道府県，市区町村，大都市圏","","","","",""
"0003085698","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","35993","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","1-1","産業（大分類），経営組織（５区分）別民営事業所数，従業者数，売上（収入）金額，１事業所当たり従業者数，１事業所当たり売上(収入)金額及び従業者１人当たり売上(収入)金額－全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（大分類），経営組織（５区分）別民営事業所数，従業者数，売上（収入）金額，１事業所当たり従業者数，１事業所当たり売上(収入)金額及び従業者１人当たり売上(収入)金額－全国，都道府県","","","","",""
"0003085523","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","54407","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","1-2","経営組織（４区分）別民営事業所数及び男女別従業者数－全国，都道府県，市区町村，大都市圏","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","経営組織（４区分）別民営事業所数及び男女別従業者数－全国，都道府県，市区町村，大都市圏","","","","",""
"0003085699","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","1123304","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","1-2","産業（大分類），経営組織（５区分）別民営事業所数，従業者数，売上（収入）金額，１事業所当たり従業者数，１事業所当たり売上(収入)金額及び従業者１人当たり売上(収入)金額－都道府県，市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（大分類），経営組織（５区分）別民営事業所数，従業者数，売上（収入）金額，１事業所当たり従業者数，１事業所当たり売上(収入)金額及び従業者１人当たり売上(収入)金額－都道府県，市区町村","","","","",""
"0003085525","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","375760","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","10-1","産業（中分類）別民営事業所数及び１事業所当たり従業者数－都道府県，市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（中分類）別民営事業所数及び１事業所当たり従業者数－都道府県，市区町村","","","","",""
"0003085536","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","3358260","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","10-2","産業（中分類）別従業上の地位（６区分），男女別従業者数，出向・派遣従業者数－都道府県，市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（中分類）別従業上の地位（６区分），男女別従業者数，出向・派遣従業者数－都道府県，市区町村","","","","",""
"0003090063","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","79993122","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","11","産業(小分類)，従業者規模(８区分)，経営組織(４区分)別民営事業所数，男女別従業者数及び常用雇用者数―都道府県，市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，従業者規模(８区分)，経営組織(４区分)別民営事業所数，男女別従業者数及び常用雇用者数―都道府県，市区町村","","","","",""
"0003090083","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","466375","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","12","産業(大分類)，従業者規模(８区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(大分類)，従業者規模(８区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国，都道府県","","","","",""
"0003090059","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","421202","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","13","産業(小分類)，常用雇用者規模(15区分)，経営組織(４区分)別民営事業所数及び従業上の地位(３区分)，男女別従業者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，常用雇用者規模(15区分)，経営組織(４区分)別民営事業所数及び従業上の地位(３区分)，男女別従業者数―全国","","","","",""
"0003090122","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","9367412","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","14","産業(小分類)，常用雇用者規模(10区分)，経営組織(４区分)別民営事業所数及び従業上の地位(３区分)，男女別従業者数―都道府県，大都市","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，常用雇用者規模(10区分)，経営組織(４区分)別民営事業所数及び従業上の地位(３区分)，男女別従業者数―都道府県，大都市","","","","",""
"0003090123","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","776146","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","15","産業(中分類)，常用雇用者規模(15区分)別民営事業所数，男女別従業者数及び常用雇用者数―県庁所在市，人口30万以上市","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，常用雇用者規模(15区分)別民営事業所数，男女別従業者数及び常用雇用者数―県庁所在市，人口30万以上市","","","","",""
"0003090115","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","5290080","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","16","産業(中分類)，常用雇用者規模(６区分)別民営事業所数，男女別従業者数及び常用雇用者数―市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，常用雇用者規模(６区分)別民営事業所数，男女別従業者数及び常用雇用者数―市区町村","","","","",""
"0003090074","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","303634","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","17-1","産業(小分類)，常用雇用者規模(15区分)別民営事業所数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，常用雇用者規模(15区分)別民営事業所数―全国，都道府県","","","","",""
"0003090096","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","4983128","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","17-2","産業(小分類)，常用雇用者規模(15区分)，従業上の地位(６区分)，男女別従業者数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，常用雇用者規模(15区分)，従業上の地位(６区分)，男女別従業者数―全国，都道府県","","","","",""
"0003090097","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","6625281","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","18","産業(中分類)，常用雇用者規模(10区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び従業上の地位(３区分)，男女別従業者数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，常用雇用者規模(10区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び従業上の地位(３区分)，男女別従業者数―全国，都道府県","","","","",""
"0003090124","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","27505","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","19-1","産業(中分類)，臨時雇用者を除く従業者規模(11区分)，従業上の地位(６区分)，男女別従業者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，臨時雇用者を除く従業者規模(11区分)，従業上の地位(６区分)，男女別従業者数―全国","","","","",""
"0003090119","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","46561","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","19-2","産業(中分類)，臨時雇用者を除く従業者規模(11区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，臨時雇用者を除く従業者規模(11区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国","","","","",""
"0003085534","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","10774","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-1","産業（細分類）別民営事業所数，男女別従業者数及び１事業所当たり従業者数－全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（細分類）別民営事業所数，男女別従業者数及び１事業所当たり従業者数－全国","","","","",""
"0003085572","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","406582","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-1","産業（細分類）別民営事業所数，男女別従業者数及び１事業所当たり従業者数－都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（細分類）別民営事業所数，男女別従業者数及び１事業所当たり従業者数－都道府県","","","","",""
"0003085710","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","23531","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-1-1","産業（細分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（細分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－全国","","","","",""
"0003085493","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","24357","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-1-2","産業（細分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（細分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－全国","","","","",""
"0003085524","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","1298690","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-2","産業（細分類），経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（細分類），経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県","","","","",""
"0003085553","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","42421","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-2","産業（細分類），経営組織（４区分）別民営事業所数及び男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（細分類），経営組織（４区分）別民営事業所数及び男女別従業者数－全国","","","","",""
"0003085555","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","91987","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-2-1","産業（中分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－都道府県，大都市圏","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（中分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－都道府県，大都市圏","","","","",""
"0003085574","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","91352","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-2-2","産業（中分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－都道府県，大都市圏","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（中分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－都道府県，大都市圏","","","","",""
"0003085526","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","446345","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-3-1","産業（大分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（大分類），単独・本所・支所（３区分）別民営事業所数，従業者数及び売上（収入）金額（外国の会社及び法人でない団体を除く）－市区町村","","","","",""
"0003085537","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","429709","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","2-3-2","産業（大分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（大分類），単独・本所・支所（３区分）別民営事業所数，事業従事者数及び付加価値額（外国の会社及び法人でない団体を除く）－市区町村","","","","",""
"0003090056","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","5635292","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","20-1","産業(小分類)，従業者規模(８区分)，経営組織(７区分)，出向・派遣従業者の有無別民営事業所数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，従業者規模(８区分)，経営組織(７区分)，出向・派遣従業者の有無別民営事業所数―全国，都道府県","","","","",""
"0003090075","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","6333566","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","20-2","産業(小分類)，従業者規模(８区分)，経営組織(７区分)，男女別従業者数及び出向・派遣従業者数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，従業者規模(８区分)，経営組織(７区分)，男女別従業者数及び出向・派遣従業者数―全国，都道府県","","","","",""
"0003090098","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","170206","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","21-1","産業(小分類)，従業者規模(８区分)，単独・本所・支所(３区分)，出向・派遣従業者の有無別民営事業所数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，従業者規模(８区分)，単独・本所・支所(３区分)，出向・派遣従業者の有無別民営事業所数―全国","","","","",""
"0003090066","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","254745","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","21-2","産業(小分類)，従業者規模(８区分)，単独・本所・支所(３区分)，男女別従業者数及び出向・派遣従業者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，従業者規模(８区分)，単独・本所・支所(３区分)，男女別従業者数及び出向・派遣従業者数―全国","","","","",""
"0003090154","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","2832055","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","22","産業(小分類)，事業従事者規模(９区分)，経営組織(４区分)別民営事業所数及び男女別事業従事者数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，事業従事者規模(９区分)，経営組織(４区分)別民営事業所数及び男女別事業従事者数―全国，都道府県","","","","",""
"0003090081","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","23879","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","23","産業(大分類)，事業従事者規模(９区分)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(大分類)，事業従事者規模(９区分)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国","","","","",""
"0003090058","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","77604","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","24","産業(小分類)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国","","","","",""
"0003090077","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","538095","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","25","産業(中分類)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国，都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，経営組織(４区分)，事業従事者数に占める出向・派遣従業者数比率(７区分)別民営事業所数及び男女別事業従事者数―全国，都道府県","","","","",""
"0003090106","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","135997","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","26","産業(中分類)，従業者規模(８区分)，単独・本所・支所(３区分)，経営組織(７区分)，別経営の事業所からの出向・派遣従業者規模(６区分)別民営事業所数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，従業者規模(８区分)，単独・本所・支所(３区分)，経営組織(７区分)，別経営の事業所からの出向・派遣従業者規模(６区分)別民営事業所数―全国","","","","",""
"0003090104","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","66279","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","27","産業(中分類)，企業産業(中分類)別民営事業所数，男女別従業者数及び常用雇用者数(複数事業所企業の事業所)―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，企業産業(中分類)別民営事業所数，男女別従業者数及び常用雇用者数(複数事業所企業の事業所)―全国","","","","",""
"0003090082","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","890237","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","28","産業(中分類)，単独・本所・支所(３区分)，本所の所在地別民営事業所数及び男女別従業者数(外国の会社を除く会社)―全国，都道府県，県庁所在市，人口30万以上市","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，単独・本所・支所(３区分)，本所の所在地別民営事業所数及び男女別従業者数(外国の会社を除く会社)―全国，都道府県，県庁所在市，人口30万以上市","","","","",""
"0003090113","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","220155","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","29","産業(中分類)，常用雇用者規模(10区分)，資本金階級(10区分)，単独・本所(２区分)別民営事業所数，男女別従業者数及び常用雇用者数(外国の会社を除く会社の単独及び本所事業所)―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，常用雇用者規模(10区分)，資本金階級(10区分)，単独・本所(２区分)別民営事業所数，男女別従業者数及び常用雇用者数(外国の会社を除く会社の単独及び本所事業所)―全国","","","","",""
"0003085535","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","1220953","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","3","産業（中分類）別民営事業所数，男女別従業者数及び常用雇用者数－市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（中分類）別民営事業所数，男女別従業者数及び常用雇用者数－市区町村","","","","",""
"0003085556","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","221416","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","3-1","産業（中分類）別民営事業所数，売上（収入）金額及び事業活動（22区分）別該当事業所数，売上（収入）金額（外国の会社及び法人でない団体を除く）－全国，都道府県，大都市圏","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（中分類）別民営事業所数，売上（収入）金額及び事業活動（22区分）別該当事業所数，売上（収入）金額（外国の会社及び法人でない団体を除く）－全国，都道府県，大都市圏","","","","",""
"0003085575","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-13","0","該当なし","1797882","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","3-2","産業（大分類）別民営事業所数，売上（収入）金額及び事業活動（22区分）別該当事業所数，売上（収入）金額（外国の会社及び法人でない団体を除く）－市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（大分類）別民営事業所数，売上（収入）金額及び事業活動（22区分）別該当事業所数，売上（収入）金額（外国の会社及び法人でない団体を除く）－市区町村","","","","",""
"0003090089","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","481958","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","30-1","産業(小分類)，開設時期(12区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，開設時期(12区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―全国","","","","",""
"0003090060","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","797319","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","30-2","産業(小分類)，開設時期(12区分)，単独・本所・支所(３区分)，従業者規模(10区分)別民営事業所数及び男女別従業者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(小分類)，開設時期(12区分)，単独・本所・支所(３区分)，従業者規模(10区分)別民営事業所数及び男女別従業者数―全国","","","","",""
"0003090105","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","3235738","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","31","産業(中分類)，開設時期(12区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―都道府県","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，開設時期(12区分)，単独・本所・支所(３区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―都道府県","","","","",""
"0003090100","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","150372","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","32","産業(中分類)，開設時期(12区分)，資本金階級(10区分)，単独・本所(２区分)別民営事業所数及び男女別従業者数(外国の会社を除く会社の単独及び本所事業所)―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(中分類)，開設時期(12区分)，資本金階級(10区分)，単独・本所(２区分)別民営事業所数及び男女別従業者数(外国の会社を除く会社の単独及び本所事業所)―全国","","","","",""
"0003090152","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-19","0","該当なし","4725669","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","33","産業(大分類)，開設時期(12区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―都道府県，市区町村","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業(大分類)，開設時期(12区分)，経営組織(４区分)別民営事業所数及び男女別従業者数―都道府県，市区町村","","","","",""
"0003094594","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-26","0","該当なし","458763","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","34","産業（小分類），経営組織（４区分），従業者規模（10区分），単独・本所・支所（３区分），存続・新設・廃棄（３区分）別民営事業所数及び男女別従業者数―全国","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（小分類），経営組織（４区分），従業者規模（10区分），単独・本所・支所（３区分），存続・新設・廃棄（３区分）別民営事業所数及び男女別従業者数―全国","","","","",""
"0003094621","平成24年経済センサス‐活動調査 事業所に関する集計 産業横断的集計","-","201202","2014-03-26","0","該当なし","552452","2024-06-25","","00200553","経済センサス‐活動調査","00200","総務省","35","産業（小分類），存続・新設・廃業（３区分）別民営事業所数及び男女別従業者数―都道府県，大都市","07","企業・家計・経済","01","企業活動","平成24年経済センサス‐活動調査","事業所に関する集計","産業横断的集計","産業（小分類），存続・新設・廃業（３区分）別民営事業所数及び男女別従業者数―都道府県，大都市","","","","",""
