"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0003254666","訟務事件統計","本省及び法務局管内別　訟務事件の実施件数","年次","201601-201612","2019-03-29","0","該当なし","3078","2024-05-31","","00250001","訟務事件統計","00250","法務省","14","司法・安全・環境","01","司法","訟務事件統計","本省及び法務局管内別　訟務事件の実施件数"
"0003254669","訟務事件統計","種類別　本訴以外の事件の実施件数（単独及び下級庁と共同）","年次","201601-201612","2019-03-29","0","該当なし","385","2024-05-31","","00250001","訟務事件統計","00250","法務省","14","司法・安全・環境","01","司法","訟務事件統計","種類別　本訴以外の事件の実施件数（単独及び下級庁と共同）"
"0003254670","訟務事件統計","本省及び法務局管内別訟務事件の実施件数","月次","201712","2019-03-29","0","該当なし","35640","2024-03-19","","00250001","訟務事件統計","00250","法務省","14","司法・安全・環境","01","司法","訟務事件統計","本省及び法務局管内別訟務事件の実施件数"
"0003268344","訟務事件統計","種類別・審級別　本訴事件の実施件数（単独及び下級庁と共同）","年次","201601-201612","2019-03-29","0","該当なし","880","2024-05-31","","00250001","訟務事件統計","00250","法務省","14","司法・安全・環境","01","司法","訟務事件統計","種類別・審級別　本訴事件の実施件数（単独及び下級庁と共同）"
"0003273744","訟務事件統計","申立準備事件の実施件数（単独及び下級庁と共同）","年次","201601-201612","2019-03-29","0","該当なし","55","2024-05-31","","00250001","訟務事件統計","00250","法務省","14","司法・安全・環境","01","司法","訟務事件統計","申立準備事件の実施件数（単独及び下級庁と共同）"
"0003421893","訟務事件統計","法務局管内別　争訟事件の実施件数表","月次","0","2025-09-25","0","該当なし","29160","2025-10-22","","00250001","訟務事件統計","00250","法務省","14","司法・安全・環境","01","司法","訟務事件統計","法務局管内別　争訟事件の実施件数表"
"0003421894","訟務事件統計","法務局管内別　争訟事件の実施件数表","年次","0","2025-05-30","0","該当なし","1998","2025-05-30","","00250001","訟務事件統計","00250","法務省","14","司法・安全・環境","01","司法","訟務事件統計","法務局管内別　争訟事件の実施件数表"
