"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003282696","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１２表離職前職業訓練を受講しなかった者の理由内訳（就職者及び自営業者）","-","0","2019-04-01","0","該当なし","42","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１２表離職前職業訓練を受講しなかった者の理由内訳（就職者及び自営業者）","※ 平成２１年度 無回答 １名（特例解雇）"
"0003282697","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１３表離職前職業訓練受講状況（未就職者）","-","0","2019-04-01","0","該当なし","18","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１３表離職前職業訓練受講状況（未就職者）",""
"0003282698","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１４表離職前職業訓練受講種目状況（未就職者）","-","0","2019-04-01","0","該当なし","42","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１４表離職前職業訓練受講種目状況（未就職者）",""
"0003282699","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１５表資格免許取得状況（未就職者）","-","0","2019-04-01","0","該当なし","33","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１５表資格免許取得状況（未就職者）",""
"0003282700","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１６表退職理由状況（未就職者）","-","0","2019-04-01","0","該当なし","42","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１６表退職理由状況（未就職者）","注：一旦就職したが調査時点（当年）において未就職中の者の離職理由"
"0003282701","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１７表離職前職業訓練を受講しなかった者の理由内訳（未就職者）","-","0","2019-04-01","0","該当なし","42","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１７表離職前職業訓練を受講しなかった者の理由内訳（未就職者）","※ 平成２１年度 無回答 2名（特例解雇）"
"0003282702","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１８表再就職に役に立つと思われる職業訓練種目状況（未就職者）","-","0","2019-04-01","0","該当なし","48","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１８表再就職に役に立つと思われる職業訓練種目状況（未就職者）","※ 平成２１年度 無回答 19名"
"0003282703","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１９表再就職・自営業開業見込み状況（未就職者）","-","0","2019-04-01","0","該当なし","24","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第１９表再就職・自営業開業見込み状況（未就職者）","※ 平成２１年度 無回答 ２名"
"0003282704","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第２０表就職見込み及び就職希望状況（未就職者）","-","0","2019-04-01","0","該当なし","84","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第２０表就職見込み及び就職希望状況（未就職者）",""
"0003282705","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第２１表開業見込み及び開業希望状況（未就職者）","-","0","2019-04-01","0","該当なし","132","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第２１表開業見込み及び開業希望状況（未就職者）",""
"0003287562","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第８表再就職から離職までの期間","-","0","2019-04-01","0","該当なし","48","2019-04-02","","00700001","駐留軍関係離職者帰すう状況調査","00700","防衛省","03","労働・賃金","03","雇用","駐留軍関係離職者帰すう状況調査","駐留軍関係離職者帰すう状況調査集計表　第８表再就職から離職までの期間","注：一旦就職したが調査時点（当年）において未就職中の者の再就職から離職までの期間"
