"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003420273","住民基本台帳人口移動報告 月報","月次","0","2025-09-26","0","該当なし","183960","2025-10-09","","00200523","住民基本台帳人口移動報告","00200","総務省","5","都道府県内移動者数，他都道府県からの転入者数及び他都道府県への転出者数－全国，都道府県，３大都市圏（東京圏，名古屋圏，大阪圏），21大都市（移動者，日本人移動者，外国人移動者）（2021年1月～）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","月報","","都道府県内移動者数，他都道府県からの転入者数及び他都道府県への転出者数－全国，都道府県，３大都市圏（東京圏，名古屋圏，大阪圏），21大都市（移動者，日本人移動者，外国人移動者）（2021年1月～）",""
"0002180007","住民基本台帳人口移動報告 季報","月次","0","2007-09-15","0","該当なし","24192","2023-09-26","","00200523","住民基本台帳人口移動報告","00200","総務省","1","2003年4月～（14大都市） 男女別都道府県内移動者数，他都道府県からの転入者数及び他都道府県への転出者数、転入超過数 全国，都道府県，14大都市","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","季報","2003年4月～（14大都市）","男女別都道府県内移動者数，他都道府県からの転入者数及び他都道府県への転出者数、転入超過数","全国，都道府県，14大都市"
"0002180009","住民基本台帳人口移動報告 季報","月次","0","2007-09-15","0","該当なし","50592","2023-09-26","","00200523","住民基本台帳人口移動報告","00200","総務省","1","1999年1月～（13大都市） 男女別都道府県内移動者数，他都道府県からの転入者数及び他都道府県への転出者数、転入超過数 全国，都道府県，13大都市","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","季報","1999年1月～（13大都市）","男女別都道府県内移動者数，他都道府県からの転入者数及び他都道府県への転出者数、転入超過数","全国，都道府県，13大都市"
"0002180008","住民基本台帳人口移動報告 季報","月次","0","2007-09-15","0","該当なし","393120","2023-09-26","","00200523","住民基本台帳人口移動報告","00200","総務省","2","2003年4月～（14大都市） 移動前の住所地，男女別都道府県間移動者数 都道府県，14大都市","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","季報","2003年4月～（14大都市）","移動前の住所地，男女別都道府県間移動者数","都道府県，14大都市"
"0002180010","住民基本台帳人口移動報告 季報","月次","0","2007-09-15","0","該当なし","809472","2023-09-26","","00200523","住民基本台帳人口移動報告","00200","総務省","2","1999年1月～（13大都市） 移動前の住所地，男女別都道府県間移動者数 都道府県，13大都市","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","季報","1999年1月～（13大都市）","移動前の住所地，男女別都道府県間移動者数","都道府県，13大都市"
"0000180001","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","598","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","001","年（４６）、男女別移動者数の推移（１３）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年（４６）、男女別移動者数の推移（１３）、全国（１）",""
"0000180002","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年計・月（１３）、男女別移動者総数（１４）、全国（１）",""
"0000180003","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）",""
"0000180004","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）",""
"0000180005","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","1116","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00301","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）",""
"0000180006","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","1116","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00302","年（１８）、他都道府県からの転入者数（１３大都市：他市町村からの転入者数）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年（１８）、他都道府県からの転入者数（１３大都市：他市町村からの転入者数）、全国・都道府県・１３大都市（６２）",""
"0000180007","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","1116","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00303","年（１８）、転入超過数、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年（１８）、転入超過数、全国・都道府県・１３大都市（６２）",""
"0000180008","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","930","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）",""
"0000180009","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","1364","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）",""
"0000180010","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","9516","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","006","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）",""
"0000180011","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","33480","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）",""
"0000180012","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","20165","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・都道府県・市部・郡部・市区町村","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・都道府県・市部・郡部・市区町村",""
"0000180013","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","1872","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）",""
"0000180014","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","233914","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","010","月・男女別転入者総数（５８）、全国・都道府県・市部・郡部・市区町村","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","月・男女別転入者総数（５８）、全国・都道府県・市部・郡部・市区町村",""
"0000180015","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","773760","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","011","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村",""
"0000180016","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","558","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","012","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）",""
"0000180017","住民基本台帳人口移動報告 平成11年住民基本台帳人口移動報告","-","199901-199912","2007-10-03","0","該当なし","552","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","013","年（４６）、東京圏，名古屋圏，大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成11年住民基本台帳人口移動報告","","年（４６）、東京圏，名古屋圏，大阪圏の転入者数・転出者数及び転入超過数の推移（１２）",""
"0000180018","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","611","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","001","年（４７）、男女別移動者数の推移（１３）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年（４７）、男女別移動者数の推移（１３）、全国（１）",""
"0000180019","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年計・月（１３）、男女別移動者総数（１４）、全国（１）",""
"0000180020","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）",""
"0000180021","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）",""
"0000180022","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","1116","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00301","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）",""
"0000180023","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","1116","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00302","年（１８）、他都道府県からの転入者数（１３大都市：他市町村からの転入者数）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年（１８）、他都道府県からの転入者数（１３大都市：他市町村からの転入者数）、全国・都道府県・１３大都市（６２）",""
"0000180024","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","1116","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00303","年（１８）、転入超過数、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年（１８）、転入超過数、全国・都道府県・１３大都市（６２）",""
"0000180025","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","930","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","004","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１５）、全国・都道府県・１３大都市（６２）",""
"0000180026","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","1364","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","005","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（２２）、全国・都道府県・１３大都市（６２）",""
"0000180027","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","9516","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","006","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県内移動者数・他都道府県からの転入者数及び他都道府県への転出者数（１２）、都道府県・１３大都市（６１）",""
"0000180028","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","33480","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","007","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、都道府県・１３大都市（６０）、移動前又は移動後の全国・都道府県・１３大都市（６２）",""
"0000180029","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","20165","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","008","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・都道府県・市部・郡部・市区町村","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","男女別他市区町村からの転入者数及び国外からの転入者数（５）、全国・都道府県・市部・郡部・市区町村",""
"0000180030","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","1872","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","009","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","男女（３）、年計・月（１３）、国外からの転入者数、全国・都道府県（４８）",""
"0000180031","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","233914","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","010","月・男女別転入者総数（５８）、全国・都道府県・市部・郡部・市区町村","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","月・男女別転入者総数（５８）、全国・都道府県・市部・郡部・市区町村",""
"0000180032","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","773760","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","011","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","男女（３）、従前の住所地（６４）、転入者総数、都道府県（４７）、都道府県・市部・郡部・市区町村",""
"0000180033","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","558","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","012","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","移動前の住所地・男女別転入者数及び移動後の住所地・男女別転出者数（９）、１３大都市計（１）、移動前又は移動後の全国・都道府県・１３大都市（６２）",""
"0000180034","住民基本台帳人口移動報告 平成12年住民基本台帳人口移動報告","-","200001-200012","2007-10-03","0","該当なし","564","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","013","年（４７）、東京圏，名古屋圏，大阪圏の転入者数・転出者数及び転入超過数の推移（１２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成12年住民基本台帳人口移動報告","","年（４７）、東京圏，名古屋圏，大阪圏の転入者数・転出者数及び転入超過数の推移（１２）",""
"0000180035","住民基本台帳人口移動報告 平成13年住民基本台帳人口移動報告","-","200101-200112","2007-10-03","0","該当なし","624","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","001","年（４８）、男女別移動者数の推移（１３）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","","年（４８）、男女別移動者数の推移（１３）、全国（１）",""
"0000180036","住民基本台帳人口移動報告 平成13年住民基本台帳人口移動報告","-","200101-200112","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00201","年計・月（１３）、男女別移動者総数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","","年計・月（１３）、男女別移動者総数（１４）、全国（１）",""
"0000180037","住民基本台帳人口移動報告 平成13年住民基本台帳人口移動報告","-","200101-200112","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00202","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県内移動者数（１４）、全国（１）",""
"0000180038","住民基本台帳人口移動報告 平成13年住民基本台帳人口移動報告","-","200101-200112","2007-10-03","0","該当なし","182","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00203","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","","年計・月（１３）、男女別都道府県間移動者数（１４）、全国（１）",""
"0000180039","住民基本台帳人口移動報告 平成13年住民基本台帳人口移動報告","-","200101-200112","2007-10-03","0","該当なし","1116","2023-10-31","","00200523","住民基本台帳人口移動報告","00200","総務省","00301","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）","02","人口・世帯","04","人口移動","住民基本台帳人口移動報告","平成13年住民基本台帳人口移動報告","","年（１８）、都道府県内移動者数（１３大都市：自都市内区間移動者数）、全国・都道府県・１３大都市（６２）",""
