"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0003444659","トラック輸送情報","特別積み合わせ貨物輸送トン数、宅配便取扱個数","月次","202108","2022-08-31","0","該当なし","40","2022-08-31","","00600371","トラック輸送情報","00600","国土交通省","10","運輸・観光","01","運輸","トラック輸送情報","特別積み合わせ貨物輸送トン数、宅配便取扱個数"
