"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0000100071","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","60480","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","店舗分布 業態Ｂ（１４），店舗数，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","店舗分布","業態Ｂ（１４），店舗数，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）",""
"0000100078","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","556800","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","価格分布 品目・銘柄（１００），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（１００），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100072","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","13920","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","店舗分布 業態Ａ（８），競合店の有無（３），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","店舗分布","業態Ａ（８），競合店の有無（３），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100079","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","696000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","価格分布 品目・銘柄（１００），立地環境Ａ（１０），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（１００），立地環境Ａ（１０），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100073","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","23200","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","店舗分布 業態Ａ（８），競合店までの距離（５），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","店舗分布","業態Ａ（８），競合店までの距離（５），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100080","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","9744000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00301","価格分布 品目・銘柄（１００），立地環境Ａ（１０），業態Ｂ（１４），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（１００），立地環境Ａ（１０），業態Ｂ（１４），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100081","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","24249600","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00302","価格分布 品目・銘柄（１００），立地環境Ｂ（６），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（１００），立地環境Ｂ（６），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）",""
"0000100074","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","46400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","店舗分布 業態Ａ（８），従業者（１０），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","店舗分布","業態Ａ（８），従業者（１０），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100082","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-03","0","該当なし","1670400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","価格分布 品目・銘柄（１００），業態Ａ（８），競合店の有無（３），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（１００），業態Ａ（８），競合店の有無（３），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100075","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","40600","2007-09-07","","00200572","全国物価統計調査","00200","総務省","005","店舗分布 業態Ｂ（１４），広告の実施状況（５），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","店舗分布","業態Ｂ（１４），広告の実施状況（５），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100083","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-03","0","該当なし","480000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","005","価格分布 品目・銘柄（１００），立地環境Ａ（１０），業態Ａ（８），競合店までの距離（５），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（１００），立地環境Ａ（１０），業態Ａ（８），競合店までの距離（５），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100076","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","48720","2007-09-07","","00200572","全国物価統計調査","00200","総務省","006","店舗分布 業態Ｂ（１４），仕入れ先（６），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","店舗分布","業態Ｂ（１４），仕入れ先（６），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100084","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-03","0","該当なし","96000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","006","価格分布 品目・銘柄（１００），業態Ａ（８），従業者（１０），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（１００），業態Ａ（８），従業者（１０），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100077","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-02","0","該当なし","34800","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","店舗分布 仕入れ先（６），系列店舗数（１０），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","店舗分布","仕入れ先（６），系列店舗数（１０），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100085","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-03","0","該当なし","3098592","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","価格分布 品目・銘柄（５３），業態Ｂ（１４），仕入れ先（６），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（５３），業態Ｂ（１４），仕入れ先（６），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100086","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-03","0","該当なし","38160","2007-09-07","","00200572","全国物価統計調査","00200","総務省","008","価格分布 品目・銘柄（５３），仕入れ先（６），系列店舗数（１０），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（５３），仕入れ先（６），系列店舗数（１０），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100087","平成9年全国物価統計調査 大規模店舗編","-","199711","2007-09-03","0","該当なし","1591488","2007-09-07","","00200572","全国物価統計調査","00200","総務省","009","価格分布 品目・銘柄（３０７），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（３０７），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）",""
"0000100105","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","12760","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","店舗分布 店舗規模（２），業態Ｄ（１１），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","店舗分布","店舗規模（２），業態Ｄ（１１），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100112","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","626400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","価格分布 品目・銘柄（１８），店舗規模（２），価格区分（５），業態Ｃ（５），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","価格分布","品目・銘柄（１８），店舗規模（２），価格区分（５），業態Ｃ（５），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100106","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","17400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","店舗分布 店舗規模（２），業態Ｃ（５），競合店の有無（３），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","店舗分布","店舗規模（２），業態Ｃ（５），競合店の有無（３），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100113","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","1252800","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","価格分布 品目・銘柄（１８），店舗規模（２），価格区分（５），立地環境Ａ（１０），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","価格分布","品目・銘柄（１８），店舗規模（２），価格区分（５），立地環境Ａ（１０），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100107","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","29000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","店舗分布 店舗規模（２），業態Ｃ（５），競合店までの距離（５），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","店舗分布","店舗規模（２），業態Ｃ（５），競合店までの距離（５），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100114","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","237600","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","価格分布 品目・銘柄（１８），店舗規模（２），価格区分（５），立地環境Ａ（１０），業態Ｄ（１１），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","価格分布","品目・銘柄（１８），店舗規模（２），価格区分（５），立地環境Ａ（１０），業態Ｄ（１１），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100108","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","58000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","店舗分布 店舗規模（２），業態Ｃ（５），従業者（１０），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","店舗分布","店舗規模（２），業態Ｃ（５），従業者（１０），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100115","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","32400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","価格分布 品目・銘柄（１８），店舗規模（２），価格区分（５），業態Ｃ（５），競合店の有無（３），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","価格分布","品目・銘柄（１８），店舗規模（２），価格区分（５），業態Ｃ（５），競合店の有無（３），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100109","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","63800","2007-09-07","","00200572","全国物価統計調査","00200","総務省","005","店舗分布 店舗規模（２），業態Ｄ（１１），広告の実施状況（５），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","店舗分布","店舗規模（２），業態Ｄ（１１），広告の実施状況（５），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100116","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","540000","2007-12-18","","00200572","全国物価統計調査","00200","総務省","005","価格分布 品目・銘柄（１８），店舗規模（２），価格区分（５），立地環境Ａ（１０），業態Ｃ（５），競合店までの距離（５），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","価格分布","品目・銘柄（１８），店舗規模（２），価格区分（５），立地環境Ａ（１０），業態Ｃ（５），競合店までの距離（５），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100110","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","76560","2007-09-07","","00200572","全国物価統計調査","00200","総務省","006","店舗分布 店舗規模（２），業態Ｄ（１１），仕入れ先（６），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","店舗分布","店舗規模（２），業態Ｄ（１１），仕入れ先（６），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100117","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","108000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","006","価格分布 品目・銘柄（１８），店舗規模（２），価格区分（５），業態Ｃ（５），従業者（１０），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","価格分布","品目・銘柄（１８），店舗規模（２），価格区分（５），業態Ｃ（５），従業者（１０），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100111","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","69600","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","店舗分布 店舗規模（２），仕入れ先（６），系列店舗数（１０），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","店舗分布","店舗規模（２），仕入れ先（６），系列店舗数（１０），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100118","平成9年全国物価統計調査 特売価格編","-","199711","2007-09-04","0","該当なし","453600","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","価格分布 品目・銘柄（１８），店舗規模（２），立地環境Ａ（１０），業態Ｃ（５），競合店の有無（３），曜日（７），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","特売価格編","価格分布","品目・銘柄（１８），店舗規模（２），立地環境Ａ（１０），業態Ｃ（５），競合店の有無（３），曜日（７），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100088","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","60480","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","店舗分布 業態Ｂ（１４），店舗数，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","店舗分布","業態Ｂ（１４），店舗数，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）",""
"0000100095","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","556800","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","価格分布 品目・銘柄（１００），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（１００），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100089","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","13920","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","店舗分布 業態Ａ（８），競合店の有無（３），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","店舗分布","業態Ａ（８），競合店の有無（３），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100096","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","696000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","価格分布 品目・銘柄（１００），立地環境Ａ（１０），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（１００），立地環境Ａ（１０），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100090","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","23200","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","店舗分布 業態Ａ（８），競合店までの距離（５），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","店舗分布","業態Ａ（８），競合店までの距離（５），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100097","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","9744000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00301","価格分布 品目・銘柄（１００），立地環境Ａ（１０），業態Ｂ（１４），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（１００），立地環境Ａ（１０），業態Ｂ（１４），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100098","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","24249600","2007-09-07","","00200572","全国物価統計調査","00200","総務省","00302","価格分布 品目・銘柄（１００），立地環境Ｂ（６），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（１００），立地環境Ｂ（６），業態Ａ（８），集計価格数・平均・四分位等における価格・標準偏差，都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）",""
"0000100091","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","46400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","店舗分布 業態Ａ（８），従業者（１０），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","店舗分布","業態Ａ（８），従業者（１０），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100099","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-04","0","該当なし","1670400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","004","価格分布 品目・銘柄（１００），業態Ａ（８），競合店の有無（３），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（１００），業態Ａ（８），競合店の有無（３），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100092","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","40600","2007-09-07","","00200572","全国物価統計調査","00200","総務省","005","店舗分布 業態Ｂ（１４），広告の実施状況（５），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","店舗分布","業態Ｂ（１４），広告の実施状況（５），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100100","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-04","0","該当なし","480000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","005","価格分布 品目・銘柄（１００）、立地環境Ａ（１０）、業態Ａ（８）、競合店までの距離（５）、価格分布（１２）、全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（１００）、立地環境Ａ（１０）、業態Ａ（８）、競合店までの距離（５）、価格分布（１２）、全国",""
"0000100093","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","48720","2007-09-07","","00200572","全国物価統計調査","00200","総務省","006","店舗分布 業態Ｂ（１４），仕入れ先（６），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","店舗分布","業態Ｂ（１４），仕入れ先（６），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100101","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-04","0","該当なし","96000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","006","価格分布 品目・銘柄（１００），業態Ａ（８），従業者（１０），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（１００），業態Ａ（８），従業者（１０），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100094","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-03","0","該当なし","34800","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","店舗分布 仕入れ先（６），系列店舗数（１０），店舗数，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","店舗分布","仕入れ先（６），系列店舗数（１０），店舗数，全国・都市階級（１０）・都道府県（４７）",""
"0000100102","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-04","0","該当なし","3098592","2007-09-07","","00200572","全国物価統計調査","00200","総務省","007","価格分布 品目・銘柄（５３），業態Ｂ（１４），仕入れ先（６），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（５３），業態Ｂ（１４），仕入れ先（６），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）",""
"0000100103","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-04","0","該当なし","38160","2007-09-07","","00200572","全国物価統計調査","00200","総務省","008","価格分布 品目・銘柄（５３），仕入れ先（６），系列店舗数（１０），集計価格数・平均・四分位等における価格・標準偏差，全国","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（５３），仕入れ先（６），系列店舗数（１０），集計価格数・平均・四分位等における価格・標準偏差，全国",""
"0000100104","平成9年全国物価統計調査 小規模店舗編","-","199711","2007-09-04","0","該当なし","1591488","2007-09-07","","00200572","全国物価統計調査","00200","総務省","009","価格分布 品目・銘柄（３０７），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）","07","企業・家計・経済","03","物価","平成9年全国物価統計調査","小規模店舗編","価格分布","品目・銘柄（３０７），集計価格数・平均・四分位等における価格・標準偏差，全国・都市階級（１０）・都道府県（４７）・県内ブロック（１９５）・県内人口階級（１７９）",""
"0000100131","平成14年全国物価統計調査 大規模店舗編","-","200211","2007-09-04","0","該当なし","9860","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","調査店舗数 業態Ｂ（１７）、立地環境（１０）、全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","大規模店舗編","調査店舗数","業態Ｂ（１７）、立地環境（１０）、全国・都市階級（１０）・都道府県（４７）",""
"0000100138","平成14年全国物価統計調査 大規模店舗編","-","200211","2007-09-04","0","該当なし","626400","2007-09-07","","00200572","全国物価統計調査","00200","総務省","001","価格分布 品目・銘柄（Ｂ１００）、業態Ａ（９）、価格分布（１２）、全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（Ｂ１００）、業態Ａ（９）、価格分布（１２）、全国・都市階級（１０）・都道府県（４７）",""
"0000100132","平成14年全国物価統計調査 大規模店舗編","-","200211","2007-09-04","0","該当なし","57420","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","調査店舗数 業態Ａ（９）、競合店の業態（１１）、立地環境（１０）、全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","大規模店舗編","調査店舗数","業態Ａ（９）、競合店の業態（１１）、立地環境（１０）、全国・都市階級（１０）・都道府県（４７）",""
"0000100139","平成14年全国物価統計調査 大規模店舗編","-","200211","2007-09-04","0","該当なし","696000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","002","価格分布 品目・銘柄（Ｂ１００）、立地環境（１０）、価格分布（１２）、全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（Ｂ１００）、立地環境（１０）、価格分布（１２）、全国・都市階級（１０）・都道府県（４７）",""
"0000100133","平成14年全国物価統計調査 大規模店舗編","-","200211","2007-09-04","0","該当なし","26100","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","調査店舗数 業態Ａ（９）、競合店までの距離（５）、立地環境（１０）、全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","大規模店舗編","調査店舗数","業態Ａ（９）、競合店までの距離（５）、立地環境（１０）、全国・都市階級（１０）・都道府県（４７）",""
"0000100140","平成14年全国物価統計調査 大規模店舗編","-","200211","2007-09-04","0","該当なし","11832000","2007-09-07","","00200572","全国物価統計調査","00200","総務省","003","価格分布 品目・銘柄（Ｂ１００）、立地環境（１０）、業態Ｂ（１７）、価格分布（１２）、全国・都市階級（１０）・都道府県（４７）","07","企業・家計・経済","03","物価","平成14年全国物価統計調査","大規模店舗編","価格分布","品目・銘柄（Ｂ１００）、立地環境（１０）、業態Ｂ（１７）、価格分布（１２）、全国・都市階級（１０）・都道府県（４７）",""
