"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003300771","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　宿泊施設","年次","201601-201612","2019-03-27","0","該当なし","2040","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　宿泊施設","1) 海外旅行については、宿泊施設を調査していないため、宿泊施設別の結果は算出されない。2) キャンプ場・オートキャンプ場・別荘・リゾートマンション・会員制の宿泊施設　国内旅行の出張・業務については、これらの宿泊については調査していないため、結果は算出されない。3) 短期滞在用マンション・アパート　国内旅行の出張・業務以外では、短期滞在用マンション・アパートの宿泊については調査していないため、結果は算出されない。"
"0003300773","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　交通機関","年次","201601-201612","2019-03-27","0","該当なし","2040","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　交通機関","1) 交通機関については、国内で利用した交通機関2) 海外旅行については、レンタカー・オートバイ・自転車については調査していないため、結果は算出されない。"
"0003300774","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　宿泊数","年次","201601-201612","2019-03-27","0","該当なし","1530","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行種類(2区分)，宿泊の有無(2区分)，旅行目的(3区分)，主目的地(16区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)別 延べ旅行者数，延べ泊数及び旅行消費額　宿泊数",""
"0003300775","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，居住地(47区分)，主目的地(47区分)別 旅行内容記入数 ─ 国内旅行 旅行単価(旅行内容記入当たり) ─ 国内旅行","年次","201601-201612","2019-03-27","0","該当なし","39606","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，居住地(47区分)，主目的地(47区分)別 旅行内容記入数 ─ 国内旅行 旅行単価(旅行内容記入当たり) ─ 国内旅行","旅行内容記入数 ─ 国内旅行　10件以上の記入があった居住地と主目的地の組み合わせのみ表章している。旅行単価(旅行内容記入当たり) ─ 国内旅行　記入があった旅行1件あたりの単純平均である。10件以上の記入があった居住地と主目的地の組み合わせのみ表章している。"
"0003300776","旅行・観光消費動向調査（確報）","男女(2区分)，年齢(9区分)・居住地(10区分)・職業(9区分)別 人口　年齢","年次","201601-201612","2019-03-27","0","該当なし","120","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","男女(2区分)，年齢(9区分)・居住地(10区分)・職業(9区分)別 人口　年齢","1) 総務省「人口推計」の総人口を用いている。なお、居住地別には、直近10月1日現在の「人口推計」の構成比を用いて推計している。"
"0003300777","旅行・観光消費動向調査（確報）","男女(2区分)，年齢(9区分)・居住地(10区分)・職業(9区分)別 人口　居住地","年次","201601-201612","2019-03-27","0","該当なし","132","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","男女(2区分)，年齢(9区分)・居住地(10区分)・職業(9区分)別 人口　居住地","1) 総務省「人口推計」の総人口を用いている。なお、居住地別には、直近10月1日現在の「人口推計」の構成比を用いて推計している。"
"0003300778","旅行・観光消費動向調査（確報）","男女(2区分)，年齢(9区分)・居住地(10区分)・職業(9区分)別 人口　職業","年次","201601-201612","2019-03-27","0","該当なし","120","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","男女(2区分)，年齢(9区分)・居住地(10区分)・職業(9区分)別 人口　職業","1) 総務省「人口推計」の総人口を用いている。なお、居住地別には、直近10月1日現在の「人口推計」の構成比を用いて推計している。"
"0003300779","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，年齢(9区分)，男女(2区分)別 実旅行者数 ─ 国内旅行","年次","201601-201612","2019-03-27","0","該当なし","224","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，年齢(9区分)，男女(2区分)別 実旅行者数 ─ 国内旅行",""
"0003300780","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，年齢(9区分)，男女(2区分)・旅行形態(2区分)別 延べ旅行者数及び述べ泊数 ─ 国内旅行　年齢，男女","年次","201601-201612","2019-03-27","0","該当なし","336","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，年齢(9区分)，男女(2区分)・旅行形態(2区分)別 延べ旅行者数及び述べ泊数 ─ 国内旅行　年齢，男女",""
"0003300781","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，年齢(9区分)，男女(2区分)・旅行形態(2区分)別 延べ旅行者数及び述べ泊数 ─ 国内旅行　旅行形態","年次","201601-201612","2019-03-27","0","該当なし","36","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，年齢(9区分)，男女(2区分)・旅行形態(2区分)別 延べ旅行者数及び述べ泊数 ─ 国内旅行　旅行形態",""
"0003300782","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　年齢","年次","201601-201612","2019-03-27","0","該当なし","1760","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　年齢",""
"0003300783","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　男女","年次","201601-201612","2019-03-27","0","該当なし","528","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　男女",""
"0003300784","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　職業","年次","201601-201612","2019-03-27","0","該当なし","1760","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　職業",""
"0003300785","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　旅行形態","年次","201601-201612","2019-03-27","0","該当なし","528","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　旅行形態",""
"0003300786","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　同行者","年次","201601-201612","2019-03-27","0","該当なし","1232","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　同行者","1) 国内旅行の出張・業務については、同行者数を調査していないため、同行者数別の結果は算出されない。これに伴い、国内旅行の宿泊旅行全体、国内旅行の日帰り旅行全体についての同行者数別の結果は算出されない。"
"0003300787","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　宿泊施設","年次","201601-201612","2019-03-27","0","該当なし","2112","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　宿泊施設","1) キャンプ場・オートキャンプ場・別荘・リゾートマンション・会員制の宿泊施設　国内旅行の出張・業務については、これらの宿泊については調査していないため、結果は算出されない。2) 国内旅行の出張・業務以外では、短期滞在用マンション・アパートの宿泊については調査していないため、結果は算出されない。"
"0003300789","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　交通機関","年次","201601-201612","2019-03-27","0","該当なし","2112","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　交通機関",""
"0003300790","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　宿泊数","年次","201601-201612","2019-03-27","0","該当なし","1584","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　宿泊数",""
"0003300791","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　旅行時期","年次","201601-201612","2019-03-27","0","該当なし","2992","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，品目(大分類)，年齢(9区分)・男女(2区分)・職業(9区分)・旅行形態(2区分)・同行者(6区分)・宿泊施設(11区分)・最長交通機関(11区分)・交通機関(11区分)・宿泊数(8区分)・旅行時期(月)別 延べ購入者数及び旅行消費額 ─ 国内旅行　旅行時期",""
"0003300792","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，旅行形態(2区分)，品目(小分類)別 延べ購入者数及び旅行消費額 ─ 国内旅行","年次","201601-201612","2019-03-27","0","該当なし","3504","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，旅行形態(2区分)，品目(小分類)別 延べ購入者数及び旅行消費額 ─ 国内旅行","1) 国内旅行の宿泊旅行、出張・業務については、宿泊費に含む。"
"0003300793","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行回数(9区分)，宿泊の有無(2区分)，年齢(9区分)，男女(2区分)・職業(9区分)別 実旅行者数 ─ 国内旅行　年齢，男女","年次","201601-201612","2019-03-27","0","該当なし","2240","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行回数(9区分)，宿泊の有無(2区分)，年齢(9区分)，男女(2区分)・職業(9区分)別 実旅行者数 ─ 国内旅行　年齢，男女",""
"0003300794","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行回数(9区分)，宿泊の有無(2区分)，年齢(9区分)，男女(2区分)・職業(9区分)別 実旅行者数 ─ 国内旅行　職業","年次","201601-201612","2019-03-27","0","該当なし","800","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行回数(9区分)，宿泊の有無(2区分)，年齢(9区分)，男女(2区分)・職業(9区分)別 実旅行者数 ─ 国内旅行　職業",""
"0003300795","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，居住地(47区分)別，主目的地(47区分)別及び目的地(47区分)別 延べ旅行者数 ─ 国内旅行","年次","201601-201612","2019-03-27","0","該当なし","1344","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，居住地(47区分)別，主目的地(47区分)別及び目的地(47区分)別 延べ旅行者数 ─ 国内旅行",""
"0003300796","旅行・観光消費動向調査（確報）","主目的地(10区分)，宿泊の有無(2区分)，居住地(10区分)別 延べ旅行者数及び旅行消費額 ─ 国内旅行","年次","201601-201612","2019-03-27","0","該当なし","726","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","主目的地(10区分)，宿泊の有無(2区分)，居住地(10区分)別 延べ旅行者数及び旅行消費額 ─ 国内旅行",""
"0003300797","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，居住地(47区分)別及び主目的地(47区分)別 旅行消費額 ─ 国内旅行","年次","201601-201612","2019-03-27","0","該当なし","896","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","宿泊の有無(2区分)，旅行目的(3区分)，居住地(47区分)別及び主目的地(47区分)別 旅行消費額 ─ 国内旅行",""
"0003300798","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行形態(2区分)・出国空港(13区分)別 延べ旅行者数 ─ 海外旅行　旅行形態","年次","201601-201612","2019-03-27","0","該当なし","12","2019-03-28","","00601010","旅行・観光消費動向調査","00601","観光庁","10","運輸・観光","03","観光","旅行・観光消費動向調査（確報）","旅行目的(3区分)，旅行形態(2区分)・出国空港(13区分)別 延べ旅行者数 ─ 海外旅行　旅行形態",""
