"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003068154","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","287","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-09","確報 窯業・土石製品工業 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","窯業・土石製品工業","2011年11月"
"0003032778","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","294","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-10","確報 燃料鉄鋼(鉄鋼業) 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","燃料鉄鋼(鉄鋼業)","2010年11月"
"0003068155","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","339","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-10","確報 燃料鉄鋼(鉄鋼業) 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","燃料鉄鋼(鉄鋼業)","2011年11月"
"0003032779","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","176","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-11","確報 非鉄・機械(非鉄金属地金工業) 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(非鉄金属地金工業)","2010年11月"
"0003068156","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","208","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-11","確報 非鉄・機械(非鉄金属地金工業) 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(非鉄金属地金工業)","2011年11月"
"0003032780","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","184","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-12","確報 非鉄・機械(機械工業) 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(機械工業)","2010年11月"
"0003068157","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","216","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-12","確報 非鉄・機械(機械工業) 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(機械工業)","2011年11月"
"0003032781","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","90","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-13","確報 電力・蒸気受払(電力受払) 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(電力受払)","2010年11月"
"0003068158","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","100","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-13","確報 電力・蒸気受払(電力受払) 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(電力受払)","2011年11月"
"0003032782","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","110","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-14","確報 電力・蒸気受払(蒸気受払) 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(蒸気受払)","2010年11月"
"0003068159","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","110","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-14","確報 電力・蒸気受払(蒸気受払) 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(蒸気受払)","2011年11月"
"0003032783","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","391","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(直接投入エネルギー表)","2010年11月"
"0003068160","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","459","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(直接投入エネルギー表)","2011年11月"
"0003032784","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","406","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(一次投入燃料換算表)","2010年11月"
"0003068161","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","475","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(一次投入燃料換算表)","2011年11月"
"0003032785","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","600","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-17","確報 化学　指定生産品目別統計 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学　指定生産品目別統計","2010年11月"
"0003068162","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","680","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-17","確報 化学　指定生産品目別統計 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学　指定生産品目別統計","2011年11月"
"0003032786","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","480","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-18","確報 窯業土石　指定生産品目別統計 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","窯業土石　指定生産品目別統計","2010年11月"
"0003068163","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","560","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-18","確報 窯業土石　指定生産品目別統計 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","窯業土石　指定生産品目別統計","2011年11月"
"0003032787","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","896","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-19","確報 鉄鋼　指定生産品目別統計　 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","鉄鋼　指定生産品目別統計　","2010年11月"
"0003068164","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","1024","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-19","確報 鉄鋼　指定生産品目別統計　 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","鉄鋼　指定生産品目別統計　","2011年11月"
"0003032788","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","720","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-20","確報 非鉄　指定生産品目別統計 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄　指定生産品目別統計","2010年11月"
"0003068165","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","840","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-20","確報 非鉄　指定生産品目別統計 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄　指定生産品目別統計","2011年11月"
"0003032789","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","432","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-21","確報 機械　指定生産品目別統計 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","機械　指定生産品目別統計","2010年11月"
"0003068166","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","504","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-21","確報 機械　指定生産品目別統計 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","機械　指定生産品目別統計","2011年11月"
"0003032790","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","132","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-22","確報 在庫表　指定生産品目別統計 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","在庫表　指定生産品目別統計","2010年11月"
"0003068167","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","132","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-22","確報 在庫表　指定生産品目別統計 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","在庫表　指定生産品目別統計","2011年11月"
"0003032791","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","572","2012-07-13","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-23","確報 地域別統計　北海道、東北 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　北海道、東北","2010年11月"
"0003068168","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","660","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-23","確報 地域別統計　北海道、東北 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　北海道、東北","2011年11月"
"0003032792","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","572","2012-07-13","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-24","確報 地域別統計　関東、中部 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　関東、中部","2010年11月"
"0003068169","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","660","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-24","確報 地域別統計　関東、中部 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　関東、中部","2011年11月"
"0003032793","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","572","2012-07-13","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-25","確報 地域別統計　近畿、中国 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　近畿、中国","2010年11月"
"0003068170","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","660","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-25","確報 地域別統計　近畿、中国 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　近畿、中国","2011年11月"
"0003032794","経済産業省特定業種石油等消費統計 確報","月次","201011","2011-03-31","0","該当なし","572","2012-07-13","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-26","確報 地域別統計　四国、九州 2010年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　四国、九州","2010年11月"
"0003068171","経済産業省特定業種石油等消費統計 確報","月次","201111","2012-03-31","0","該当なし","660","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","11-26","確報 地域別統計　四国、九州 2011年11月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","地域別統計　四国、九州","2011年11月"
"0003032795","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","936","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-01","確報 エネルギー消費量の推移 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","エネルギー消費量の推移","2010年12月"
"0003069104","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","1040","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-01","確報 エネルギー消費量の推移 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","エネルギー消費量の推移","2011年12月"
"0003032796","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","808","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-02","確報 総合表 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","総合表","2010年12月"
"0003069105","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","897","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-02","確報 総合表 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","総合表","2011年12月"
"0003032797","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","673","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-03","確報 燃料総合表 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","燃料総合表","2010年12月"
"0003069106","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","761","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-03","確報 燃料総合表 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","燃料総合表","2011年12月"
"0003032798","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","180","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-04","確報 パルプ・紙・板紙工業 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","パルプ・紙・板紙工業","2010年12月"
"0003069107","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","216","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-04","確報 パルプ・紙・板紙工業 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","パルプ・紙・板紙工業","2011年12月"
"0003032799","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","144","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-05","確報 化学繊維工業 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学繊維工業","2010年12月"
"0003069108","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","180","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-05","確報 化学繊維工業 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学繊維工業","2011年12月"
"0003032800","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","152","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-06","確報 石油製品工業 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","石油製品工業","2010年12月"
"0003069109","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","184","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-06","確報 石油製品工業 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","石油製品工業","2011年12月"
"0003032801","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","126","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-07","確報 ガラス製品工業 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","ガラス製品工業","2010年12月"
"0003069110","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","162","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-07","確報 ガラス製品工業 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","ガラス製品工業","2011年12月"
"0003032802","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","309","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-08","確報 化学工業 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学工業","2010年12月"
"0003069111","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","353","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-08","確報 化学工業 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学工業","2011年12月"
"0003032803","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","243","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-09","確報 窯業・土石製品工業 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","窯業・土石製品工業","2010年12月"
"0003069112","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","287","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-09","確報 窯業・土石製品工業 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","窯業・土石製品工業","2011年12月"
"0003032804","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","296","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-10","確報 燃料鉄鋼(鉄鋼業) 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","燃料鉄鋼(鉄鋼業)","2010年12月"
"0003069113","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","341","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-10","確報 燃料鉄鋼(鉄鋼業) 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","燃料鉄鋼(鉄鋼業)","2011年12月"
"0003032805","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","176","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-11","確報 非鉄・機械(非鉄金属地金工業) 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(非鉄金属地金工業)","2010年12月"
"0003069114","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","208","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-11","確報 非鉄・機械(非鉄金属地金工業) 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(非鉄金属地金工業)","2011年12月"
"0003032806","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","184","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-12","確報 非鉄・機械(機械工業) 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(機械工業)","2010年12月"
"0003069115","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","216","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-12","確報 非鉄・機械(機械工業) 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄・機械(機械工業)","2011年12月"
"0003032807","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","90","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-13","確報 電力・蒸気受払(電力受払) 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(電力受払)","2010年12月"
"0003069116","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","100","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-13","確報 電力・蒸気受払(電力受払) 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(電力受払)","2011年12月"
"0003032808","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","110","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-14","確報 電力・蒸気受払(蒸気受払) 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(蒸気受払)","2010年12月"
"0003069117","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","110","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-14","確報 電力・蒸気受払(蒸気受払) 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","電力・蒸気受払(蒸気受払)","2011年12月"
"0003032809","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","391","2011-06-01","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(直接投入エネルギー表)","2010年12月"
"0003069118","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","459","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(直接投入エネルギー表)","2011年12月"
"0003032810","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","406","2011-06-01","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(一次投入燃料換算表)","2010年12月"
"0003069119","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","476","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","紙・化繊・石油・硝子(一次投入燃料換算表)","2011年12月"
"0003032811","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","600","2011-06-01","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-17","確報 化学　指定生産品目別統計 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学　指定生産品目別統計","2010年12月"
"0003069120","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","679","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-17","確報 化学　指定生産品目別統計 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","化学　指定生産品目別統計","2011年12月"
"0003032812","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","480","2011-06-01","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-18","確報 窯業土石　指定生産品目別統計 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","窯業土石　指定生産品目別統計","2010年12月"
"0003069121","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","560","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-18","確報 窯業土石　指定生産品目別統計 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","窯業土石　指定生産品目別統計","2011年12月"
"0003032813","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","896","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-19","確報 鉄鋼　指定生産品目別統計　 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","鉄鋼　指定生産品目別統計　","2010年12月"
"0003069122","経済産業省特定業種石油等消費統計 確報","月次","201112","2012-03-31","0","該当なし","1024","2014-04-09","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-19","確報 鉄鋼　指定生産品目別統計　 2011年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","鉄鋼　指定生産品目別統計　","2011年12月"
"0003032814","経済産業省特定業種石油等消費統計 確報","月次","201012","2011-03-31","0","該当なし","720","2011-05-31","","00550210","経済産業省特定業種石油等消費動態統計調査","00550","経済産業省","12-20","確報 非鉄　指定生産品目別統計 2010年12月","09","エネルギー・水","03","エネルギー需給","経済産業省特定業種石油等消費統計","確報","確報","非鉄　指定生産品目別統計","2010年12月"
