"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0003426333","動物検疫統計","2018年動物検疫年報","-","0","2021-03-31","0","該当なし","143007","2021-04-01","","00500400","動物検疫統計","00500","農林水産省","16","国際","01","貿易・国際収支","動物検疫統計","2018年動物検疫年報"
