"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003287000","少年矯正統計 少年院","少年院別　仮退院者の在院期間（ＳＥ、ＳＡ対象者以外）","年次","202101-202112","2023-07-31","0","該当なし","13770","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　仮退院者の在院期間（ＳＥ、ＳＡ対象者以外）","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287001","少年矯正統計 少年院","少年院別　仮退院者の在院期間（ＳＥ、ＳＡ対象者）","年次","202101-202112","2023-07-31","0","該当なし","12750","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　仮退院者の在院期間（ＳＥ、ＳＡ対象者）","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287002","少年矯正統計 少年院","少年院別　退院者の在院期間（長期処遇対象者）","年次","201401-201412","2019-03-29","0","該当なし","16416","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　退院者の在院期間（長期処遇対象者）",""
"0003287003","少年矯正統計 少年院","少年院別　仮退院者の在院期間（長期処遇対象者）","年次","201401-201412","2019-03-29","0","該当なし","16416","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　仮退院者の在院期間（長期処遇対象者）",""
"0003287004","少年矯正統計 少年院","少年院別　仮退院者の在院期間（短期処遇対象者）","年次","201501-201512","2019-03-29","0","該当なし","32075","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　仮退院者の在院期間（短期処遇対象者）",""
"0003287005","少年矯正統計 少年院","少年院別　出院者の外出回数","年次","202101-202112","2023-07-31","0","該当なし","11240","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の外出回数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287006","少年矯正統計 少年院","少年院別　出院者の外泊回数","年次","202101-202112","2023-07-31","0","該当なし","12364","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の外泊回数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287007","少年矯正統計 少年院","少年院別　出院者の職業補導","年次","201601-201612","2019-03-29","0","該当なし","15350","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の職業補導",""
"0003287008","少年矯正統計 少年院","少年院別　出院者の職業指導","年次","202101-202112","2023-07-31","0","該当なし","8460","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の職業指導","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287009","少年矯正統計 少年院","少年院別　出院者の院外委嘱教育","年次","201401-201412","2019-03-29","0","該当なし","7982","2021-10-20","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の院外委嘱教育",""
"0003287010","少年矯正統計 少年院","少年院別　出院者の院外委嘱指導","年次","202101-202112","2023-07-31","0","該当なし","4072","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の院外委嘱指導","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287011","少年矯正統計 少年院","少年院別　出院者の在院中に取得した資格・免許（職業補導関連の有無別）","年次","201401-201412","2019-03-29","0","該当なし","30684","2022-11-15","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の在院中に取得した資格・免許（職業補導関連の有無別）","（注）1　統計表表題における取得した資格・免許で職業補導に関連のあるものとは，在院期間中に受けた職業補導の種目に関連して取得した資格又は免許をいう。<br>　　　2　統計表表題における取得した資格・免許で職業補導に関連のないものとは，在院期間中に受けた職業補導の種目に関連なく取得した資格又は免許をいう。"
"0003287012","少年矯正統計 少年院","少年院別　出院者の在院中に取得した資格・免許（職業指導関連の有無別）","年次","202101-202112","2023-07-31","0","該当なし","20910","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の在院中に取得した資格・免許（職業指導関連の有無別）","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287013","少年矯正統計 少年院","少年院別　出院者の学校修了証明書授与及び進路　学校修了証明書授与","年次","202101-202112","2023-07-31","0","該当なし","5955","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の学校修了証明書授与及び進路　学校修了証明書授与","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287014","少年矯正統計 少年院","少年院別　出院者の学校修了証明書授与及び進路　進路","年次","202101-202112","2023-07-31","0","該当なし","11058","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の学校修了証明書授与及び進路　進路","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287015","少年矯正統計 少年院","少年院別　出院者の賞の回数","年次","202101-202112","2023-07-31","0","該当なし","24984","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の賞の回数","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287016","少年矯正統計 少年院","少年院別　出院者の移送の有無","年次","202101-202112","2023-07-31","0","該当なし","8992","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の移送の有無","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287017","少年矯正統計 少年院","少年院別　出院者の収容継続の有無　～2014年","年次","201601-201612","2019-03-29","0","該当なし","3684","2021-10-20","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の収容継続の有無　～2014年",""
"0003287018","少年矯正統計 少年院","少年院別　出院者の収容継続の有無　2015年～","年次","202101-202112","2023-07-31","0","該当なし","3060","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の収容継続の有無　2015年～","（注）「少年院法第137条によるもの」は旧法の「第11条第１項によるもの」、「同法第138条によるもの」は旧法の「同条第４項によるもの」、「同法第139条によるもの」は旧法の「同条第５項によるもの」の人員を、それぞれ含んでいる。『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287019","少年矯正統計 少年院","少年院別　出院者の就労支援","年次","202101-202112","2023-07-31","0","該当なし","3060","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別　出院者の就労支援","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003287020","少年矯正統計 少年院","少年院別 入出院事由別人員","月次","201801","2024-09-25","0","該当なし","329412","2024-09-27","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別 入出院事由別人員","（注）1　入院の「その他」は，逮捕状により出院し再び入院した者等であり，出院の「その他」は，逮捕状により出院した者等である。<br>　　　2　１日平均収容人員は，収容延人員を調査月の月間日数で除し，少数第１位を四捨五入した人員であるが，<br>　　　　本表では2013年5月の泉南学寮に限り，同庁が業務開始した2013年5月16日から同月31日までの16日間で除した人員を表記している。"
"0003287021","少年矯正統計 少年院","少年院別 新収容者の矯正教育課程別人員","月次","201801","2024-09-25","0","該当なし","124666","2024-09-27","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別 新収容者の矯正教育課程別人員",""
"0003287022","少年矯正統計 少年院","少年院別 在院者の矯正教育課程別人員","月次","201801","2024-09-25","0","該当なし","124666","2024-09-27","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別 在院者の矯正教育課程別人員",""
"0003287023","少年矯正統計 少年院","少年院別 新収容者の処遇課程等別人員","月次","201505","2019-03-29","0","該当なし","134370","2024-03-25","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別 新収容者の処遇課程等別人員","(注)<br>SE　(一般短期処遇)短期教科教育課程の者<br>SG　(一般短期処遇)短期生活訓練課程の者<br>S1　(一般短期処遇)教科教育課程の者<br>S2　(一般短期処遇)職業指導課程の者<br>S3　(一般短期処遇)進路指導課程の者<br>O　　特修短期処遇の対象者<br>G1　(生活訓練課程)著しい性格の偏りがあり,反社会的な行動傾向が顕著であるため,治療的な指導及び心身の訓練を特に必要とする者<br>G2　(生活訓練課程)外国人で,日本人と異なる処遇を必要とする者<br>G3　(生活訓練課程)非行の重大性等により,少年の持つ問題性が極めて複雑･深刻であるため,その矯正と社会復帰を図る上で特別の処遇を必要とする者<br>V1　(職業能力開発課程)職業能力開発促進法等に定める職業訓練(10か月以上)の履修を必要とする者<br>V2　(職業能力開発課程)職業能力開発促進法等に定める職業訓練(10か月未満)の履修を必要とする者,又は職業上の意識,知識,技能等を高める職業指導を必要とする者<br>E1　(教科教育課程)義務教育課程の履修を必要とする者のうち,12歳に達した日以後の最初の3月31日が終了したもの<br>E2　(教科教育課程)高等学校教育を必要とし,それを受ける意欲が認められる者<br>E3　(教科教育課程)義務教育課程の履修を必要とする者のうち,12歳に達する日以後の最初の3月31日までの間にあるもの<br>H1　(特殊教育課程)知的障害者(I･Qおおむね69以下の者)であって専門的医療措置を必要とする心身に著しい故障のないもの及び知的障害者に対する処遇に準じた処遇を必要とする者<br>H2　(特殊教育課程)情緒的未成熟等により非社会的な形の社会的不適応が著しいため専門的な治療教育を必要とする者<br>P1　(医療措置課程)身体疾患のある者<br>P2　(医療措置課程)肢体不自由等身体障害のある者<br>M1　(医療措置課程)精神病者及び精神病の疑いのある者<br>M2　(医療措置課程)精神病質者及び精神病質の疑いのある者"
"0003287024","少年矯正統計 少年院","少年院別 在院者の処遇課程等別人員","月次","201505","2019-03-29","0","該当なし","134370","2024-03-25","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","少年院別 在院者の処遇課程等別人員","(注)<br>SE　(一般短期処遇)短期教科教育課程の者<br>SG　(一般短期処遇)短期生活訓練課程の者<br>S1　(一般短期処遇)教科教育課程の者<br>S2　(一般短期処遇)職業指導課程の者<br>S3　(一般短期処遇)進路指導課程の者<br>O　　特修短期処遇の対象者<br>G1　(生活訓練課程)著しい性格の偏りがあり,反社会的な行動傾向が顕著であるため,治療的な指導及び心身の訓練を特に必要とする者<br>G2　(生活訓練課程)外国人で,日本人と異なる処遇を必要とする者<br>G3　(生活訓練課程)非行の重大性等により,少年の持つ問題性が極めて複雑･深刻であるため,その矯正と社会復帰を図る上で特別の処遇を必要とする者<br>V1　(職業能力開発課程)職業能力開発促進法等に定める職業訓練(10か月以上)の履修を必要とする者<br>V2　(職業能力開発課程)職業能力開発促進法等に定める職業訓練(10か月未満)の履修を必要とする者,又は職業上の意識,知識,技能等を高める職業指導を必要とする者<br>E1　(教科教育課程)義務教育課程の履修を必要とする者のうち,12歳に達した日以後の最初の3月31日が終了したもの<br>E2　(教科教育課程)高等学校教育を必要とし,それを受ける意欲が認められる者<br>E3　(教科教育課程)義務教育課程の履修を必要とする者のうち,12歳に達する日以後の最初の3月31日までの間にあるもの<br>H1　(特殊教育課程)知的障害者(I･Qおおむね69以下の者)であって専門的医療措置を必要とする心身に著しい故障のないもの及び知的障害者に対する処遇に準じた処遇を必要とする者<br>H2　(特殊教育課程)情緒的未成熟等により非社会的な形の社会的不適応が著しいため専門的な治療教育を必要とする者<br>P1　(医療措置課程)身体疾患のある者<br>P2　(医療措置課程)肢体不自由等身体障害のある者<br>M1　(医療措置課程)精神病者及び精神病の疑いのある者<br>M2　(医療措置課程)精神病質者及び精神病質の疑いのある者"
"0004010900","少年矯正統計 少年院","新収容者の矯正教育課程別　少年院送致歴","年次","202101-202112","2023-07-31","0","該当なし","234","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の矯正教育課程別　少年院送致歴","（注）処遇課程等は，政府統計URL(http://www.moj.go.jp/housei/toukei/toukei_index2.html)「用語の解説」内の「少年院の処遇課程等区分表」参照"
"0004010920","少年矯正統計 少年院","新収容者の矯正教育課程別　少年院送致歴（特定少年）","年次","202101-202112","2023-07-31","0","該当なし","234","2023-11-09","","00250006","少年矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","少年矯正統計","少年院","新収容者の矯正教育課程別　少年院送致歴（特定少年）","（注）処遇課程等は，政府統計URL(http://www.moj.go.jp/housei/toukei/toukei_index2.html)「用語の解説」内の「少年院の処遇課程等区分表」参照"
