"@code","@name","@level","@unit","id","meta_name","@parentCode"
"100","収容者","","人","tab","表章項目",""
"110","前月からの繰越人員","1","","cat01","入出院事由・収容人員内訳","nan"
"120","入院_総数","1","","cat01","入出院事由・収容人員内訳","nan"
"130","入院_新収容","2","","cat01","入出院事由・収容人員内訳","120"
"140","入院_戻し収容","2","","cat01","入出院事由・収容人員内訳","120"
"150","入院_逃走者の連戻し","2","","cat01","入出院事由・収容人員内訳","120"
"160","入院_短期又は長期処遇から移行","2","","cat01","入出院事由・収容人員内訳","120"
"180","入院_施設間の移送","2","","cat01","入出院事由・収容人員内訳","120"
"190","入院_その他","2","","cat01","入出院事由・収容人員内訳","120"
"200","出院_総数","1","","cat01","入出院事由・収容人員内訳","nan"
"210","出院_退院_計","2","","cat01","入出院事由・収容人員内訳","200"
"250","出院_仮退院","2","","cat01","入出院事由・収容人員内訳","200"
"260","出院_保護処分の取消し","2","","cat01","入出院事由・収容人員内訳","200"
"270","出院_逃走","2","","cat01","入出院事由・収容人員内訳","200"
"280","出院_短期又は長期処遇に移行","2","","cat01","入出院事由・収容人員内訳","200"
"300","出院_施設間の移送","2","","cat01","入出院事由・収容人員内訳","200"
"310","出院_その他","2","","cat01","入出院事由・収容人員内訳","200"
"320","月末収容人員","1","","cat01","入出院事由・収容人員内訳","nan"
"350","月間１日最高収容人員","1","","cat01","入出院事由・収容人員内訳","nan"
"370","１日平均収容人員","1","","cat01","入出院事由・収容人員内訳","nan"
"380","処遇勧告人員","1","","cat01","入出院事由・収容人員内訳","nan"
"390","抗告人員","1","","cat01","入出院事由・収容人員内訳","nan"
"400","収容期間延長人員","1","","cat01","入出院事由・収容人員内訳","nan"
"100","総数","1","","cat02","性別","nan"
"110","男性","2","","cat02","性別","100"
"120","女性","2","","cat02","性別","100"
"50100","総数","1","","area","少年院","nan"
"50110","長期処遇","2","","area","少年院","50100"
"50120","短期処遇_一般","2","","area","少年院","50100"
"50130","短期処遇_特修","2","","area","少年院","50100"
"50180","札幌矯正管区","2","","area","少年院","50100"
"50190","帯広少年院","3","","area","少年院","50180"
"50200","北海少年院","3","","area","少年院","50180"
"50210","紫明女子学院","3","","area","少年院","50180"
"50220","月形学園","3","","area","少年院","50180"
"50230","仙台矯正管区","2","","area","少年院","50100"
"50240","青森少年院","3","","area","少年院","50230"
"50250","盛岡少年院","3","","area","少年院","50230"
"50260","東北少年院","3","","area","少年院","50230"
"50270","青葉女子学園","3","","area","少年院","50230"
"50280","置賜学院","3","","area","少年院","50230"
"50290","東京矯正管区","2","","area","少年院","50100"
"50300","茨城農芸学院","3","","area","少年院","50290"
"50310","水府学院","3","","area","少年院","50290"
"50320","喜連川少年院","3","","area","少年院","50290"
"50330","赤城少年院","3","","area","少年院","50290"
"50340","榛名女子学園","3","","area","少年院","50290"
"50350","市原学園","3","","area","少年院","50290"
"50360","八街少年院","3","","area","少年院","50290"
"50370","多摩少年院","3","","area","少年院","50290"
"50380","関東医療少年院","3","","area","少年院","50290"
"50810","東日本少年矯正医療・教育センター","3","","area","少年院","50290"
"50390","愛光女子学園","3","","area","少年院","50290"
"50400","久里浜少年院","3","","area","少年院","50290"
"50410","小田原少年院","3","","area","少年院","50290"
"50420","神奈川医療少年院","3","","area","少年院","50290"
"50430","新潟少年学院","3","","area","少年院","50290"
"50440","有明高原寮","3","","area","少年院","50290"
"50450","駿府学園","3","","area","少年院","50290"
"50460","名古屋矯正管区","2","","area","少年院","50100"
"50470","湖南学院","3","","area","少年院","50460"
"50480","瀬戸少年院","3","","area","少年院","50460"
"50490","愛知少年院","3","","area","少年院","50460"
"50500","豊ケ岡学園","3","","area","少年院","50460"
"50510","宮川医療少年院","3","","area","少年院","50460"
"50520","大阪矯正管区","2","","area","少年院","50100"
"50530","宇治少年院","3","","area","少年院","50520"
"50540","京都医療少年院","3","","area","少年院","50520"
"50550","浪速少年院","3","","area","少年院","50520"
"50560","交野女子学院","3","","area","少年院","50520"
"50570","和泉学園","3","","area","少年院","50520"
"50580","泉南学寮","3","","area","少年院","50520"
"50590","加古川学園","3","","area","少年院","50520"
"50600","播磨学園","3","","area","少年院","50520"
"50610","奈良少年院","3","","area","少年院","50520"
"50620","広島矯正管区","2","","area","少年院","50100"
"50630","美保学園","3","","area","少年院","50620"
"50640","岡山少年院","3","","area","少年院","50620"
"50650","広島少年院","3","","area","少年院","50620"
"50660","貴船原少女苑","3","","area","少年院","50620"
"50670","高松矯正管区","2","","area","少年院","50100"
"50680","丸亀少女の家","3","","area","少年院","50670"
"50690","四国少年院","3","","area","少年院","50670"
"50700","松山学園","3","","area","少年院","50670"
"50710","福岡矯正管区","2","","area","少年院","50100"
"50720","筑紫少女苑","3","","area","少年院","50710"
"50730","福岡少年院","3","","area","少年院","50710"
"50740","佐世保学園","3","","area","少年院","50710"
"50750","人吉農芸学院","3","","area","少年院","50710"
"50760","中津少年学院","3","","area","少年院","50710"
"50770","大分少年院","3","","area","少年院","50710"
"50780","沖縄少年院","3","","area","少年院","50710"
"50790","沖縄女子学園","3","","area","少年院","50710"
"50800","大島拘置支所","3","","area","少年院","50710"
"2024000404","2024年4月","4","","time","時間軸(月次)","2024000406"
"2024000303","2024年3月","4","","time","時間軸(月次)","2024000103"
"2024000202","2024年2月","4","","time","時間軸(月次)","2024000103"
"2024000101","2024年1月","4","","time","時間軸(月次)","2024000103"
"2023001212","2023年12月","4","","time","時間軸(月次)","2023001012"
"2023001111","2023年11月","4","","time","時間軸(月次)","2023001012"
"2023001010","2023年10月","4","","time","時間軸(月次)","2023001012"
"2023000909","2023年9月","4","","time","時間軸(月次)","2023000709"
"2023000808","2023年8月","4","","time","時間軸(月次)","2023000709"
"2023000707","2023年7月","4","","time","時間軸(月次)","2023000709"
"2023000606","2023年6月","4","","time","時間軸(月次)","2023000406"
"2023000505","2023年5月","4","","time","時間軸(月次)","2023000406"
"2023000404","2023年4月","4","","time","時間軸(月次)","2023000406"
"2023000303","2023年3月","4","","time","時間軸(月次)","2023000103"
"2023000202","2023年2月","4","","time","時間軸(月次)","2023000103"
"2023000101","2023年1月","4","","time","時間軸(月次)","2023000103"
"2022001212","2022年12月","4","","time","時間軸(月次)","2022001012"
"2022001111","2022年11月","4","","time","時間軸(月次)","2022001012"
"2022001010","2022年10月","4","","time","時間軸(月次)","2022001012"
"2022000909","2022年9月","4","","time","時間軸(月次)","2022000709"
"2022000808","2022年8月","4","","time","時間軸(月次)","2022000709"
"2022000707","2022年7月","4","","time","時間軸(月次)","2022000709"
