"@code","@name","@level","@unit","id","meta_name","@parentCode"
"230","1日当たり医療費","","円","tab","表章項目",""
"270","1日当たり医療費の伸び率（対前年同期比）","","％","tab","表章項目",""
"215","医療保険適用75歳未満","3","","cat01","医療制度別","200"
"220","（再掲）医療保険適用75歳未満_被用者保険","4","","cat01","医療制度別","210"
"221","（再掲）医療保険適用75歳未満_被用者保険_本人","5","","cat01","医療制度別","220"
"222","（再掲）医療保険適用75歳未満_被用者保険_家族","5","","cat01","医療制度別","220"
"231","（再掲）医療保険適用75歳未満_被用者保険_（再掲）協会一般_本人","5","","cat01","医療制度別","220"
"232","（再掲）医療保険適用75歳未満_被用者保険_（再掲）協会一般_家族","5","","cat01","医療制度別","220"
"241","（再掲）医療保険適用75歳未満_被用者保険_（再掲）健保組合_本人","5","","cat01","医療制度別","220"
"242","（再掲）医療保険適用75歳未満_被用者保険_（再掲）健保組合_家族","5","","cat01","医療制度別","220"
"250","（再掲）医療保険適用75歳未満_国民健康保険","4","","cat01","医療制度別","210"
"260","（再掲）医療保険適用75歳未満_（再掲）未就学者","4","","cat01","医療制度別","210"
"270","（再掲）医療保険適用75歳未満_（再掲）医療保険適用65歳以上75歳未満","3","","cat01","医療制度別","200"
"285","医療保険適用75歳以上","3","","cat01","医療制度別","200"
"2024000202","2024年2月","3","","time","時間軸(年度次、月次)","2023120000"
"2024000101","2024年1月","3","","time","時間軸(年度次、月次)","2023120000"
"2023001212","2023年12月","3","","time","時間軸(年度次、月次)","2023120000"
"2023001111","2023年11月","3","","time","時間軸(年度次、月次)","2023120000"
"2023001010","2023年10月","3","","time","時間軸(年度次、月次)","2023120000"
"2023110000","2023年度4～9月期","2","","time","時間軸(年度次、月次)","2023100000"
"2023000909","2023年9月","3","","time","時間軸(年度次、月次)","2023110000"
"2023000808","2023年8月","3","","time","時間軸(年度次、月次)","2023110000"
"2023000707","2023年7月","3","","time","時間軸(年度次、月次)","2023110000"
"2023000606","2023年6月","3","","time","時間軸(年度次、月次)","2023110000"
"2023000505","2023年5月","3","","time","時間軸(年度次、月次)","2023110000"
"2023000404","2023年4月","3","","time","時間軸(年度次、月次)","2023110000"
"2022100000","2022年度","1","","time","時間軸(年度次、月次)","nan"
"2022120000","2022年度10～3月期","2","","time","時間軸(年度次、月次)","2022100000"
"2023000303","2023年3月","3","","time","時間軸(年度次、月次)","2022120000"
"2023000202","2023年2月","3","","time","時間軸(年度次、月次)","2022120000"
"2023000101","2023年1月","3","","time","時間軸(年度次、月次)","2022120000"
"2022001212","2022年12月","3","","time","時間軸(年度次、月次)","2022120000"
"2022001111","2022年11月","3","","time","時間軸(年度次、月次)","2022120000"
"2022001010","2022年10月","3","","time","時間軸(年度次、月次)","2022120000"
"2022110000","2022年度4～9月期","2","","time","時間軸(年度次、月次)","2022100000"
"2022000909","2022年9月","3","","time","時間軸(年度次、月次)","2022110000"
"2022000808","2022年8月","3","","time","時間軸(年度次、月次)","2022110000"
"2022000707","2022年7月","3","","time","時間軸(年度次、月次)","2022110000"
"2022000606","2022年6月","3","","time","時間軸(年度次、月次)","2022110000"
"2022000505","2022年5月","3","","time","時間軸(年度次、月次)","2022110000"
"2022000404","2022年4月","3","","time","時間軸(年度次、月次)","2022110000"
"2021100000","2021年度","1","","time","時間軸(年度次、月次)","nan"
"2021120000","2021年度10～3月期","2","","time","時間軸(年度次、月次)","2021100000"
"2022000303","2022年3月","3","","time","時間軸(年度次、月次)","2021120000"
"2022000202","2022年2月","3","","time","時間軸(年度次、月次)","2021120000"
"2022000101","2022年1月","3","","time","時間軸(年度次、月次)","2021120000"
"2021001212","2021年12月","3","","time","時間軸(年度次、月次)","2021120000"
"2021001111","2021年11月","3","","time","時間軸(年度次、月次)","2021120000"
"2021001010","2021年10月","3","","time","時間軸(年度次、月次)","2021120000"
"2021110000","2021年度4～9月期","2","","time","時間軸(年度次、月次)","2021100000"
"2021000909","2021年9月","3","","time","時間軸(年度次、月次)","2021110000"
"2021000808","2021年8月","3","","time","時間軸(年度次、月次)","2021110000"
"2021000707","2021年7月","3","","time","時間軸(年度次、月次)","2021110000"
"2021000606","2021年6月","3","","time","時間軸(年度次、月次)","2021110000"
"2021000505","2021年5月","3","","time","時間軸(年度次、月次)","2021110000"
