"@code","@name","@level","@unit","id","meta_name","@parentCode"
"100","燃料消費量","","キロリットル","tab","表章項目",""
"100","計","1","","cat01","燃料消費区分","nan"
"110","有償_国内_計","2","","cat01","燃料消費区分","100"
"120","有償_国内_定期","3","","cat01","燃料消費区分","110"
"130","有償_国内_その他","3","","cat01","燃料消費区分","110"
"140","有償_国際_計","2","","cat01","燃料消費区分","100"
"150","有償_国際_国内給油","3","","cat01","燃料消費区分","140"
"160","有償_国際_外地給油","3","","cat01","燃料消費区分","140"
"170","無償","2","","cat01","燃料消費区分","100"
"100","計","1","","cat02","油種","nan"
"110","ジェット燃料油","2","","cat02","油種","100"
"120","航空ガソリン","2","","cat02","油種","100"
"2023000000","2023年","1","","time","年次",""
"2022000000","2022年","1","","time","年次",""
"2021000000","2021年","1","","time","年次",""
"2020000000","2020年","1","","time","年次",""
"2019000000","2019年","1","","time","年次",""
"2018000000","2018年","1","","time","年次",""
"2017000000","2017年","1","","time","年次",""
"2016000000","2016年","1","","time","年次",""
"2015000000","2015年","1","","time","年次",""
"2014000000","2014年","1","","time","年次",""
"2013000000","2013年","1","","time","年次",""
"2012000000","2012年","1","","time","年次",""
"2011000000","2011年","1","","time","年次",""
"2010000000","2010年","1","","time","年次",""
"2009000000","2009年","1","","time","年次",""
"2008000000","2008年","1","","time","年次",""
"2007000000","2007年","1","","time","年次",""
"2006000000","2006年","1","","time","年次",""
