"@code","@name","@level","@unit","id","meta_name","@parentCode"
"01","実数(人口)","","万人","tab","表章項目",""
"00","全産業","1","","cat01","産業分類",""
"01","農業，林業","1","","cat01","産業分類",""
"02","農業","2","","cat01","産業分類",""
"03","林業","2","","cat01","産業分類",""
"04","非農林業","1","","cat01","産業分類",""
"05","漁業","2","","cat01","産業分類",""
"06","漁業（水産養殖業を除く）","3","","cat01","産業分類",""
"07","水産養殖業","3","","cat01","産業分類",""
"08","鉱業，採石業，砂利採取業","2","","cat01","産業分類",""
"09","建設業","2","","cat01","産業分類",""
"10","製造業","2","","cat01","産業分類",""
"11","食料品製造業","3","","cat01","産業分類",""
"12","飲料・たばこ・飼料製造業","3","","cat01","産業分類",""
"13","繊維工業","3","","cat01","産業分類",""
"14","木材・木製品製造業（家具を除く）","3","","cat01","産業分類",""
"15","家具・装備品製造業","3","","cat01","産業分類",""
"16","パルプ・紙・紙加工品製造業","3","","cat01","産業分類",""
"17","印刷・同関連業","3","","cat01","産業分類",""
"18","化学工業","3","","cat01","産業分類",""
"19","石油製品・石炭製品製造業","3","","cat01","産業分類",""
"20","プラスチック製品製造業（別掲を除く）","3","","cat01","産業分類",""
"21","ゴム製品製造業","3","","cat01","産業分類",""
"22","なめし革・同製品・毛皮製造業","3","","cat01","産業分類",""
"23","窯業・土石製品製造業","3","","cat01","産業分類",""
"24","鉄鋼業","3","","cat01","産業分類",""
"25","非鉄金属製造業","3","","cat01","産業分類",""
"26","金属製品製造業","3","","cat01","産業分類",""
"27","はん用機械器具製造業","3","","cat01","産業分類",""
"28","生産用機械器具製造業","3","","cat01","産業分類",""
"29","業務用機械器具製造業","3","","cat01","産業分類",""
"30","電子部品・デバイス・電子回路製造業","3","","cat01","産業分類",""
"31","電気機械器具製造業","3","","cat01","産業分類",""
"32","情報通信機械器具製造業","3","","cat01","産業分類",""
"33","輸送用機械器具製造業","3","","cat01","産業分類",""
"34","その他の製造業","3","","cat01","産業分類",""
"35","電気・ガス・熱供給・水道業","2","","cat01","産業分類",""
"36","情報通信業","2","","cat01","産業分類",""
"37","通信業","3","","cat01","産業分類",""
"38","放送業","3","","cat01","産業分類",""
"39","情報サービス業","3","","cat01","産業分類",""
