"@code","@name","@level","@unit","id","meta_name","@parentCode"
"120","新受刑者","","人","tab","表章項目",""
"100","総数","1","","cat01","罪名","nan"
"120","刑法犯_計","2","","cat01","罪名","100"
"130","刑法犯_公務執行妨害","3","","cat01","罪名","120"
"140","刑法犯_逃走","3","","cat01","罪名","120"
"150","刑法犯_犯人蔵匿･証拠隠滅","3","","cat01","罪名","120"
"160","刑法犯_騒乱","3","","cat01","罪名","120"
"170","刑法犯_放火","3","","cat01","罪名","120"
"180","刑法犯_住居侵入","3","","cat01","罪名","120"
"190","刑法犯_通貨偽造","3","","cat01","罪名","120"
"210","刑法犯_文書偽造･有価証券偽造･支払用カード電磁的記録関係･印章偽造","3","","cat01","罪名","120"
"220","刑法犯_文書偽造等","3","","cat01","罪名","120"
"230","刑法犯_偽証･虚偽告訴","3","","cat01","罪名","120"
"240","刑法犯_わいせつ･わいせつ文書頒布等","3","","cat01","罪名","120"
"250","刑法犯_強制わいせつ･同致死傷","3","","cat01","罪名","120"
"260","刑法犯_強姦･同致死傷","3","","cat01","罪名","120"
"261","刑法犯_強制性交等･同致死傷","3","","cat01","罪名","120"
"270","刑法犯_賭博･富くじ","3","","cat01","罪名","120"
"280","刑法犯_贈収賄","3","","cat01","罪名","120"
"290","刑法犯_殺人","3","","cat01","罪名","120"
"300","刑法犯_傷害","3","","cat01","罪名","120"
"310","刑法犯_傷害致死","3","","cat01","罪名","120"
"320","刑法犯_暴行","3","","cat01","罪名","120"
"330","刑法犯_危険運転致死傷","3","","cat01","罪名","120"
"340","刑法犯_業務上過失致死傷","3","","cat01","罪名","120"
"350","刑法犯_重過失致死傷","3","","cat01","罪名","120"
"360","刑法犯_自動車運転過失致死傷","3","","cat01","罪名","120"
"370","刑法犯_過失運転致死傷","3","","cat01","罪名","120"
"380","刑法犯_脅迫","3","","cat01","罪名","120"
"390","刑法犯_略取･誘拐","3","","cat01","罪名","120"
"400","刑法犯_略取･誘拐及び人身売買","3","","cat01","罪名","120"
"410","刑法犯_窃盗","3","","cat01","罪名","120"
"420","刑法犯_強盗","3","","cat01","罪名","120"
"430","刑法犯_強盗致死傷","3","","cat01","罪名","120"
"440","刑法犯_強盗強姦･同致死","3","","cat01","罪名","120"
"441","刑法犯_強盗・強制性交等及び同致死","3","","cat01","罪名","120"
"450","刑法犯_詐欺","3","","cat01","罪名","120"
"460","刑法犯_恐喝","3","","cat01","罪名","120"
"470","刑法犯_横領･背任","3","","cat01","罪名","120"
"480","刑法犯_盗品等関係","3","","cat01","罪名","120"
