"@code","@name","@level","@unit","id","meta_name","@parentCode"
"140","出所受刑者","","人","tab","表章項目",""
"100","総数","1","","cat01","出所受刑者の職業訓練(H21以降)","nan"
"110","板金(塑性加工)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"120","機械(機械加工)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"130","数値制御機械","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"140","CAD技術","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"150","溶接","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"160","自動車整備","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"170","自動車整備(タイヤ整備)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"180","自動車整備(板金塗装)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"190","木工","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"200","工芸(木材工芸)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"210","工芸(漆器)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"220","工芸(革工芸)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"230","工芸(竹工芸)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"240","工芸(石材)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"250","工芸(織布)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"260","工芸(剣道具)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"270","工芸(窯業)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"280","印刷","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"290","縫製","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"300","ビル設備管理","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"310","建設機械","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"320","建設機械(クレーン運転)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"330","小型建設機械","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"340","電気工事","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"350","電気通信設備","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"360","就職支援コース","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"370","建築","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"380","建築(畳)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"390","建築(表具)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"400","建築(建築模型製作)","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"410","建築塗装","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"420","内装施工","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
"430","左官","2","","cat01","出所受刑者の職業訓練(H21以降)","100"
