"@code","@name","@level","@unit","id","meta_name","@parentCode"
"380","完成工事高","","百万円","tab","表章項目",""
"500","構成比","","％","tab","表章項目",""
"530","前年度比","","％","tab","表章項目",""
"100","計","1","","cat01","業の許可形態・経営組織","nan"
"110","大臣許可業者","2","","cat01","業の許可形態・経営組織","100"
"150","個人・知事許可業者","3","","cat01","業の許可形態・経営組織","140"
"160","法人・知事許可業者","3","","cat01","業の許可形態・経営組織","140"
"100","計","1","","cat02","元・下請別完成工事高","nan"
"110","元請","2","","cat02","元・下請別完成工事高","100"
"120","民間","3","","cat02","元・下請別完成工事高","110"
"130","公共","3","","cat02","元・下請別完成工事高","110"
"140","土木","3","","cat02","元・下請別完成工事高","110"
"150","建築","3","","cat02","元・下請別完成工事高","110"
"160","機械","3","","cat02","元・下請別完成工事高","110"
"2022100000","2022年度","1","","time","年度次",""
"2021100000","2021年度","1","","time","年度次",""
"2020100000","2020年度","1","","time","年度次",""
